Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
"Наименование Избирательной комиссии:    Хабаровск, Краснофлотская"																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	555	38	15	24	21	11	17	19	13	14	23	10	9	16	29	23	22	14	7	26	12	17	9	28	11	20	16	16	3	23	14	22	13					
14	Число погашенных неиспользованных открепительных удостоверений	575	57	25	11	9	24	19	22	21	13	10	16	33	18	9	14	10	22	19	0	26	20	22	2	21	15	12	21	25	16	16	0	27					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	35	0	0	0	0	0	0	1	0	0	0	1	1	0	3	2	0	2	1	0	1	0	4	3	4	1	7	2	1	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5011	210	153	228	180	141	104	189	143	211	192	174	42	208	191	180	214	167	234	58	61	99	126	196	154	245	160	118	180	190	159	34	70					
		15.41%	13.93%	16.58%	16.63%	16.71%	17.26%	16.83%	15.95%	15.21%	17.79%	16.61%	14.67%	10.53%	15.79%	15.53%	15.03%	15.69%	15.84%	17.53%	20.00%	11.49%	14.18%	13.62%	14.59%	15.22%	18.41%	13.02%	12.33%	14.43%	14.66%	13.09%	20.86%	17.03%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6749	387	177	278	202	154	120	193	211	231	219	240	86	262	302	239	304	225	257	46	135	131	189	252	219	256	280	235	255	286	264	24	90					
		20.76%	25.66%	19.18%	20.28%	18.76%	18.85%	19.42%	16.29%	22.45%	19.48%	18.94%	20.24%	21.55%	19.89%	24.55%	19.95%	22.29%	21.35%	19.25%	15.86%	25.42%	18.77%	20.43%	18.76%	21.64%	19.23%	22.78%	24.56%	20.45%	22.07%	21.73%	14.72%	21.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	449	19	18	23	9	12	7	7	10	17	13	18	6	24	14	16	21	26	27	4	4	10	18	18	16	14	12	7	21	19	15	0	4					
		1.38%	1.26%	1.95%	1.68%	0.84%	1.47%	1.13%	0.59%	1.06%	1.43%	1.12%	1.52%	1.50%	1.82%	1.14%	1.34%	1.54%	2.47%	2.02%	1.38%	0.75%	1.43%	1.95%	1.34%	1.58%	1.05%	0.98%	0.73%	1.68%	1.47%	1.23%	0.00%	0.97%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7562	300	218	352	244	200	146	319	236	247	306	307	93	323	284	262	322	262	304	86	104	178	182	329	218	300	222	178	309	304	291	42	94					
		23.26%	19.89%	23.62%	25.67%	22.66%	24.48%	23.62%	26.92%	25.11%	20.83%	26.47%	25.89%	23.31%	24.53%	23.09%	21.87%	23.61%	24.86%	22.77%	29.66%	19.59%	25.50%	19.68%	24.50%	21.54%	22.54%	18.06%	18.60%	24.78%	23.46%	23.95%	25.77%	22.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1546	95	52	98	59	45	32	66	38	87	76	69	21	74	71	55	71	39	74	5	14	21	33	54	40	44	48	26	34	43	36	6	20					
		4.76%	6.30%	5.63%	7.15%	5.48%	5.51%	5.18%	5.57%	4.04%	7.34%	6.57%	5.82%	5.26%	5.62%	5.77%	4.59%	5.21%	3.70%	5.54%	1.72%	2.64%	3.01%	3.57%	4.02%	3.95%	3.31%	3.91%	2.72%	2.73%	3.32%	2.96%	3.68%	4.87%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10386	444	280	354	363	250	199	388	277	370	321	363	140	395	335	332	413	311	403	87	201	242	361	476	342	444	482	375	422	418	420	53	125					
		31.95%	29.44%	30.34%	25.82%	33.70%	30.60%	32.20%	32.74%	29.47%	31.20%	27.77%	30.61%	35.09%	29.99%	27.24%	27.71%	30.28%	29.51%	30.19%	30.00%	37.85%	34.67%	39.03%	35.44%	33.79%	33.36%	39.22%	39.18%	33.84%	32.25%	34.57%	32.52%	30.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	278	25	11	26	8	6	7	3	10	8	15	4	5	12	13	6	8	9	15	2	2	7	4	6	12	9	8	2	8	11	12	2	2					
		0.86%	1.66%	1.19%	1.90%	0.74%	0.73%	1.13%	0.25%	1.06%	0.67%	1.30%	0.34%	1.25%	0.91%	1.06%	0.50%	0.59%	0.85%	1.12%	0.69%	0.38%	1.00%	0.43%	0.45%	1.19%	0.68%	0.65%	0.21%	0.64%	0.85%	0.99%	1.23%	0.49%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
