Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
"Наименование Избирательной комиссии:    Хабаровск, Краснофлотская"																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189					
23	6.Политическая партия «Партия социальной справедливости»	156	2	23	6	8	6	2	3	9	6	10	4	7	4	4	1	4	4	4	1	0	3	3	3	9	2	1	4	3	7	7	6	0					
		0.39%	0.43%	1.41%	0.46%	0.53%	0.45%	0.18%	0.45%	0.61%	0.52%	0.67%	0.26%	0.44%	0.69%	0.25%	0.06%	0.27%	0.24%	0.30%	0.06%	0.00%	0.44%	0.34%	0.23%	0.53%	0.16%	0.06%	0.28%	0.26%	0.41%	0.41%	0.39%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	5265	57	232	132	164	173	168	83	150	145	171	176	231	86	217	222	175	229	205	203	29	98	104	139	240	169	194	196	159	247	240	209	22					
		13.01%	12.26%	14.27%	10.05%	10.85%	12.97%	15.34%	12.52%	10.15%	12.63%	11.52%	11.40%	14.64%	14.80%	13.37%	13.99%	11.64%	13.68%	15.57%	12.84%	8.81%	14.24%	11.79%	10.85%	14.15%	13.28%	12.48%	13.83%	13.74%	14.63%	14.19%	13.63%	12.22%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2944	36	99	121	137	98	79	64	120	92	112	114	128	28	119	105	142	144	97	117	18	45	65	80	110	78	132	86	59	79	116	111	13					
		7.27%	7.74%	6.09%	9.22%	9.06%	7.35%	7.21%	9.65%	8.12%	8.01%	7.54%	7.38%	8.11%	4.82%	7.33%	6.62%	9.44%	8.60%	7.37%	7.40%	5.47%	6.54%	7.37%	6.25%	6.49%	6.13%	8.49%	6.07%	5.10%	4.68%	6.86%	7.24%	7.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	480	2	20	18	22	15	13	12	24	18	14	26	16	6	17	25	23	17	15	13	4	5	10	8	22	14	10	8	6	25	26	22	4					
		1.19%	0.43%	1.23%	1.37%	1.46%	1.12%	1.19%	1.81%	1.62%	1.57%	0.94%	1.68%	1.01%	1.03%	1.05%	1.58%	1.53%	1.02%	1.14%	0.82%	1.22%	0.73%	1.13%	0.62%	1.30%	1.10%	0.64%	0.56%	0.52%	1.48%	1.54%	1.44%	2.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	24745	302	1068	771	834	781	619	376	922	668	903	908	903	401	966	984	873	992	744	946	186	464	544	839	1025	850	994	914	781	1075	1052	951	109					
		61.13%	64.95%	65.68%	58.72%	55.16%	58.55%	56.53%	56.71%	62.38%	58.19%	60.81%	58.81%	57.22%	69.02%	59.52%	62.04%	58.05%	59.26%	56.49%	59.84%	56.53%	67.44%	61.68%	65.50%	60.44%	66.77%	63.96%	64.50%	67.50%	63.68%	62.21%	62.04%	60.56%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	791	9	22	38	45	36	23	17	28	20	34	46	43	4	30	30	26	43	23	49	9	7	16	21	33	14	15	22	9	28	22	24	5					
		1.95%	1.94%	1.35%	2.89%	2.98%	2.70%	2.10%	2.56%	1.89%	1.74%	2.29%	2.98%	2.72%	0.69%	1.85%	1.89%	1.73%	2.57%	1.75%	3.10%	2.74%	1.02%	1.81%	1.64%	1.95%	1.10%	0.97%	1.55%	0.78%	1.66%	1.30%	1.57%	2.78%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
