Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Инзенская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209					
15	"Число открепительных удостоверений, выданных в ТИК"	19	0	2	1	0	2	0	2	2	3	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	. Глазьев Сергей Юрьевич	460	15	7	23	27	29	23	23	34	22	26	15	26	15	10	12	6	2	3	0	5	5	2	3	4	2	3	16	2	3	3	3	1	4	1	0	8	0	0	0	2	4	2	15	0	1	4	10	14	14	6	3	2					
		2.30%	2.46%	2.08%	2.81%	3.58%	4.10%	6.76%	2.70%	4.89%	2.94%	3.09%	2.92%	3.52%	3.07%	3.30%	1.46%	1.83%	0.81%	0.60%	0.00%	1.97%	2.27%	1.16%	1.08%	1.88%	0.76%	1.03%	3.94%	2.20%	0.79%	1.84%	1.23%	0.56%	1.36%	0.40%	0.00%	1.38%	0.00%	0.00%	0.00%	2.44%	1.52%	0.71%	2.11%	0.00%	0.54%	1.19%	4.22%	3.09%	2.50%	0.98%	1.27%	2.15%					
19	. Малышкин Олег Александрович	434	15	3	16	22	7	9	44	21	18	12	8	7	12	7	25	5	1	14	3	6	2	2	3	4	7	5	5	3	9	7	3	3	8	3	1	5	5	0	1	0	4	1	5	2	3	5	17	8	17	20	15	6					
		2.17%	2.46%	0.89%	1.95%	2.91%	0.99%	2.65%	5.17%	3.02%	2.41%	1.43%	1.56%	0.95%	2.46%	2.31%	3.05%	1.53%	0.41%	2.82%	2.86%	2.36%	0.91%	1.16%	1.08%	1.88%	2.66%	1.72%	1.23%	3.30%	2.36%	4.29%	1.23%	1.69%	2.72%	1.20%	0.42%	0.86%	1.84%	0.00%	0.90%	0.00%	1.52%	0.35%	0.70%	1.77%	1.63%	1.48%	7.17%	1.77%	3.03%	3.27%	6.36%	6.45%					
20	. Миронов Сергей Михайлович	134	6	4	8	4	8	1	9	2	7	4	4	6	0	4	2	2	0	3	0	4	1	0	2	1	1	1	2	2	4	2	0	4	2	1	0	1	3	0	1	3	2	0	6	1	0	0	0	5	4	4	2	1					
		0.67%	0.99%	1.19%	0.98%	0.53%	1.13%	0.29%	1.06%	0.29%	0.94%	0.48%	0.78%	0.81%	0.00%	1.32%	0.24%	0.61%	0.00%	0.60%	0.00%	1.57%	0.45%	0.00%	0.72%	0.47%	0.38%	0.34%	0.49%	2.20%	1.05%	1.23%	0.00%	2.25%	0.68%	0.40%	0.00%	0.17%	1.10%	0.00%	0.90%	3.66%	0.76%	0.00%	0.84%	0.88%	0.00%	0.00%	0.00%	1.10%	0.71%	0.65%	0.85%	1.08%					
21	. Путин Владимир Владимирович	14264	446	242	590	487	425	201	579	485	517	594	334	514	369	219	693	274	195	378	84	196	178	138	181	134	170	218	256	64	281	100	148	136	225	212	186	424	177	145	67	58	158	252	564	99	125	202	150	311	405	453	153	72					
		71.46%	73.23%	71.81%	72.04%	64.50%	60.11%	59.12%	68.04%	69.68%	69.12%	70.63%	65.11%	69.65%	75.61%	72.28%	84.41%	83.79%	79.27%	76.06%	80.00%	77.17%	80.91%	80.23%	65.34%	62.91%	64.64%	75.17%	63.05%	70.33%	73.75%	61.35%	60.91%	76.40%	76.53%	84.46%	78.81%	72.98%	65.07%	91.19%	60.36%	70.73%	59.85%	89.36%	79.21%	87.61%	67.93%	59.94%	63.29%	68.65%	72.19%	74.14%	64.83%	77.42%					
22	. Хакамада Ирина Муцуовна	219	9	3	6	9	9	6	11	9	9	9	8	12	4	4	4	7	3	2	2	4	0	0	5	1	4	1	7	1	4	0	4	4	3	0	2	5	1	0	1	0	5	4	2	1	3	1	1	2	6	14	5	2					
		1.10%	1.48%	0.89%	0.73%	1.19%	1.27%	1.76%	1.29%	1.29%	1.20%	1.07%	1.56%	1.63%	0.82%	1.32%	0.49%	2.14%	1.22%	0.40%	1.90%	1.57%	0.00%	0.00%	1.81%	0.47%	1.52%	0.34%	1.72%	1.10%	1.05%	0.00%	1.65%	2.25%	1.02%	0.00%	0.85%	0.86%	0.37%	0.00%	0.90%	0.00%	1.89%	1.42%	0.28%	0.88%	1.63%	0.30%	0.42%	0.44%	1.07%	2.29%	2.12%	2.15%					
23	. Харитонов Николай Михайлович	3994	103	64	161	195	217	91	152	135	152	176	123	150	80	50	61	27	39	89	15	29	31	29	78	54	75	58	110	15	74	45	81	30	46	34	41	133	78	14	40	18	86	19	102	6	44	120	57	108	103	93	53	10					
		20.01%	16.91%	18.99%	19.66%	25.83%	30.69%	26.76%	17.86%	19.40%	20.32%	20.93%	23.98%	20.33%	16.39%	16.50%	7.43%	8.26%	15.85%	17.91%	14.29%	11.42%	14.09%	16.86%	28.16%	25.35%	28.52%	20.00%	27.09%	16.48%	19.42%	27.61%	33.33%	16.85%	15.65%	13.55%	17.37%	22.89%	28.68%	8.81%	36.04%	21.95%	32.58%	6.74%	14.33%	5.31%	23.91%	35.61%	24.05%	23.84%	18.36%	15.22%	22.46%	10.75%					
																																																											
24	Против всех	256	7	11	12	7	8	7	22	8	15	7	7	18	5	7	6	2	4	5	1	4	0	0	4	13	2	1	4	0	2	2	2	0	1	0	3	2	8	0	0	0	4	1	6	1	6	2	1	2	9	15	2	0					
		1.28%	1.15%	3.26%	1.47%	0.93%	1.13%	2.06%	2.59%	1.15%	2.01%	0.83%	1.36%	2.44%	1.02%	2.31%	0.73%	0.61%	1.63%	1.01%	0.95%	1.57%	0.00%	0.00%	1.44%	6.10%	0.76%	0.34%	0.99%	0.00%	0.52%	1.23%	0.82%	0.00%	0.34%	0.00%	1.27%	0.34%	2.94%	0.00%	0.00%	0.00%	1.52%	0.35%	0.84%	0.88%	3.26%	0.59%	0.42%	0.44%	1.60%	2.45%	0.85%	0.00%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
