Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Тарногская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767					
23	"6. ""Объединенная Российская партия ""Русь"""	10	1	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	3	0	0					
		0.12%	0.07%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.19%	0.0%	0.40%	0.34%	0.0%	0.0%	0.0%	1.19%	0.0%	1.38%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	38	11	7	3	1	1	2	0	0	0	2	0	3	1	0	0	1	1	1	1	1	1	0	1	0					
		0.45%	0.87%	0.50%	0.90%	0.60%	0.34%	0.99%	0.0%	0.0%	0.0%	1.24%	0.0%	1.87%	0.19%	0.0%	0.0%	0.34%	1.03%	0.27%	0.99%	1.19%	0.22%	0.0%	0.40%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	3	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0					
		0.13%	0.0%	0.0%	0.90%	0.0%	0.34%	0.0%	0.0%	0.25%	0.76%	0.0%	0.19%	0.0%	0.19%	0.46%	0.0%	0.34%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	3	3	1	2	0	0	2	2	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0					
		0.21%	0.23%	0.21%	0.30%	1.21%	0.0%	0.0%	1.28%	0.50%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.40%	0.0%	1.03%	0.0%	0.99%	0.0%	0.0%	0.46%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2546	248	303	127	98	122	81	45	165	51	35	79	65	227	86	107	102	37	164	8	7	114	5	75	195					
		30.61%	19.63%	21.82%	38.48%	59.39%	41.92%	40.09%	28.84%	41.56%	38.93%	21.73%	15.07%	40.62%	44.77%	40.37%	43.49%	35.29%	38.14%	45.17%	7.92%	8.33%	25.38%	2.31%	30.36%	57.86%					
28	"11. ""Истинные патриоты России"""	6	2	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.15%	0.0%	0.0%	0.0%	0.0%	0.49%	1.28%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	94	21	30	2	1	2	6	1	2	1	1	3	0	3	2	2	3	4	4	0	0	3	3	0	0					
		1.13%	1.66%	2.16%	0.60%	0.60%	0.68%	2.97%	0.64%	0.50%	0.76%	0.62%	0.57%	0.0%	0.59%	0.93%	0.81%	1.03%	4.12%	1.10%	0.0%	0.0%	0.66%	1.38%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	9	3	2	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.23%	0.14%	0.0%	0.0%	0.34%	0.0%	0.64%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	5	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0					
		0.18%	0.39%	0.14%	0.60%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.99%	1.19%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	3	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0					
		0.12%	0.23%	0.0%	0.0%	0.0%	0.68%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	1.03%	0.27%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	402	98	95	12	7	26	8	3	19	2	7	21	3	17	4	5	9	3	5	4	2	18	8	9	17					
		4.83%	7.75%	6.84%	3.63%	4.24%	8.93%	3.96%	1.92%	4.78%	1.52%	4.34%	4.00%	1.87%	3.35%	1.87%	2.03%	3.11%	3.09%	1.37%	3.96%	2.38%	4.00%	3.70%	3.64%	5.04%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	2	0	0	0	2	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	2	0	0					
		0.14%	0.15%	0.0%	0.0%	0.0%	0.68%	0.0%	0.64%	0.0%	0.0%	0.0%	0.19%	0.62%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.22%	0.92%	0.0%	0.0%					
35	"18. ""ЛДПР"""	753	92	96	35	9	18	19	9	49	21	32	72	5	30	13	19	16	5	36	14	13	45	38	31	36					
		9.05%	7.28%	6.91%	10.60%	5.45%	6.18%	9.40%	5.76%	12.34%	16.03%	19.87%	13.74%	3.12%	5.91%	6.10%	7.72%	5.53%	5.15%	9.91%	13.86%	15.47%	10.02%	17.59%	12.55%	10.68%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	126	12	30	4	0	5	4	5	7	2	3	9	2	9	0	1	10	2	2	6	1	3	3	4	2					
		1.51%	0.95%	2.16%	1.21%	0.0%	1.71%	1.98%	3.20%	1.76%	1.52%	1.86%	1.71%	1.25%	1.77%	0.0%	0.40%	3.46%	2.06%	0.55%	5.94%	1.19%	0.66%	1.38%	1.61%	0.59%					
37	"20. ""Политическая партия ""Единая Россия"""	2462	444	483	65	22	56	39	47	73	29	58	226	53	126	76	56	80	15	86	44	33	151	108	48	44					
		29.60%	35.15%	34.79%	19.69%	13.33%	19.24%	19.30%	30.12%	18.38%	22.13%	36.02%	43.12%	33.12%	24.85%	35.68%	22.76%	27.68%	15.46%	23.69%	43.56%	39.28%	33.63%	50.0%	19.43%	13.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	7	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0					
		0.08%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.19%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.22%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	29	6	9	1	1	0	0	0	0	2	0	0	0	3	0	0	2	0	3	1	0	0	0	1	0					
		0.34%	0.47%	0.64%	0.30%	0.60%	0.0%	0.0%	0.0%	0.0%	1.52%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.69%	0.0%	0.82%	0.99%	0.0%	0.0%	0.0%	0.40%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	629	129	110	44	2	15	11	12	34	9	4	44	6	21	17	0	14	8	16	2	8	51	18	34	20					
		7.56%	10.21%	7.92%	13.33%	1.21%	5.15%	5.44%	7.69%	8.56%	6.87%	2.48%	8.39%	3.75%	4.14%	7.98%	0.0%	4.84%	8.24%	4.40%	1.98%	9.52%	11.35%	8.33%	13.76%	5.93%					
																															
41	Против всех	240	32	49	7	4	7	3	6	6	3	5	9	4	13	2	14	19	8	11	5	6	14	3	6	4					
		2.88%	2.53%	3.53%	2.12%	2.42%	2.40%	1.48%	3.84%	1.51%	2.29%	3.10%	1.71%	2.5%	2.56%	0.93%	5.69%	6.57%	8.24%	3.03%	4.95%	7.14%	3.11%	1.38%	2.42%	1.18%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
