Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Назрановская городская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	82	2	7	1	2	2	2	6	1	3	0	2	2	3	2	3	17	21	2	4					
		0.23%	0.16%	0.45%	0.08%	0.07%	0.10%	0.11%	0.39%	0.12%	0.18%	0.00%	0.10%	0.11%	0.13%	0.10%	0.15%	0.72%	0.92%	0.14%	0.19%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	605	2	38	28	54	39	38	23	17	30	5	40	33	57	42	41	27	41	34	16					
		1.73%	0.16%	2.45%	2.16%	1.99%	2.04%	2.03%	1.51%	1.97%	1.77%	0.26%	2.06%	1.80%	2.50%	2.02%	1.99%	1.15%	1.80%	2.40%	0.76%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	298	52	40	2	2	2	2	65	5	2	7	2	1	2	1	6	46	33	6	22					
		0.85%	4.07%	2.58%	0.15%	0.07%	0.10%	0.11%	4.25%	0.58%	0.12%	0.36%	0.10%	0.05%	0.09%	0.05%	0.29%	1.96%	1.45%	0.42%	1.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	32746	1156	1385	1214	2497	1820	1786	1388	825	1620	1734	1851	1742	2115	1981	1961	2188	2122	1351	2010					
		93.49%	90.45%	89.24%	93.60%	91.87%	95.29%	95.36%	90.84%	95.38%	95.63%	88.51%	95.31%	94.93%	92.60%	95.47%	95.01%	93.15%	93.11%	95.34%	95.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	187	6	3	7	16	12	11	1	1	8	6	12	10	14	12	17	18	21	2	10					
		0.53%	0.47%	0.19%	0.54%	0.59%	0.63%	0.59%	0.07%	0.12%	0.47%	0.31%	0.62%	0.54%	0.61%	0.58%	0.82%	0.77%	0.92%	0.14%	0.47%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
