Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Сысольская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633					
		0.69%	0.33%	0.83%	0.00%	0.00%	0.51%	1.48%	0.00%	1.19%	0.49%	0.55%	0.42%	1.28%	3.03%	0.00%	0.43%	0.69%	0.56%	0.36%	0.00%	2.70%	1.87%	0.00%	0.75%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	1	0	0	0	0	3	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1					
		0.11%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.33%	0.16%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	551	15	7	27	12	43	13	15	66	92	54	11	45	1	39	16	11	9	4	9	26	5	14	10	7					
		6.22%	4.89%	5.83%	6.07%	8.45%	7.35%	4.81%	4.50%	7.15%	7.46%	7.49%	4.58%	5.23%	3.03%	9.38%	6.93%	3.78%	5.00%	1.45%	4.17%	7.01%	4.67%	5.43%	7.46%	4.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	47	2	0	3	1	0	1	3	5	14	6	0	5	0	1	0	1	0	2	0	2	0	0	1	0					
		0.53%	0.65%	0.00%	0.67%	0.70%	0.00%	0.37%	0.90%	0.54%	1.14%	0.83%	0.00%	0.58%	0.00%	0.24%	0.00%	0.34%	0.00%	0.72%	0.00%	0.54%	0.00%	0.00%	0.75%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	2	0	0	1	1	2	1	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3					
		0.18%	0.65%	0.00%	0.00%	0.70%	0.17%	0.74%	0.30%	0.22%	0.08%	0.00%	0.00%	0.00%	0.00%	0.24%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	1.78%					
24	7.Политическая партия «Либерально-демократическая партия России»	1149	20	6	45	11	86	36	50	109	190	104	47	142	5	56	20	54	13	27	21	43	12	22	11	19					
		12.97%	6.51%	5.00%	10.11%	7.75%	14.70%	13.33%	15.02%	11.81%	15.41%	14.42%	19.58%	16.49%	15.15%	13.46%	8.66%	18.56%	7.22%	9.78%	9.72%	11.59%	11.21%	8.53%	8.21%	11.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1145	53	20	37	11	56	28	61	138	186	84	48	106	6	70	26	30	9	22	30	49	14	17	23	21					
		12.92%	17.26%	16.67%	8.31%	7.75%	9.57%	10.37%	18.32%	14.95%	15.09%	11.65%	20.00%	12.31%	18.18%	16.83%	11.26%	10.31%	5.00%	7.97%	13.89%	13.21%	13.08%	6.59%	17.16%	12.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	2	0	2	6	4	0	0	3	8	4	1	3	0	5	2	2	0	3	3	5	0	4	3	0					
		0.68%	0.65%	0.00%	0.45%	4.23%	0.68%	0.00%	0.00%	0.33%	0.65%	0.55%	0.42%	0.35%	0.00%	1.20%	0.87%	0.69%	0.00%	1.09%	1.39%	1.35%	0.00%	1.55%	2.24%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5320	188	82	291	85	375	171	184	534	667	424	118	495	20	218	149	175	143	199	139	221	72	183	79	108					
		60.03%	61.24%	68.33%	65.39%	59.86%	64.10%	63.33%	55.26%	57.85%	54.10%	58.81%	49.17%	57.49%	60.61%	52.40%	64.50%	60.14%	79.44%	72.10%	64.35%	59.57%	67.29%	70.93%	58.96%	63.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	0	0	5	1	1	2	1	8	6	5	0	7	0	3	0	3	0	0	0	1	0	1	0	2					
		0.52%	0.00%	0.00%	1.12%	0.70%	0.17%	0.74%	0.30%	0.87%	0.49%	0.69%	0.00%	0.81%	0.00%	0.72%	0.00%	1.03%	0.00%	0.00%	0.00%	0.27%	0.00%	0.39%	0.00%	1.18%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
