Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Заларинская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359					
		0.43%	0.36%	0.57%	0.23%	0.83%	0.0%	0.18%	0.87%	0.0%	1.0%	2.19%	1.16%	1.38%	0.99%	0.0%	1.05%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	1.11%	0.80%	0.34%	0.35%	0.0%	0.68%	0.0%	0.0%	0.75%	0.43%	0.0%	0.49%	0.25%	0.0%	0.79%	1.63%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	308	33	7	17	26	11	26	5	4	4	2	4	2	1	0	4	13	20	6	4	3	4	5	4	0	2	8	3	1	3	5	2	11	2	2	2	13	1	4	7	24	9	2	2					
		2.91%	4.04%	2.02%	4.03%	2.72%	3.10%	4.79%	4.38%	1.91%	4.0%	2.19%	2.32%	2.77%	0.99%	0.0%	1.40%	5.0%	5.31%	3.70%	4.08%	2.91%	3.36%	1.86%	2.32%	0.0%	1.85%	2.67%	4.05%	0.55%	2.41%	1.71%	0.71%	8.33%	0.68%	1.56%	2.5%	3.28%	0.43%	4.04%	1.71%	3.03%	10.22%	0.79%	3.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	113	11	5	2	11	9	2	1	3	0	0	2	1	1	0	5	8	4	4	1	0	0	2	1	0	0	1	0	1	1	3	2	0	2	1	0	1	2	0	13	12	0	0	1					
		1.06%	1.34%	1.44%	0.47%	1.15%	2.54%	0.36%	0.87%	1.43%	0.0%	0.0%	1.16%	1.38%	0.99%	0.0%	1.75%	3.07%	1.06%	2.46%	1.02%	0.0%	0.0%	0.74%	0.58%	0.0%	0.0%	0.33%	0.0%	0.55%	0.80%	1.02%	0.71%	0.0%	0.68%	0.78%	0.0%	0.25%	0.86%	0.0%	3.19%	1.51%	0.0%	0.0%	1.63%					
22	"5. ""За Русь Святую"""	40	2	3	1	6	1	3	0	0	1	0	0	1	1	1	0	0	0	0	0	0	2	0	2	3	0	0	0	0	1	2	2	0	1	1	1	0	0	0	1	3	0	1	0					
		0.37%	0.24%	0.86%	0.23%	0.62%	0.28%	0.55%	0.0%	0.0%	1.0%	0.0%	0.0%	1.38%	0.99%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.68%	0.0%	1.16%	6.81%	0.0%	0.0%	0.0%	0.0%	0.80%	0.68%	0.71%	0.0%	0.34%	0.78%	1.25%	0.0%	0.0%	0.0%	0.24%	0.37%	0.0%	0.39%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	4	0	3	0	2	0	0	0	0	1	0	0	0	0	1	1	2	0	0	0	0	3	0	0	0	2	0	4	1	0	0	0	0	1	0	1	3	0	1	2	0	1	0					
		0.31%	0.49%	0.0%	0.71%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.35%	0.38%	0.53%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%	0.66%	0.0%	2.23%	0.80%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.25%	1.30%	0.0%	0.24%	0.25%	0.0%	0.39%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	8	0	2	8	4	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	0	1	0	2	0	1	11	0	1	0					
		0.47%	0.98%	0.0%	0.47%	0.83%	1.12%	0.18%	0.0%	0.47%	1.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.38%	0.26%	0.0%	0.0%	0.0%	0.0%	0.37%	1.16%	0.0%	0.0%	0.0%	0.0%	0.55%	0.80%	0.34%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.86%	0.0%	0.24%	1.39%	0.0%	0.39%	0.0%					
25	"8. ""Народно-республиканская партия России"""	23	2	1	1	2	0	2	0	1	0	0	1	0	1	1	2	0	0	0	0	0	1	0	3	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0					
		0.21%	0.24%	0.28%	0.23%	0.20%	0.0%	0.36%	0.0%	0.47%	0.0%	0.0%	0.58%	0.0%	0.99%	1.21%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	1.74%	2.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	0.24%	0.12%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.12%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.34%	0.35%	1.51%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	797	21	16	23	39	8	1	1	8	14	12	26	7	8	8	43	34	29	8	27	7	25	40	7	1	4	47	24	7	16	8	27	3	45	14	8	44	10	14	18	36	13	34	12					
		7.54%	2.57%	4.63%	5.46%	4.08%	2.25%	0.18%	0.87%	3.82%	14.0%	13.18%	15.11%	9.72%	7.92%	9.75%	15.08%	13.07%	7.71%	4.93%	27.55%	6.79%	21.00%	14.92%	4.06%	2.27%	3.70%	15.71%	32.43%	3.91%	12.90%	2.73%	9.71%	2.27%	15.46%	10.93%	10.0%	11.11%	4.34%	14.14%	4.42%	4.55%	14.77%	13.49%	19.67%					
28	"11. ""Истинные патриоты России"""	21	3	1	1	0	0	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0					
		0.19%	0.36%	0.28%	0.23%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	1.09%	1.16%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.34%	0.0%	0.75%	0.0%	0.0%	0.0%	0.25%	0.43%	1.01%	0.0%	0.0%	0.0%	0.39%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	410	30	12	13	37	8	30	2	13	3	4	18	5	3	8	6	13	19	5	2	0	5	12	6	4	2	8	2	2	11	8	18	8	6	3	6	7	4	12	14	23	8	9	1					
		3.88%	3.68%	3.47%	3.08%	3.87%	2.25%	5.53%	1.75%	6.22%	3.0%	4.39%	10.46%	6.94%	2.97%	9.75%	2.10%	5.0%	5.05%	3.08%	2.04%	0.0%	4.20%	4.47%	3.48%	9.09%	1.85%	2.67%	2.70%	1.11%	8.87%	2.73%	6.47%	6.06%	2.06%	2.34%	7.5%	1.76%	1.73%	12.12%	3.43%	2.91%	9.09%	3.57%	1.63%					
30	"13. ""Демократическая партия России"""	59	4	0	1	4	1	4	2	2	0	1	0	1	0	0	4	2	2	2	0	1	1	1	0	0	0	0	0	3	0	0	2	0	0	0	2	1	0	4	7	4	0	3	0					
		0.55%	0.49%	0.0%	0.23%	0.41%	0.28%	0.73%	1.75%	0.95%	0.0%	1.09%	0.0%	1.38%	0.0%	0.0%	1.40%	0.76%	0.53%	1.23%	0.0%	0.97%	0.84%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	1.67%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	2.5%	0.25%	0.0%	4.04%	1.71%	0.50%	0.0%	1.19%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	4	2	1	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1					
		0.17%	0.49%	0.57%	0.23%	0.0%	0.0%	0.0%	0.87%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	1.01%	0.24%	0.12%	0.0%	0.0%	1.63%					
32	"15. ""Партия СЛОН"""	13	0	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1					
		0.12%	0.0%	0.0%	0.0%	0.10%	0.0%	0.36%	0.0%	0.0%	0.0%	1.09%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.06%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%					
33	"16. ""Родина"" (народно-патриотический союз)"""	341	28	9	11	47	11	8	1	10	2	1	3	1	2	0	9	22	18	3	0	4	0	4	19	0	6	6	0	0	10	15	4	4	4	5	4	7	12	1	15	33	0	2	0					
		3.22%	3.43%	2.60%	2.61%	4.92%	3.10%	1.47%	0.87%	4.78%	2.0%	1.09%	1.74%	1.38%	1.98%	0.0%	3.15%	8.46%	4.78%	1.85%	0.0%	3.88%	0.0%	1.49%	11.04%	0.0%	5.55%	2.00%	0.0%	0.0%	8.06%	5.13%	1.43%	3.03%	1.37%	3.90%	5.0%	1.76%	5.21%	1.01%	3.68%	4.17%	0.0%	0.79%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	50	1	0	1	1	2	1	0	2	3	0	1	0	2	1	3	3	1	0	5	0	2	2	1	0	0	3	0	0	0	0	1	0	2	1	0	5	1	0	1	1	0	3	0					
		0.47%	0.12%	0.0%	0.23%	0.10%	0.56%	0.18%	0.0%	0.95%	3.0%	0.0%	0.58%	0.0%	1.98%	1.21%	1.05%	1.15%	0.26%	0.0%	5.10%	0.0%	1.68%	0.74%	0.58%	0.0%	0.0%	1.00%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.68%	0.78%	0.0%	1.26%	0.43%	0.0%	0.24%	0.12%	0.0%	1.19%	0.0%					
35	"18. ""ЛДПР"""	1726	117	44	78	168	85	100	5	26	12	18	30	2	11	16	37	38	69	42	10	27	20	39	48	19	30	51	14	13	23	48	40	14	58	43	8	73	26	15	61	125	3	19	1					
		16.33%	14.35%	12.75%	18.52%	17.61%	24.01%	18.45%	4.38%	12.44%	12.0%	19.78%	17.44%	2.77%	10.89%	19.51%	12.98%	14.61%	18.35%	25.92%	10.20%	26.21%	16.80%	14.55%	27.90%	43.18%	27.77%	17.05%	18.91%	7.26%	18.54%	16.43%	14.38%	10.60%	19.93%	33.59%	10.0%	18.43%	11.30%	15.15%	14.98%	15.82%	3.40%	7.53%	1.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	232	24	4	10	37	7	6	3	3	1	0	3	4	2	5	3	6	8	3	3	2	1	2	0	2	10	8	1	6	2	5	7	2	7	0	0	7	2	0	5	25	1	3	2					
		2.19%	2.94%	1.15%	2.37%	3.87%	1.97%	1.10%	2.63%	1.43%	1.0%	0.0%	1.74%	5.55%	1.98%	6.09%	1.05%	2.30%	2.12%	1.85%	3.06%	1.94%	0.84%	0.74%	0.0%	4.54%	9.25%	2.67%	1.35%	3.35%	1.61%	1.71%	2.51%	1.51%	2.40%	0.0%	0.0%	1.76%	0.86%	0.0%	1.22%	3.16%	1.13%	1.19%	3.27%					
37	"20. ""Политическая партия ""Единая Россия"""	3720	307	106	159	323	99	268	64	101	43	29	39	22	38	33	126	58	113	37	21	6	24	112	41	9	26	110	17	88	24	98	108	56	64	31	35	120	82	21	154	323	40	117	28					
		35.20%	37.66%	30.72%	37.76%	33.85%	27.96%	49.44%	56.14%	48.32%	43.0%	31.86%	22.67%	30.55%	37.62%	40.24%	44.21%	22.30%	30.05%	22.83%	21.42%	5.82%	20.16%	41.79%	23.83%	20.45%	24.07%	36.78%	22.97%	49.16%	19.35%	33.56%	38.84%	42.42%	21.99%	24.21%	43.75%	30.30%	35.65%	21.21%	37.83%	40.88%	45.45%	46.42%	45.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	4	1	2	2	1	0	0	0	0	1	1	1	0	1	2	0	2	0	0	0	0	1	0	0	0	0	1	0	3	2	0	0	1	1	0	0	1	4	4	0	3	0					
		0.36%	0.0%	1.15%	0.23%	0.20%	0.56%	0.18%	0.0%	0.0%	0.0%	0.0%	0.58%	1.38%	0.99%	0.0%	0.35%	0.76%	0.0%	1.23%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	1.02%	0.71%	0.0%	0.0%	0.78%	1.25%	0.0%	0.0%	1.01%	0.98%	0.50%	0.0%	1.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	1	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	3					
		0.19%	0.12%	0.0%	0.47%	0.20%	0.56%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.34%	0.0%	0.75%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.24%	0.12%	0.0%	0.39%	4.91%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1945	171	112	76	199	90	53	19	17	6	13	27	21	25	7	21	42	76	46	16	52	19	35	26	0	17	40	5	47	17	69	38	21	77	16	6	88	69	17	82	121	10	31	5					
		18.40%	20.98%	32.46%	18.05%	20.85%	25.42%	9.77%	16.66%	8.13%	6.0%	14.28%	15.69%	29.16%	24.75%	8.53%	7.36%	16.15%	20.21%	28.39%	16.32%	50.48%	15.96%	13.05%	15.11%	0.0%	15.74%	13.37%	6.75%	26.25%	13.70%	23.63%	13.66%	15.90%	26.46%	12.5%	7.5%	22.22%	29.99%	17.17%	20.14%	15.31%	11.36%	12.30%	8.19%					
																																																		
41	Против всех	248	25	6	4	9	5	21	3	7	3	4	7	0	1	0	3	2	8	2	0	1	8	2	1	3	4	2	3	1	10	11	17	2	13	5	3	7	8	1	6	22	2	5	1					
		2.34%	3.06%	1.73%	0.95%	0.94%	1.41%	3.87%	2.63%	3.34%	3.0%	4.39%	4.06%	0.0%	0.99%	0.0%	1.05%	0.76%	2.12%	1.23%	0.0%	0.97%	6.72%	0.74%	0.58%	6.81%	3.70%	0.66%	4.05%	0.55%	8.06%	3.76%	6.11%	1.51%	4.46%	3.90%	3.75%	1.76%	3.47%	1.01%	1.47%	2.78%	2.27%	1.98%	1.63%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
