7	Число избирательных бюллетеней в переносных ящиках для голосования	1579	49	36	24	28	14	92	82	21	54	44	29	14	66	68	19	37	20	9	43	4	124	82	27	55	29	4	16	3	30	15	17	17	141	19	45	68	40	58	4	32					
8	Число бюллетеней в стационарных ящиках для голосования	19288	739	247	200	320	297	584	440	247	507	333	181	140	959	513	156	464	406	93	265	158	519	418	593	606	304	44	239	81	222	206	191	1334	672	599	1273	1288	1196	1719	195	340					
9	Число недействительных избирательных бюллетеней	155	3	2	1	1	2	10	3	3	2	0	1	0	5	5	3	5	2	1	2	2	2	5	1	5	3	2	1	2	1	0	1	17	6	3	17	11	5	14	1	5					
10	Число действительных избирательных бюллетеней	20712	785	281	223	347	309	666	519	265	559	377	209	154	1020	576	172	496	424	101	306	160	641	495	619	656	330	46	254	82	251	221	207	1334	807	615	1301	1345	1231	1763	198	367					
11	Число полученных открепительных  удостоверений	843	21	25	5	5	11	27	37	11	60	15	4	7	35	25	7	25	15	15	15	12	15	12	10	37	42	5	19	13	16	18	5	50	32	15	56	32	34	30	5	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	685	16	23	5	4	11	27	37	11	54	15	4	5	34	16	7	22	15	13	15	12	14	12	6	34	37	5	19	12	16	14	4	29	16	10	30	18	34	15	5	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	330	2	3	7	1	8	23	74	5	9	2	1	1	5	4	1	7	2	0	2	3	0	5	6	2	3	3	1	5	2	2	5	10	7	6	18	7	14	16	44	14					
14	Число неиспользованных открепительных удостоверений	158	5	2	0	1	0	0	0	0	6	0	0	2	1	9	0	3	0	2	0	0	1	0	4	3	5	0	0	1	0	4	1	21	16	5	26	14	0	15	0	11					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	182	3	1	0	2	0	6	0	4	3	0	0	0	12	4	1	5	1	0	6	1	8	4	7	4	2	0	3	0	2	3	2	17	7	10	16	5	16	23	2	2					
		0.87%	0.38%	0.35%	0.00%	0.57%	0.00%	0.89%	0.00%	1.49%	0.53%	0.00%	0.00%	0.00%	1.17%	0.69%	0.57%	0.99%	0.23%	0.00%	1.95%	0.62%	1.24%	0.80%	1.13%	0.61%	0.60%	0.00%	1.18%	0.00%	0.79%	1.36%	0.96%	1.26%	0.86%	1.62%	1.21%	0.37%	1.29%	1.29%	1.01%	0.54%					
19	Жириновский Владимир Вольфович	1951	55	23	10	17	16	69	47	30	53	31	21	24	88	66	11	45	33	6	20	9	41	49	82	52	32	7	27	4	21	14	32	162	90	58	119	121	124	169	25	48					
		9.35%	6.98%	8.13%	4.46%	4.89%	5.14%	10.21%	9.00%	11.19%	9.45%	8.22%	10.00%	15.58%	8.59%	11.36%	6.29%	8.98%	7.75%	5.88%	6.49%	5.56%	6.38%	9.80%	13.23%	7.87%	9.61%	14.58%	10.59%	4.76%	8.33%	6.33%	15.38%	11.99%	11.07%	9.39%	9.03%	8.92%	10.03%	9.51%	12.56%	12.90%					
20	Зюганов Геннадий Андреевич	2511	85	69	14	64	48	69	49	38	58	47	15	14	156	82	38	76	36	10	44	21	109	44	83	57	32	8	23	3	44	27	18	133	82	67	205	114	175	180	28	46					
		12.03%	10.79%	24.38%	6.25%	18.39%	15.43%	10.21%	9.39%	14.18%	10.34%	12.47%	7.14%	9.09%	15.22%	14.11%	21.71%	15.17%	8.45%	9.80%	14.29%	12.96%	16.95%	8.80%	13.39%	8.62%	9.61%	16.67%	9.02%	3.57%	17.46%	12.22%	8.65%	9.84%	10.09%	10.84%	15.55%	8.41%	14.16%	10.13%	14.07%	12.37%					
21	Медведев Дмитрий Анатольевич	16068	642	188	199	264	245	522	423	193	445	299	173	116	764	424	122	370	354	85	236	129	483	398	447	543	264	31	201	75	184	177	155	1022	628	480	961	1105	916	1391	143	271					
		77.00%	81.47%	66.43%	88.84%	75.86%	78.78%	77.22%	81.03%	72.01%	79.32%	79.31%	82.38%	75.32%	74.54%	72.98%	69.71%	73.85%	83.10%	83.33%	76.62%	79.63%	75.12%	79.60%	72.10%	82.15%	79.28%	64.58%	78.82%	89.29%	73.02%	80.09%	74.52%	75.65%	77.24%	77.67%	72.91%	81.49%	74.11%	78.28%	71.86%	72.85%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
