Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Сорочинская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616					
		4.12%	4.75%	3.23%	3.38%	6.72%	5.97%	5.39%	4.23%	4.11%	4.26%	2.30%	3.14%	4.27%	5.65%	10.08%	4.30%	3.08%	5.59%	3.46%	3.85%	1.39%	5.61%	1.20%	3.05%	2.13%	2.45%	3.28%	9.15%	2.46%	11.54%	2.30%	7.61%	2.67%					
20	. Миронов Сергей Михайлович	72	4	1	0	7	0	4	0	1	12	5	1	0	0	2	0	1	4	0	0	0	0	2	3	0	10	0	1	2	0	4	3	5					
		0.79%	1.36%	0.65%	0.00%	1.31%	0.00%	0.83%	0.00%	0.68%	2.56%	0.96%	0.63%	0.00%	0.00%	0.78%	0.00%	0.44%	1.24%	0.00%	0.00%	0.00%	0.00%	0.48%	0.61%	0.00%	1.53%	0.00%	0.65%	0.62%	0.00%	0.66%	1.04%	1.33%					
21	. Путин Владимир Владимирович	4136	119	70	90	317	44	218	62	98	280	297	53	65	78	127	138	83	187	94	49	94	87	118	223	38	272	74	56	168	58	182	119	178					
		45.40%	40.34%	45.16%	60.81%	59.14%	65.67%	45.23%	43.66%	67.12%	59.70%	57.01%	33.33%	23.13%	31.45%	49.22%	49.46%	36.56%	58.07%	40.69%	62.82%	32.75%	44.39%	28.30%	45.42%	80.85%	41.72%	60.66%	36.60%	51.69%	55.77%	29.89%	41.18%	47.47%					
22	. Хакамада Ирина Муцуовна	121	6	4	0	9	0	7	0	0	2	8	1	3	6	9	1	1	6	1	1	7	2	5	7	0	18	0	0	1	0	3	2	11					
		1.33%	2.03%	2.58%	0.00%	1.68%	0.00%	1.45%	0.00%	0.00%	0.43%	1.54%	0.63%	1.07%	2.42%	3.49%	0.36%	0.44%	1.86%	0.43%	1.28%	2.44%	1.02%	1.20%	1.43%	0.00%	2.76%	0.00%	0.00%	0.31%	0.00%	0.49%	0.69%	2.93%					
23	. Харитонов Николай Михайлович	3745	107	62	43	122	15	198	74	37	123	173	83	180	138	77	108	107	81	121	23	171	59	265	209	8	281	39	76	103	32	358	118	154					
		41.10%	36.27%	40.00%	29.05%	22.76%	22.39%	41.08%	52.11%	25.34%	26.23%	33.21%	52.20%	64.06%	55.65%	29.84%	38.71%	47.14%	25.16%	52.38%	29.49%	59.58%	30.10%	63.55%	42.57%	17.02%	43.10%	31.97%	49.67%	31.69%	30.77%	58.78%	40.83%	41.07%					
																																							
24	Против всех	142	5	5	3	8	2	10	0	1	11	7	1	0	2	3	7	4	9	6	2	1	2	3	4	0	9	1	2	5	0	20	2	7					
		1.56%	1.69%	3.23%	2.03%	1.49%	2.99%	2.07%	0.00%	0.68%	2.35%	1.34%	0.63%	0.00%	0.81%	1.16%	2.51%	1.76%	2.80%	2.60%	2.56%	0.35%	1.02%	0.72%	0.81%	0.00%	1.38%	0.82%	1.31%	1.54%	0.00%	3.28%	0.69%	1.87%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
