Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Ольховатская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	93	5	5	6	4	5	6	5	7	4	4	4	4	4	3	4	3	4	2	4	2	4	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	43	4	4	4	1	4	5	1	5	2	0	0	4	0	2	1	2	2	0	1	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	27	11	2	2	3	0	2	1	1	0	0	0	0	0	1	0	1	0	0	2	0	0	1					
14	Число погашенных открепительных удостоверений	50	1	1	2	3	1	1	4	2	2	4	4	0	4	1	3	1	2	2	3	2	3	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	136	7	8	10	10	10	13	4	13	4	3	6	2	3	2	5	5	4	3	10	1	8	5					
		1.14%	0.75%	0.84%	1.22%	1.23%	1.60%	1.37%	0.62%	1.51%	0.92%	1.27%	1.60%	0.37%	0.72%	0.74%	1.16%	0.92%	0.78%	1.36%	2.02%	0.86%	1.99%	1.56%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	111	16	5	6	16	10	5	2	12	3	1	5	2	1	0	1	3	8	1	6	0	8	0					
		0.93%	1.72%	0.52%	0.73%	1.97%	1.60%	0.52%	0.31%	1.40%	0.69%	0.42%	1.33%	0.37%	0.24%	0.0%	0.23%	0.55%	1.56%	0.45%	1.21%	0.0%	1.99%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	265	9	26	16	12	13	18	21	30	10	13	3	14	13	8	2	7	12	4	16	2	7	9					
		2.23%	0.97%	2.75%	1.95%	1.48%	2.08%	1.90%	3.27%	3.50%	2.31%	5.50%	0.80%	2.61%	3.15%	2.97%	0.46%	1.29%	2.34%	1.82%	3.24%	1.72%	1.74%	2.81%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	135	10	12	6	7	7	19	15	16	6	4	2	7	6	3	1	1	2	1	3	1	5	1					
		1.13%	1.07%	1.27%	0.73%	0.86%	1.12%	2.01%	2.34%	1.86%	1.38%	1.69%	0.53%	1.30%	1.45%	1.11%	0.23%	0.18%	0.39%	0.45%	0.60%	0.86%	1.24%	0.31%					
22	"5. ""За Русь Святую"""	61	6	8	6	1	2	5	4	1	3	1	1	1	2	0	2	4	3	2	5	0	3	1					
		0.51%	0.64%	0.84%	0.73%	0.12%	0.32%	0.52%	0.62%	0.11%	0.69%	0.42%	0.26%	0.18%	0.48%	0.0%	0.46%	0.73%	0.58%	0.91%	1.01%	0.0%	0.74%	0.31%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	0	1	0	1	3	0	4	1	0	0	1	0	1	0	1	4	0	1	0	2	0	1					
		0.17%	0.0%	0.10%	0.0%	0.12%	0.48%	0.0%	0.62%	0.11%	0.0%	0.0%	0.26%	0.0%	0.24%	0.0%	0.23%	0.73%	0.0%	0.45%	0.0%	1.72%	0.0%	0.31%					
24	"7. ""Новый курс - Автомобильная Россия"""	100	11	3	11	3	7	9	10	10	6	2	2	3	3	1	2	4	2	2	6	0	2	1					
		0.84%	1.18%	0.31%	1.34%	0.37%	1.12%	0.95%	1.56%	1.16%	1.38%	0.84%	0.53%	0.55%	0.72%	0.37%	0.46%	0.73%	0.39%	0.91%	1.21%	0.0%	0.49%	0.31%					
25	"8. ""Народно-республиканская партия России"""	18	2	1	1	4	0	2	1	0	0	0	0	1	1	0	0	1	1	1	0	1	1	0					
		0.15%	0.21%	0.10%	0.12%	0.49%	0.0%	0.21%	0.15%	0.0%	0.0%	0.0%	0.0%	0.18%	0.24%	0.0%	0.0%	0.18%	0.19%	0.45%	0.0%	0.86%	0.24%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	1	3	2	1	1	2	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1					
		0.13%	0.10%	0.31%	0.24%	0.12%	0.16%	0.21%	0.31%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%					
27	"10. ""Аграрная партия России"""	840	33	43	51	45	42	73	32	70	37	19	25	77	54	27	26	34	34	17	27	17	19	38					
		7.08%	3.56%	4.55%	6.23%	5.55%	6.73%	7.72%	4.99%	8.17%	8.56%	8.05%	6.68%	14.36%	13.10%	10.03%	6.06%	6.28%	6.65%	7.76%	5.47%	14.65%	4.72%	11.87%					
28	"11. ""Истинные патриоты России"""	10	1	0	0	1	1	0	0	0	3	0	1	0	1	0	0	1	0	0	0	1	0	0					
		0.08%	0.10%	0.0%	0.0%	0.12%	0.16%	0.0%	0.0%	0.0%	0.69%	0.0%	0.26%	0.0%	0.24%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	93	9	4	6	10	4	12	8	2	4	2	0	7	0	0	2	5	3	1	4	1	6	3					
		0.78%	0.97%	0.42%	0.73%	1.23%	0.64%	1.26%	1.24%	0.23%	0.92%	0.84%	0.0%	1.30%	0.0%	0.0%	0.46%	0.92%	0.58%	0.45%	0.81%	0.86%	1.49%	0.93%					
30	"13. ""Демократическая партия России"""	27	0	3	0	0	1	4	5	1	1	3	0	0	0	1	0	3	1	0	1	0	1	2					
		0.22%	0.0%	0.31%	0.0%	0.0%	0.16%	0.42%	0.78%	0.11%	0.23%	1.27%	0.0%	0.0%	0.0%	0.37%	0.0%	0.55%	0.19%	0.0%	0.20%	0.0%	0.24%	0.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	1	3	0	2	0	0	2	3	3	0	1	1	0	0	1	5	2	0	0	0	0	0					
		0.20%	0.10%	0.31%	0.0%	0.24%	0.0%	0.0%	0.31%	0.35%	0.69%	0.0%	0.26%	0.18%	0.0%	0.0%	0.23%	0.92%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	1	0	1	0	1	2	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1					
		0.09%	0.10%	0.0%	0.12%	0.0%	0.16%	0.21%	0.15%	0.11%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.31%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1213	104	114	100	72	47	117	60	78	61	25	29	38	24	15	32	61	70	25	53	14	36	38					
		10.23%	11.23%	12.07%	12.22%	8.88%	7.53%	12.38%	9.36%	9.11%	14.12%	10.59%	7.75%	7.08%	5.82%	5.57%	7.45%	11.27%	13.69%	11.41%	10.75%	12.06%	8.95%	11.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	2	1	2	1	2	2	4	1	1	1	1	2	0	0	1	3	0	1	4	0	1	0					
		0.25%	0.21%	0.10%	0.24%	0.12%	0.32%	0.21%	0.62%	0.11%	0.23%	0.42%	0.26%	0.37%	0.0%	0.0%	0.23%	0.55%	0.0%	0.45%	0.81%	0.0%	0.24%	0.0%					
35	"18. ""ЛДПР"""	1845	149	159	128	121	109	175	161	183	42	19	61	108	48	35	54	38	74	18	60	6	49	48					
		15.56%	16.09%	16.84%	15.64%	14.93%	17.46%	18.51%	25.11%	21.37%	9.72%	8.05%	16.31%	20.14%	11.65%	13.01%	12.58%	7.02%	14.48%	8.21%	12.17%	5.17%	12.18%	15.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	202	12	19	15	9	17	19	11	22	9	5	2	5	2	1	5	7	8	3	20	0	7	4					
		1.70%	1.29%	2.01%	1.83%	1.11%	2.72%	2.01%	1.71%	2.57%	2.08%	2.11%	0.53%	0.93%	0.48%	0.37%	1.16%	1.29%	1.56%	1.36%	4.05%	0.0%	1.74%	1.25%					
37	"20. ""Политическая партия ""Единая Россия"""	3931	296	291	271	283	210	273	196	266	176	92	126	149	175	136	191	109	143	49	170	58	162	109					
		33.16%	31.96%	30.82%	33.12%	34.93%	33.65%	28.88%	30.57%	31.07%	40.74%	38.98%	33.68%	27.79%	42.47%	50.55%	44.52%	20.14%	27.98%	22.37%	34.48%	50.0%	40.29%	34.06%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	2	0	4	1	0	1	1	2	1	2	0	1	1	0	2	0	1	1	2	0	3	1					
		0.21%	0.21%	0.0%	0.48%	0.12%	0.0%	0.10%	0.15%	0.23%	0.23%	0.84%	0.0%	0.18%	0.24%	0.0%	0.46%	0.0%	0.19%	0.45%	0.40%	0.0%	0.74%	0.31%					
39	"22. ""Развитие предпринимательства"""	18	3	1	1	4	0	4	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0					
		0.15%	0.32%	0.10%	0.12%	0.49%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.18%	0.19%	0.45%	0.0%	0.86%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2168	207	194	136	171	104	132	59	116	40	29	85	92	66	36	85	223	110	76	92	6	65	44					
		18.28%	22.35%	20.55%	16.62%	21.11%	16.66%	13.96%	9.20%	13.55%	9.25%	12.28%	22.72%	17.16%	16.01%	13.38%	19.81%	41.21%	21.52%	34.70%	18.66%	5.17%	16.16%	13.75%					
																													
41	Против всех	380	31	40	29	20	20	42	25	15	13	10	18	21	6	3	10	14	17	12	12	4	9	9					
		3.20%	3.34%	4.23%	3.54%	2.46%	3.20%	4.44%	3.90%	1.75%	3.00%	4.23%	4.81%	3.91%	1.45%	1.11%	2.33%	2.58%	3.32%	5.47%	2.43%	3.44%	2.23%	2.81%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
