Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Биробиджанская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	7	8	2	4	0	0	0	0	0	0	2	1	0	2	0	0	1	1	0					
		0.39%	0.71%	1.18%	0.40%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.32%	0.00%	0.29%	0.00%	0.00%	0.44%	0.63%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1					
		0.08%	0.00%	0.44%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	757	119	55	48	53	48	31	75	7	7	17	43	27	31	79	13	4	48	25	27					
		10.62%	12.07%	8.12%	9.50%	10.21%	17.52%	9.17%	11.98%	7.45%	7.22%	9.24%	6.11%	8.60%	19.02%	11.42%	5.78%	2.90%	20.96%	15.82%	13.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	63	16	1	4	6	13	1	2	0	0	0	0	0	0	5	0	0	1	9	5					
		0.88%	1.62%	0.15%	0.79%	1.16%	4.74%	0.30%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.44%	5.70%	2.44%					
23	6.Политическая партия «Партия социальной справедливости»	8	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.11%	0.00%	0.89%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	476	75	79	41	30	11	18	81	3	9	8	24	17	15	21	7	3	12	14	8					
		6.68%	7.61%	11.67%	8.12%	5.78%	4.01%	5.33%	12.94%	3.19%	9.28%	4.35%	3.41%	5.41%	9.20%	3.03%	3.11%	2.17%	5.24%	8.86%	3.90%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	182	41	22	31	19	1	8	19	0	0	2	6	2	2	10	10	1	3	3	2					
		2.55%	4.16%	3.25%	6.14%	3.66%	0.36%	2.37%	3.04%	0.00%	0.00%	1.09%	0.85%	0.64%	1.23%	1.45%	4.44%	0.72%	1.31%	1.90%	0.98%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	11	3	7	1	0	1	1	1	3	0	1	1	1	3	1	0	2	0	0					
		0.52%	1.12%	0.44%	1.39%	0.19%	0.00%	0.30%	0.16%	1.06%	3.09%	0.00%	0.14%	0.32%	0.61%	0.43%	0.44%	0.00%	0.87%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5255	657	483	353	394	197	269	432	77	77	156	561	255	105	522	179	124	160	97	157					
		73.72%	66.63%	71.34%	69.90%	75.92%	71.90%	79.59%	69.01%	81.91%	79.38%	84.78%	79.69%	81.21%	64.42%	75.43%	79.56%	89.86%	69.87%	61.39%	76.59%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	16	1	4	3	2	0	0	1	0	0	0	0	1	0	3	0	0	0	1	0					
		0.22%	0.10%	0.59%	0.59%	0.39%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.43%	0.00%	0.00%	0.00%	0.63%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
