Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Нолинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	226	10	23	25	10	11	8	5	3	5	12	8	13	18	12	3	5	3	10	5	5	0	12	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	215	10	23	24	10	11	8	4	2	5	12	7	13	18	12	3	5	1	10	5	5	0	12	10	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	122	22	12	12	6	7	3	1	3	1	3	3	4	5	1	1	9	2	3	3	2	1	13	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	11	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	24	5	4	6	0	1	1	0	0	0	0	0	2	0	0	0	3	0	1	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	1229	125	128	175	68	70	29	26	12	34	32	17	85	58	30	24	38	21	48	17	11	2	39	131	9					
		9.52%	7.15%	8.10%	9.87%	5.50%	6.75%	19.33%	10.20%	7.69%	24.82%	12.50%	8.21%	11.97%	12.08%	12.35%	20.34%	7.80%	9.09%	8.28%	18.68%	9.02%	2.53%	7.26%	22.32%	7.89%					
19	2.Всероссийская политическая партия «Гражданская Сила»	62	12	11	12	11	1	0	1	2	0	0	0	1	0	0	0	3	1	2	0	2	0	0	3	0					
		0.48%	0.69%	0.70%	0.68%	0.89%	0.10%	0.00%	0.39%	1.28%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.62%	0.43%	0.34%	0.00%	1.64%	0.00%	0.00%	0.51%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	3	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0					
		0.10%	0.17%	0.13%	0.06%	0.16%	0.10%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.17%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1489	208	182	254	276	113	17	20	12	9	11	5	51	69	24	6	52	11	45	10	15	6	49	34	10					
		11.53%	11.89%	11.51%	14.33%	22.33%	10.90%	11.33%	7.84%	7.69%	6.57%	4.30%	2.42%	7.18%	14.38%	9.88%	5.08%	10.68%	4.76%	7.76%	10.99%	12.30%	7.59%	9.12%	5.79%	8.77%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	52	12	12	8	2	2	1	1	1	1	2	0	3	2	0	0	3	0	0	0	0	0	2	0	0					
		0.40%	0.69%	0.76%	0.45%	0.16%	0.19%	0.67%	0.39%	0.64%	0.73%	0.78%	0.00%	0.42%	0.42%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	28	6	6	4	0	1	0	0	1	0	0	1	2	1	0	0	2	0	2	0	0	0	1	1	0					
		0.22%	0.34%	0.38%	0.23%	0.00%	0.10%	0.00%	0.00%	0.64%	0.00%	0.00%	0.48%	0.28%	0.21%	0.00%	0.00%	0.41%	0.00%	0.34%	0.00%	0.00%	0.00%	0.19%	0.17%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1523	242	190	213	126	111	12	12	13	16	32	17	104	68	30	11	65	37	62	7	12	6	76	50	11					
		11.79%	13.84%	12.02%	12.01%	10.19%	10.70%	8.00%	4.71%	8.33%	11.68%	12.50%	8.21%	14.65%	14.17%	12.35%	9.32%	13.35%	16.02%	10.69%	7.69%	9.84%	7.59%	14.15%	8.52%	9.65%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	667	110	97	101	86	56	9	4	4	0	5	12	22	15	6	4	14	9	27	2	12	3	29	37	3					
		5.16%	6.29%	6.14%	5.70%	6.96%	5.40%	6.00%	1.57%	2.56%	0.00%	1.95%	5.80%	3.10%	3.13%	2.47%	3.39%	2.87%	3.90%	4.66%	2.20%	9.84%	3.80%	5.40%	6.30%	2.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	266	37	39	54	19	7	9	4	5	6	3	8	11	6	4	3	2	4	12	3	6	0	11	10	3					
		2.06%	2.12%	2.47%	3.05%	1.54%	0.68%	6.00%	1.57%	3.21%	4.38%	1.17%	3.86%	1.55%	1.25%	1.65%	2.54%	0.41%	1.73%	2.07%	3.30%	4.92%	0.00%	2.05%	1.70%	2.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7382	967	893	923	623	657	73	182	104	67	169	146	419	245	145	68	299	146	368	52	63	62	321	316	74					
		57.15%	55.29%	56.48%	52.06%	50.40%	63.36%	48.67%	71.37%	66.67%	48.91%	66.02%	70.53%	59.01%	51.04%	59.67%	57.63%	61.40%	63.20%	63.45%	57.14%	51.64%	78.48%	59.78%	53.83%	64.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	60	8	5	12	8	5	0	0	1	2	1	0	3	1	1	1	2	1	2	0	0	0	2	3	2					
		0.46%	0.46%	0.32%	0.68%	0.65%	0.48%	0.00%	0.00%	0.64%	1.46%	0.39%	0.00%	0.42%	0.21%	0.41%	0.85%	0.41%	0.43%	0.34%	0.00%	0.00%	0.00%	0.37%	0.51%	1.75%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
