Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Суксунская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №3701	УИК №3702	УИК №3703	УИК №3704	УИК №3705	УИК №3706	УИК №3707	УИК №3708	УИК №3709	УИК №3710	УИК №3711	УИК №3712	УИК №3713	УИК №3714	УИК №3715	УИК №3716	УИК №3717	УИК №3718	УИК №3719	УИК №3720	УИК №3721	УИК №3722	УИК №3723	УИК №3724					
15	Число открепительных удостоверений выданных ТИК	16	1	0	0	3	2	0	1	0	0	1	0	0	1	0	0	0	0	5	1	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	344	9	20	18	12	30	24	6	1	19	14	9	19	16	15	39	5	19	4	15	25	6	7	7	5					
		2.87%	1.71%	2.16%	1.71%	1.40%	1.99%	6.50%	3.27%	0.72%	3.17%	2.15%	3.76%	4.85%	7.65%	6.22%	4.01%	2.16%	3.23%	1.44%	3.39%	5.48%	5.76%	1.74%	2.22%	1.75%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	296	11	21	32	25	44	6	0	0	11	13	5	7	4	5	35	6	10	4	14	16	1	10	10	6					
		2.47%	2.09%	2.27%	3.05%	2.92%	2.92%	1.62%	0.0%	0.0%	1.83%	2.00%	2.09%	1.79%	1.91%	2.07%	3.60%	2.59%	1.70%	1.44%	3.16%	3.50%	0.96%	2.48%	3.17%	2.10%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	382	19	30	38	31	49	22	6	8	18	14	12	9	5	2	28	0	25	9	7	11	1	16	13	9					
		3.19%	3.61%	3.24%	3.62%	3.62%	3.26%	5.96%	3.27%	5.79%	3.01%	2.15%	5.02%	2.30%	2.39%	0.82%	2.88%	0.0%	4.25%	3.24%	1.58%	2.41%	0.96%	3.98%	4.12%	3.15%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	153	9	12	16	9	21	9	1	1	5	9	6	0	1	2	19	6	6	0	7	2	2	6	2	2					
		1.28%	1.71%	1.29%	1.52%	1.05%	1.39%	2.43%	0.54%	0.72%	0.83%	1.38%	2.51%	0.0%	0.47%	0.82%	1.95%	2.59%	1.02%	0.0%	1.58%	0.43%	1.92%	1.49%	0.63%	0.70%					
22	"5. ""За Русь Святую"""	155	8	14	20	7	14	2	1	3	24	11	1	5	1	0	19	2	5	4	0	2	1	6	2	3					
		1.29%	1.52%	1.51%	1.90%	0.81%	0.93%	0.54%	0.54%	2.17%	4.01%	1.69%	0.41%	1.27%	0.47%	0.0%	1.95%	0.86%	0.85%	1.44%	0.0%	0.43%	0.96%	1.49%	0.63%	1.05%					
23	"6. ""Объединенная Российская партия ""Русь"""	84	1	5	6	1	8	9	1	1	6	4	2	5	3	6	12	2	2	0	2	1	1	2	3	1					
		0.70%	0.19%	0.54%	0.57%	0.11%	0.53%	2.43%	0.54%	0.72%	1.00%	0.61%	0.83%	1.27%	1.43%	2.48%	1.23%	0.86%	0.34%	0.0%	0.45%	0.21%	0.96%	0.49%	0.95%	0.35%					
24	"7. ""Новый курс - Автомобильная Россия"""	216	15	26	24	25	35	1	0	3	5	13	2	0	6	1	24	3	18	2	3	2	0	3	4	1					
		1.80%	2.85%	2.81%	2.28%	2.92%	2.32%	0.27%	0.0%	2.17%	0.83%	2.00%	0.83%	0.0%	2.87%	0.41%	2.47%	1.29%	3.06%	0.72%	0.67%	0.43%	0.0%	0.74%	1.26%	0.35%					
25	"8. ""Народно-республиканская партия России"""	25	0	3	0	1	3	2	0	0	2	0	2	1	1	0	3	0	1	0	2	1	0	3	0	0					
		0.20%	0.0%	0.32%	0.0%	0.11%	0.19%	0.54%	0.0%	0.0%	0.33%	0.0%	0.83%	0.25%	0.47%	0.0%	0.30%	0.0%	0.17%	0.0%	0.45%	0.21%	0.0%	0.74%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	3	3	0	1	2	1	0	0	0	0	1	0	1	1	3	1	1	0	1	1	0	2	0	2					
		0.20%	0.57%	0.32%	0.0%	0.11%	0.13%	0.27%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.47%	0.41%	0.30%	0.43%	0.17%	0.0%	0.22%	0.21%	0.0%	0.49%	0.0%	0.70%					
27	"10. ""Аграрная партия России"""	1099	19	44	39	32	61	65	14	9	109	42	26	27	12	27	112	23	120	44	52	64	5	82	36	35					
		9.20%	3.61%	4.76%	3.71%	3.73%	4.05%	17.61%	7.65%	6.52%	18.22%	6.47%	10.87%	6.90%	5.74%	11.20%	11.53%	9.95%	20.44%	15.88%	11.76%	14.03%	4.80%	20.39%	11.42%	12.28%					
28	"11. ""Истинные патриоты России"""	12	0	0	2	2	1	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	1					
		0.10%	0.0%	0.0%	0.19%	0.23%	0.06%	0.0%	0.54%	0.0%	0.0%	0.15%	0.0%	0.0%	0.47%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.35%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	120	5	6	9	12	21	3	2	0	6	9	4	3	1	2	9	4	5	3	4	4	1	3	1	3					
		1.00%	0.95%	0.64%	0.85%	1.40%	1.39%	0.81%	1.09%	0.0%	1.00%	1.38%	1.67%	0.76%	0.47%	0.82%	0.92%	1.73%	0.85%	1.08%	0.90%	0.87%	0.96%	0.74%	0.31%	1.05%					
30	"13. ""Демократическая партия России"""	41	2	2	4	1	2	1	0	1	1	5	1	1	2	2	8	2	1	1	2	0	1	0	1	0					
		0.34%	0.38%	0.21%	0.38%	0.11%	0.13%	0.27%	0.0%	0.72%	0.16%	0.77%	0.41%	0.25%	0.95%	0.82%	0.82%	0.86%	0.17%	0.36%	0.45%	0.0%	0.96%	0.0%	0.31%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	2	3	2	4	5	1	4	0	0	2	1	1	0	3	5	0	3	0	1	0	3	2	0	0					
		0.35%	0.38%	0.32%	0.19%	0.46%	0.33%	0.27%	2.18%	0.0%	0.0%	0.30%	0.41%	0.25%	0.0%	1.24%	0.51%	0.0%	0.51%	0.0%	0.22%	0.0%	2.88%	0.49%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	1	2	2	2	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0					
		0.11%	0.0%	0.10%	0.19%	0.23%	0.13%	0.27%	0.54%	0.0%	0.0%	0.15%	0.41%	0.0%	0.0%	0.41%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	455	30	29	38	46	99	7	0	4	19	29	7	11	4	2	28	22	19	6	15	14	5	7	7	7					
		3.80%	5.70%	3.13%	3.62%	5.37%	6.58%	1.89%	0.0%	2.89%	3.17%	4.46%	2.92%	2.81%	1.91%	0.82%	2.88%	9.52%	3.23%	2.16%	3.39%	3.07%	4.80%	1.74%	2.22%	2.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	1	2	0	3	1	1	2	0	3	2	3	3	0	2	7	0	2	0	1	3	2	5	2	0					
		0.37%	0.19%	0.21%	0.0%	0.35%	0.06%	0.27%	1.09%	0.0%	0.50%	0.30%	1.25%	0.76%	0.0%	0.82%	0.72%	0.0%	0.34%	0.0%	0.22%	0.65%	1.92%	1.24%	0.63%	0.0%					
35	"18. ""ЛДПР"""	1694	95	156	190	131	246	20	33	16	98	97	20	39	15	8	160	23	91	51	33	43	8	56	34	31					
		14.18%	18.06%	16.88%	18.11%	15.30%	16.36%	5.42%	18.03%	11.59%	16.38%	14.94%	8.36%	9.97%	7.17%	3.31%	16.47%	9.95%	15.50%	18.41%	7.46%	9.42%	7.69%	13.93%	10.79%	10.87%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	224	9	20	15	19	34	6	4	0	17	16	6	2	4	0	11	9	11	4	4	8	6	3	6	10					
		1.87%	1.71%	2.16%	1.42%	2.21%	2.26%	1.62%	2.18%	0.0%	2.84%	2.46%	2.51%	0.51%	1.91%	0.0%	1.13%	3.89%	1.87%	1.44%	0.90%	1.75%	5.76%	0.74%	1.90%	3.50%					
37	"20. ""Политическая партия ""Единая Россия"""	4425	202	360	439	345	533	89	71	72	177	277	86	171	71	58	317	78	184	70	230	187	43	128	126	111					
		37.04%	38.40%	38.96%	41.84%	40.30%	35.46%	24.11%	38.79%	52.17%	29.59%	42.68%	35.98%	43.73%	33.97%	24.06%	32.64%	33.76%	31.34%	25.27%	52.03%	41.00%	41.34%	31.84%	40.0%	38.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	2	1	3	1	1	0	0	0	1	3	4	2	0	1	1	0	0	2	0	1	0	0	1	1					
		0.20%	0.38%	0.10%	0.28%	0.11%	0.06%	0.0%	0.0%	0.0%	0.16%	0.46%	1.67%	0.51%	0.0%	0.41%	0.10%	0.0%	0.0%	0.72%	0.0%	0.21%	0.0%	0.0%	0.31%	0.35%					
39	"22. ""Развитие предпринимательства"""	25	1	4	4	2	3	0	1	0	0	1	0	2	0	2	1	1	1	0	0	0	0	1	1	0					
		0.20%	0.19%	0.43%	0.38%	0.23%	0.19%	0.0%	0.54%	0.0%	0.0%	0.15%	0.0%	0.51%	0.0%	0.82%	0.10%	0.43%	0.17%	0.0%	0.0%	0.0%	0.0%	0.24%	0.31%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1306	61	106	94	96	221	49	18	14	41	52	22	39	39	84	71	33	32	61	25	31	10	39	30	38					
		10.93%	11.59%	11.47%	8.96%	11.21%	14.70%	13.27%	9.83%	10.14%	6.85%	8.01%	9.20%	9.97%	18.66%	34.85%	7.31%	14.28%	5.45%	22.02%	5.65%	6.79%	9.61%	9.70%	9.52%	13.33%					
																															
41	Против всех	332	11	29	34	25	49	7	4	2	14	14	12	16	4	4	22	3	17	4	7	12	4	8	18	12					
		2.77%	2.09%	3.13%	3.24%	2.92%	3.26%	1.89%	2.18%	1.44%	2.34%	2.15%	5.02%	4.09%	1.91%	1.65%	2.26%	1.29%	2.89%	1.44%	1.58%	2.63%	3.84%	1.99%	5.71%	4.21%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
