Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Бурейская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4642	209	194	392	393	126	245	385	334	106	126	261	154	225	37	36	300	39	137	54	96	136	167	191	145	154					
		44.02%	40.90%	39.43%	36.64%	37.57%	43.30%	51.26%	38.93%	40.44%	43.27%	49.80%	43.79%	42.31%	41.51%	75.51%	60.00%	43.99%	37.14%	54.80%	75.00%	51.06%	58.37%	55.12%	51.62%	53.90%	59.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	60	4	1	4	9	2	1	8	6	0	1	4	2	4	0	0	4	0	1	2	1	0	1	2	1	2					
		0.57%	0.78%	0.20%	0.37%	0.86%	0.69%	0.21%	0.81%	0.73%	0.00%	0.40%	0.67%	0.55%	0.74%	0.00%	0.00%	0.59%	0.00%	0.40%	2.78%	0.53%	0.00%	0.33%	0.54%	0.37%	0.77%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
