Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
"Наименование Избирательной комиссии:    Липецк, Правобережная"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	716	7	12	48	8	20	7	31	4	16	6	7	8	6	6	18	51	16	17	15	11	13	8	14	36	197	4	17	6	10	3	26	9	22	10	9	1	8	9					
14	Число погашенных неиспользованных открепительных удостоверений	185	2	5	0	12	8	0	13	12	0	4	3	3	3	1	2	0	5	0	1	4	9	5	1	13	0	13	12	3	1	11	0	8	14	13	0	0	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	0	0	0	1	0	0	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	690	6	15	5	13	10	23	31	14	42	33	36	17	24	18	29	11	33	2	28	17	23	9	16	17	4	19	12	24	19	36	1	19	13	34	17	11	6	3					
		1.95%	1.42%	2.78%	1.54%	1.20%	0.85%	1.55%	2.35%	1.54%	2.51%	2.06%	2.49%	1.77%	2.52%	1.97%	2.88%	7.33%	3.62%	1.63%	2.76%	2.41%	2.51%	1.55%	1.68%	2.02%	0.94%	1.80%	1.19%	2.12%	1.85%	2.45%	0.50%	1.87%	1.21%	2.28%	1.09%	1.53%	0.78%	0.80%					
19	2.Всероссийская политическая партия «Гражданская Сила»	454	2	7	3	7	6	19	12	22	21	27	20	24	15	28	14	0	17	1	30	6	13	4	14	12	0	12	14	9	17	22	3	8	10	14	12	4	4	1					
		1.29%	0.47%	1.30%	0.93%	0.65%	0.51%	1.28%	0.91%	2.42%	1.25%	1.69%	1.38%	2.50%	1.57%	3.06%	1.39%	0.00%	1.86%	0.81%	2.96%	0.85%	1.42%	0.69%	1.47%	1.42%	0.00%	1.14%	1.38%	0.80%	1.66%	1.50%	1.49%	0.79%	0.93%	0.94%	0.77%	0.56%	0.52%	0.27%					
20	3.Политическая партия «Демократическая партия России»	46	0	0	0	0	2	1	3	2	2	2	2	2	0	1	1	0	1	0	2	4	1	0	2	3	2	1	0	0	2	2	0	2	1	2	3	0	0	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.17%	0.07%	0.23%	0.22%	0.12%	0.13%	0.14%	0.21%	0.00%	0.11%	0.10%	0.00%	0.11%	0.00%	0.20%	0.57%	0.11%	0.00%	0.21%	0.36%	0.47%	0.09%	0.00%	0.00%	0.20%	0.14%	0.00%	0.20%	0.09%	0.13%	0.19%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5491	56	66	48	207	189	210	197	140	293	288	251	189	168	196	202	27	142	21	164	97	133	79	160	103	6	172	160	166	132	242	31	147	166	165	245	88	95	50					
		15.55%	13.27%	12.22%	14.81%	19.18%	16.06%	14.13%	14.95%	15.40%	17.50%	18.01%	17.37%	19.67%	17.61%	21.44%	20.06%	18.00%	15.57%	17.07%	16.16%	13.76%	14.54%	13.57%	16.82%	12.22%	1.41%	16.33%	15.83%	14.68%	12.88%	16.50%	15.35%	14.44%	15.43%	11.06%	15.78%	12.26%	12.37%	13.37%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	259	1	1	2	7	4	9	7	6	21	14	12	12	8	15	18	0	5	1	11	3	9	2	6	1	3	10	4	6	10	5	2	6	7	12	13	3	3	0					
		0.73%	0.24%	0.19%	0.62%	0.65%	0.34%	0.61%	0.53%	0.66%	1.25%	0.88%	0.83%	1.25%	0.84%	1.64%	1.79%	0.00%	0.55%	0.81%	1.08%	0.43%	0.98%	0.34%	0.63%	0.12%	0.70%	0.95%	0.40%	0.53%	0.98%	0.34%	0.99%	0.59%	0.65%	0.80%	0.84%	0.42%	0.39%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	97	1	0	1	0	2	2	3	3	3	5	7	4	4	4	1	0	5	0	5	3	0	1	2	1	2	3	5	7	3	4	0	3	0	5	4	1	3	0					
		0.27%	0.24%	0.00%	0.31%	0.00%	0.17%	0.13%	0.23%	0.33%	0.18%	0.31%	0.48%	0.42%	0.42%	0.44%	0.10%	0.00%	0.55%	0.00%	0.49%	0.43%	0.00%	0.17%	0.21%	0.12%	0.47%	0.28%	0.49%	0.62%	0.29%	0.27%	0.00%	0.29%	0.00%	0.34%	0.26%	0.14%	0.39%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3920	69	83	34	105	122	187	145	84	135	161	155	86	76	90	111	20	72	13	104	88	98	68	117	85	175	107	111	129	121	158	22	105	132	169	185	65	116	17					
		11.10%	16.35%	15.37%	10.49%	9.73%	10.37%	12.58%	11.00%	9.24%	8.06%	10.07%	10.73%	8.95%	7.97%	9.85%	11.02%	13.33%	7.89%	10.57%	10.25%	12.48%	10.71%	11.68%	12.30%	10.08%	40.98%	10.16%	10.98%	11.41%	11.80%	10.77%	10.89%	10.31%	12.27%	11.33%	11.91%	9.05%	15.10%	4.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3959	49	58	26	143	126	188	143	98	184	177	195	149	115	123	147	19	115	16	124	81	101	63	86	62	9	89	93	118	105	175	19	133	104	147	146	80	62	91					
		11.21%	11.61%	10.74%	8.02%	13.25%	10.71%	12.65%	10.85%	10.78%	10.99%	11.07%	13.49%	15.50%	12.05%	13.46%	14.60%	12.67%	12.61%	13.01%	12.22%	11.49%	11.04%	10.82%	9.04%	7.35%	2.11%	8.45%	9.20%	10.43%	10.24%	11.93%	9.41%	13.06%	9.67%	9.85%	9.40%	11.14%	8.07%	24.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	499	2	4	5	11	19	26	18	18	25	35	19	17	16	13	19	1	17	0	12	11	6	11	7	11	4	14	22	12	23	13	5	15	11	12	15	15	10	5					
		1.41%	0.47%	0.74%	1.54%	1.02%	1.61%	1.75%	1.37%	1.98%	1.49%	2.19%	1.31%	1.77%	1.68%	1.42%	1.89%	0.67%	1.86%	0.00%	1.18%	1.56%	0.66%	1.89%	0.74%	1.30%	0.94%	1.33%	2.18%	1.06%	2.24%	0.89%	2.48%	1.47%	1.02%	0.80%	0.97%	2.09%	1.30%	1.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18846	229	290	196	566	669	774	673	494	892	809	685	417	505	399	430	70	454	65	492	376	508	334	516	534	184	608	559	629	555	777	118	558	612	899	882	435	454	199					
		53.36%	54.27%	53.70%	60.49%	52.46%	56.84%	52.09%	51.06%	54.35%	53.29%	50.59%	47.40%	43.39%	52.94%	43.65%	42.70%	46.67%	49.78%	52.85%	48.47%	53.33%	55.52%	57.39%	54.26%	63.35%	43.09%	57.74%	55.29%	55.61%	54.15%	52.97%	58.42%	54.81%	56.88%	60.25%	56.79%	60.58%	59.11%	53.21%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	557	0	8	1	8	13	24	70	16	36	31	23	30	19	17	22	2	37	0	26	9	17	7	12	2	3	7	13	10	21	15	0	9	11	12	14	4	3	5					
		1.58%	0.00%	1.48%	0.31%	0.74%	1.10%	1.62%	5.31%	1.76%	2.15%	1.94%	1.59%	3.12%	1.99%	1.86%	2.18%	1.33%	4.06%	0.00%	2.56%	1.28%	1.86%	1.20%	1.26%	0.24%	0.70%	0.66%	1.29%	0.88%	2.05%	1.02%	0.00%	0.88%	1.02%	0.80%	0.90%	0.56%	0.39%	1.34%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
