12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2282	35	45	30	32	38	53	30	30	60	40	45	30	56	40	40	50	44	25	13	37	28	40	29	34	41	30	45	39	38	38	27	67	34	38	56	40	29	50	28	43	32	35	29	40	49	50	15	32	24	36	37	29	39	25	20	45	36	21	45	40	40	16	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2758	59	37	63	41	22	26	42	34	34	38	35	44	45	17	19	57	15	15	11	16	15	17	12	11	44	31	74	21	40	115	42	212	154	96	38	66	65	44	20	25	22	31	15	16	19	18	12	26	13	13	24	9	19	92	60	67	17	17	21	38	17	13	204	87	60	16									
14	Число неиспользованных открепительных удостоверений	132	0	0	0	3	2	2	0	0	0	0	0	0	4	0	0	0	1	0	7	3	2	0	11	1	9	0	0	1	0	2	3	0	1	2	2	0	1	0	7	2	3	0	11	0	11	1	5	0	6	4	3	1	1	5	0	0	7	4	0	0	0	4	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	371	4	6	6	3	2	4	4	4	4	7	8	4	9	6	4	4	1	5	1	12	10	6	5	3	4	10	10	14	4	3	4	10	6	10	11	8	17	7	4	5	9	4	8	2	8	2	3	4	5	8	14	5	6	2	6	3	6	6	8	2	7	4	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
19	Жириновский Владимир Вольфович	6418	102	111	72	89	84	109	61	96	112	113	128	100	127	102	92	109	86	53	45	146	105	132	59	110	100	106	102	152	92	62	75	167	103	66	101	102	67	109	65	94	85	151	112	107	131	135	38	128	101	86	113	124	91	86	90	146	127	70	146	141	116	66	71	19	24	8									
		8.80%	9.33%	7.75%	9.24%	11.25%	8.20%	8.06%	8.22%	11.07%	7.29%	8.75%	9.66%	8.05%	9.03%	7.32%	7.77%	7.06%	7.88%	7.51%	8.43%	11.20%	9.56%	9.07%	7.40%	10.10%	8.47%	8.49%	8.30%	12.87%	10.75%	6.35%	7.72%	9.21%	8.48%	6.07%	7.45%	9.27%	6.72%	8.01%	9.22%	8.87%	7.76%	12.26%	8.95%	8.63%	9.13%	10.18%	7.02%	10.37%	8.60%	8.95%	9.26%	11.70%	7.13%	8.92%	9.11%	9.31%	9.08%	10.64%	11.43%	9.01%	8.17%	6.71%	7.49%	9.84%	6.61%	6.06%									
20	Зюганов Геннадий Андреевич	15803	199	326	141	168	204	264	161	189	366	293	280	253	316	309	257	322	245	144	98	332	238	316	169	252	264	268	269	215	160	211	207	400	235	234	292	250	223	341	146	205	206	259	268	244	293	247	127	315	256	250	277	227	305	193	213	348	307	145	341	409	350	188	175	26	58	14									
		21.67%	18.21%	22.77%	18.10%	21.24%	19.92%	19.51%	21.70%	21.80%	23.83%	22.70%	21.13%	20.37%	22.46%	22.18%	21.71%	20.84%	22.46%	20.40%	18.35%	25.46%	21.68%	21.70%	21.20%	23.14%	22.35%	21.47%	21.89%	18.20%	18.69%	21.60%	21.32%	22.06%	19.36%	21.53%	21.55%	22.73%	22.37%	25.06%	20.71%	19.34%	18.80%	21.02%	21.41%	19.68%	20.42%	18.63%	23.48%	25.53%	21.81%	26.01%	22.70%	21.42%	23.90%	20.02%	21.56%	22.19%	21.96%	22.04%	26.70%	26.13%	24.67%	19.11%	18.46%	13.47%	15.98%	10.61%									
21	Миронов Сергей Михайлович	3203	35	56	29	40	46	59	22	26	83	54	59	71	78	65	63	72	57	32	31	57	52	57	37	37	54	57	55	48	38	39	45	75	49	36	58	36	38	83	24	64	52	63	50	47	53	63	30	62	49	55	61	32	68	28	28	71	59	26	58	78	61	40	27	5	14	6									
		4.39%	3.20%	3.91%	3.72%	5.06%	4.49%	4.36%	2.96%	2.99%	5.40%	4.18%	4.45%	5.72%	5.54%	4.67%	5.32%	4.66%	5.22%	4.53%	5.81%	4.37%	4.74%	3.91%	4.64%	3.40%	4.57%	4.57%	4.48%	4.06%	4.44%	3.99%	4.63%	4.14%	4.04%	3.31%	4.28%	3.27%	3.81%	6.10%	3.40%	6.04%	4.74%	5.11%	3.99%	3.79%	3.69%	4.75%	5.55%	5.02%	4.17%	5.72%	5.00%	3.02%	5.33%	2.90%	2.83%	4.53%	4.22%	3.95%	4.54%	4.98%	4.30%	4.07%	2.85%	2.59%	3.86%	4.55%									
22	Прохоров Михаил Дмитриевич	5113	53	92	63	59	90	113	80	48	148	112	127	100	104	121	93	101	75	65	48	89	84	104	42	77	103	94	80	62	59	71	57	151	88	80	95	99	65	113	41	71	60	78	87	68	97	74	26	83	65	48	77	65	91	55	73	126	100	32	64	105	98	33	47	10	22	12									
		7.01%	4.85%	6.42%	8.09%	7.46%	8.79%	8.35%	10.78%	5.54%	9.64%	8.68%	9.58%	8.05%	7.39%	8.69%	7.85%	6.54%	6.87%	9.21%	8.99%	6.83%	7.65%	7.14%	5.27%	7.07%	8.72%	7.53%	6.51%	5.25%	6.89%	7.27%	5.87%	8.33%	7.25%	7.36%	7.01%	9.00%	6.52%	8.30%	5.82%	6.70%	5.47%	6.33%	6.95%	5.48%	6.76%	5.58%	4.81%	6.73%	5.54%	4.99%	6.31%	6.13%	7.13%	5.71%	7.39%	8.04%	7.15%	4.86%	5.01%	6.71%	6.91%	3.35%	4.96%	5.18%	6.06%	9.09%									
23	Путин Владимир Владимирович	41555	685	810	466	430	597	783	411	489	811	704	720	700	769	784	666	926	617	404	309	665	602	825	477	602	650	694	707	697	490	589	575	995	725	660	796	606	593	698	421	611	681	668	720	755	856	797	318	633	693	517	684	596	713	595	569	862	785	380	653	815	782	647	613	130	242	92									
		56.99%	62.67%	56.56%	59.82%	54.36%	58.30%	57.87%	55.39%	56.40%	52.80%	54.53%	54.34%	56.36%	54.66%	56.28%	56.25%	59.94%	56.55%	57.22%	57.87%	50.99%	54.83%	56.66%	59.85%	55.28%	55.04%	55.61%	57.53%	59.02%	57.24%	60.29%	59.22%	54.88%	59.72%	60.72%	58.75%	55.09%	59.48%	51.29%	59.72%	57.64%	62.14%	54.22%	57.51%	60.89%	59.65%	60.11%	58.78%	51.30%	59.03%	53.80%	56.07%	56.23%	55.88%	61.72%	57.59%	54.97%	56.15%	57.75%	51.14%	52.08%	55.11%	65.75%	64.66%	67.36%	66.67%	69.70%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
