Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Тереньгульская  																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656					
		0.86%	0.89%	0.58%	1.83%	0.72%	1.33%	2.70%	0.85%	0.0%	0.0%	0.0%	0.51%	1.93%	0.0%	0.0%	0.0%	0.48%	3.66%	0.91%	0.58%	1.67%	0.0%	0.20%	0.63%	0.0%	2.53%	0.63%	0.21%	0.0%	0.75%					
22	"5. ""За Русь Святую"""	45	0	4	4	1	0	3	1	3	0	1	3	4	0	0	0	0	0	2	1	0	0	1	3	0	5	1	2	0	6					
		0.49%	0.0%	0.46%	0.52%	0.24%	0.0%	2.70%	0.42%	0.95%	0.0%	0.75%	0.77%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.29%	0.0%	0.0%	0.20%	0.95%	0.0%	1.58%	0.63%	0.42%	0.0%	0.75%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	2	1	4	2	0	0	0	0	0	0	1	3	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1					
		0.20%	0.29%	0.11%	0.52%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.72%	0.0%	0.52%	0.0%	0.48%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.63%	0.0%	0.0%	0.12%					
24	"7. ""Новый курс - Автомобильная Россия"""	35	1	4	1	0	0	0	1	2	0	0	0	3	0	2	0	1	0	0	2	0	0	0	3	0	4	4	4	0	3					
		0.38%	0.14%	0.46%	0.13%	0.0%	0.0%	0.0%	0.42%	0.63%	0.0%	0.0%	0.0%	0.72%	0.0%	1.05%	0.0%	0.48%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.95%	0.0%	1.26%	2.53%	0.84%	0.0%	0.37%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1					
		0.09%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.21%	0.0%	0.12%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	1	2	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	2	0	1	0	1	0	0					
		0.17%	0.14%	0.23%	0.0%	0.24%	0.44%	0.90%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.45%	0.29%	0.0%	0.0%	0.40%	0.63%	0.0%	0.31%	0.0%	0.21%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	858	49	70	77	33	33	7	26	14	4	17	82	82	33	15	13	15	7	51	34	38	11	47	9	4	6	15	24	0	42					
		9.43%	7.32%	8.13%	10.07%	7.99%	14.66%	6.30%	11.15%	4.47%	3.27%	12.87%	21.24%	19.80%	58.92%	7.89%	5.90%	7.28%	6.42%	23.28%	10.0%	12.70%	7.28%	9.43%	2.87%	9.09%	1.90%	9.49%	5.07%	0.0%	5.28%					
28	"11. ""Истинные патриоты России"""	13	1	1	0	2	1	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1					
		0.14%	0.14%	0.11%	0.0%	0.48%	0.44%	0.0%	0.0%	0.63%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.31%	0.0%	0.21%	0.0%	0.12%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	86	6	7	10	6	4	0	1	1	0	4	5	2	2	0	2	1	0	1	0	3	0	2	6	0	3	3	2	2	13					
		0.94%	0.89%	0.81%	1.30%	1.45%	1.77%	0.0%	0.42%	0.31%	0.0%	3.03%	1.29%	0.48%	3.57%	0.0%	0.90%	0.48%	0.0%	0.45%	0.0%	1.00%	0.0%	0.40%	1.91%	0.0%	0.95%	1.89%	0.42%	3.03%	1.63%					
30	"13. ""Демократическая партия России"""	20	2	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	5	1	5					
		0.21%	0.29%	0.23%	0.0%	0.0%	0.0%	0.90%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.63%	1.05%	1.51%	0.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	2	3	1	1	0	0	2	4	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	1	2	0	0					
		0.23%	0.29%	0.34%	0.13%	0.24%	0.0%	0.0%	0.85%	1.27%	0.0%	0.0%	0.0%	0.48%	0.0%	0.52%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.63%	0.42%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	0	0					
		0.08%	0.0%	0.23%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.20%	0.31%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	477	41	46	41	19	6	2	18	7	11	5	16	35	1	20	18	9	1	14	20	26	0	20	15	3	17	15	27	4	20					
		5.24%	6.12%	5.34%	5.36%	4.60%	2.66%	1.80%	7.72%	2.23%	9.01%	3.78%	4.14%	8.45%	1.78%	10.52%	8.18%	4.36%	0.91%	6.39%	5.88%	8.69%	0.0%	4.01%	4.79%	6.81%	5.39%	9.49%	5.70%	6.06%	2.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	0	0	1	2	0	1	0	0	0	1	1	0	0	0	0	3	0	0	1	1	0	2	1	0	0	0	1	0	1					
		0.17%	0.0%	0.0%	0.13%	0.48%	0.0%	0.90%	0.0%	0.0%	0.0%	0.75%	0.25%	0.0%	0.0%	0.0%	0.0%	1.45%	0.0%	0.0%	0.29%	0.33%	0.0%	0.40%	0.31%	0.0%	0.0%	0.0%	0.21%	0.0%	0.12%					
35	"18. ""ЛДПР"""	1474	129	174	138	67	13	14	41	45	17	28	66	50	3	35	17	27	4	18	44	45	16	48	57	4	116	7	72	10	169					
		16.20%	19.28%	20.20%	18.06%	16.22%	5.77%	12.61%	17.59%	14.37%	13.93%	21.21%	17.09%	12.07%	5.35%	18.42%	7.72%	13.10%	3.66%	8.21%	12.94%	15.05%	10.59%	9.63%	18.21%	9.09%	36.82%	4.43%	15.22%	15.15%	21.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	177	11	22	10	6	11	3	5	7	6	3	7	7	0	5	11	0	2	5	8	4	0	1	4	0	6	13	7	1	12					
		1.94%	1.64%	2.55%	1.30%	1.45%	4.88%	2.70%	2.14%	2.23%	4.91%	2.27%	1.81%	1.69%	0.0%	2.63%	5.0%	0.0%	1.83%	2.28%	2.35%	1.33%	0.0%	0.20%	1.27%	0.0%	1.90%	8.22%	1.47%	1.51%	1.50%					
37	"20. ""Политическая партия ""Единая Россия"""	3524	277	349	283	185	82	53	102	174	64	38	133	113	10	58	61	72	75	72	128	66	49	264	145	31	88	44	171	31	306					
		38.74%	41.40%	40.53%	37.04%	44.79%	36.44%	47.74%	43.77%	55.59%	52.45%	28.78%	34.45%	27.29%	17.85%	30.52%	27.72%	34.95%	68.80%	32.87%	37.64%	22.07%	32.45%	53.01%	46.32%	70.45%	27.93%	27.84%	36.15%	46.96%	38.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	0	0	0	0	1	2	1	1	1	0	0	0	1	0	0	2	2	0	0	1	1	0	0	0	1	0	5					
		0.21%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.42%	0.63%	0.81%	0.75%	0.25%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.91%	0.58%	0.0%	0.0%	0.20%	0.31%	0.0%	0.0%	0.0%	0.21%	0.0%	0.62%					
39	"22. ""Развитие предпринимательства"""	22	1	4	3	1	0	0	0	1	0	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0	0	1	3	0	2					
		0.24%	0.14%	0.46%	0.39%	0.24%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.51%	0.24%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.63%	0.0%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1084	79	81	107	31	27	9	15	21	10	11	20	42	0	30	70	47	6	31	41	73	39	46	28	1	17	30	88	8	76					
		11.91%	11.80%	9.40%	14.00%	7.50%	12.0%	8.10%	6.43%	6.70%	8.19%	8.33%	5.18%	10.14%	0.0%	15.78%	31.81%	22.81%	5.50%	14.15%	12.05%	24.41%	25.82%	9.23%	8.94%	2.27%	5.39%	18.98%	18.60%	12.12%	9.55%					
																																				
41	Против всех	325	23	44	28	9	5	4	1	15	3	8	12	10	0	5	5	8	0	6	7	17	0	21	6	0	19	5	20	3	41					
		3.57%	3.43%	5.11%	3.66%	2.17%	2.22%	3.60%	0.42%	4.79%	2.45%	6.06%	3.10%	2.41%	0.0%	2.63%	2.27%	3.88%	0.0%	2.73%	2.05%	5.68%	0.0%	4.21%	1.91%	0.0%	6.03%	3.16%	4.22%	4.54%	5.15%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
