13	Бабурин Сергей Николаевич	124	2	0	0	1	0	4	0	4	2	5	1	8	4	9	1	1	7	0	2	0	1	0	0	0	2	1	1	0	0	2	1	0	1	0	3	5	2	0	0	0	3	1	0	2	3	2	5	0	3	2	1	3	0	1	4	2	2	5	4	2	1	1	0	1	3	3									
		0.47%	0.62%	0.00%	0.00%	0.54%	0.00%	0.53%	0.00%	1.08%	0.64%	1.83%	0.38%	0.63%	0.44%	0.64%	0.13%	0.38%	0.73%	0.00%	0.96%	0.00%	0.33%	0.00%	0.00%	0.00%	1.92%	0.17%	0.32%	0.00%	0.00%	0.38%	0.41%	0.00%	0.52%	0.00%	0.85%	0.43%	0.53%	0.00%	0.00%	0.00%	0.39%	0.32%	0.00%	1.53%	1.20%	0.37%	2.20%	0.00%	0.33%	0.58%	0.37%	0.44%	0.00%	0.28%	0.70%	0.41%	0.24%	1.82%	0.54%	0.47%	0.67%	0.48%	0.00%	0.58%	0.90%	0.42%									
14	Грудинин Павел Николаевич	5634	66	77	43	35	12	154	36	147	55	116	120	270	237	400	201	41	132	32	61	77	56	36	111	57	28	175	64	56	57	133	35	12	29	7	43	216	39	90	8	4	128	58	50	27	76	17	51	30	166	55	60	109	27	143	117	105	171	58	102	82	38	61	78	39	63	155									
		21.47%	20.43%	18.92%	45.26%	18.82%	7.32%	20.24%	19.89%	39.73%	17.52%	42.49%	45.98%	21.26%	26.13%	28.53%	25.61%	15.59%	13.71%	16.16%	29.19%	30.43%	18.24%	21.43%	21.85%	26.15%	26.92%	30.54%	20.51%	29.63%	34.76%	25.38%	14.34%	11.11%	15.18%	8.64%	12.22%	18.67%	10.29%	21.53%	7.48%	5.00%	16.82%	18.59%	28.25%	20.61%	30.40%	3.11%	22.47%	25.00%	18.40%	16.08%	22.47%	16.03%	13.92%	40.17%	20.60%	21.65%	20.36%	21.17%	13.84%	19.43%	25.50%	29.05%	26.35%	22.54%	18.86%	21.65%									
15	Жириновский Владимир Вольфович	819	14	12	3	15	11	26	6	5	8	21	7	27	18	56	23	8	32	11	11	6	7	5	9	3	3	29	10	2	4	10	2	5	8	0	17	74	14	18	12	4	13	17	3	4	7	15	7	5	15	8	13	21	5	11	11	16	20	9	11	5	5	5	8	2	4	23									
		3.12%	4.33%	2.95%	3.16%	8.06%	6.71%	3.42%	3.31%	1.35%	2.55%	7.69%	2.68%	2.13%	1.98%	3.99%	2.93%	3.04%	3.32%	5.56%	5.26%	2.37%	2.28%	2.98%	1.77%	1.38%	2.88%	5.06%	3.21%	1.06%	2.44%	1.91%	0.82%	4.63%	4.19%	0.00%	4.83%	6.40%	3.69%	4.31%	11.21%	5.00%	1.71%	5.45%	1.69%	3.05%	2.80%	2.75%	3.08%	4.17%	1.66%	2.34%	4.87%	3.09%	2.58%	3.09%	1.94%	3.30%	2.38%	3.28%	1.49%	1.18%	3.36%	2.38%	2.70%	1.16%	1.20%	3.21%									
16	Путин Владимир Владимирович	18546	237	309	48	130	137	540	130	193	236	116	119	901	606	863	511	206	740	152	126	162	235	121	371	146	66	350	223	124	97	350	197	82	145	66	257	779	309	285	83	71	586	229	121	87	157	504	149	77	690	260	182	526	151	188	407	341	624	191	613	310	101	141	199	128	250	515									
		70.68%	73.37%	75.92%	50.53%	69.89%	83.54%	70.96%	71.82%	52.16%	75.16%	42.49%	45.59%	70.94%	66.81%	61.55%	65.10%	78.33%	76.84%	76.77%	60.29%	64.03%	76.55%	72.02%	73.03%	66.97%	63.46%	61.08%	71.47%	65.61%	59.15%	66.79%	80.74%	75.93%	75.92%	81.48%	73.01%	67.33%	81.53%	68.18%	77.57%	88.75%	77.00%	73.40%	68.36%	66.41%	62.80%	92.31%	65.64%	64.17%	76.50%	76.02%	68.16%	77.35%	77.84%	52.81%	71.65%	70.31%	74.29%	69.71%	83.18%	73.46%	67.79%	67.14%	67.23%	73.99%	74.85%	71.93%									
17	Собчак Ксения Анатольевна	335	1	2	0	2	2	9	3	11	1	9	4	17	12	24	18	1	11	3	2	1	2	0	3	4	2	5	8	4	1	8	4	2	3	0	7	18	6	13	0	1	10	1	1	5	2	1	9	2	15	5	2	8	1	0	10	8	6	3	0	3	3	1	4	1	6	4									
		1.28%	0.31%	0.49%	0.00%	1.08%	1.22%	1.18%	1.66%	2.97%	0.32%	3.30%	1.53%	1.34%	1.32%	1.71%	2.29%	0.38%	1.14%	1.52%	0.96%	0.40%	0.65%	0.00%	0.59%	1.83%	1.92%	0.87%	2.56%	2.12%	0.61%	1.53%	1.64%	1.85%	1.57%	0.00%	1.99%	1.56%	1.58%	3.11%	0.00%	1.25%	1.31%	0.32%	0.56%	3.82%	0.80%	0.18%	3.96%	1.67%	1.66%	1.46%	0.75%	1.18%	0.52%	0.00%	1.76%	1.65%	0.71%	1.09%	0.00%	0.71%	2.01%	0.48%	1.35%	0.58%	1.80%	0.56%									
18	Сурайкин Максим Александрович	195	2	3	1	2	1	6	1	4	3	0	3	11	13	12	9	3	13	0	2	3	3	4	2	1	1	4	0	1	3	5	1	3	1	4	1	10	0	2	3	0	5	0	0	2	1	3	1	1	5	2	2	1	0	2	6	1	5	1	4	4	0	0	1	1	3	3									
		0.74%	0.62%	0.74%	1.05%	1.08%	0.61%	0.79%	0.55%	1.08%	0.96%	0.00%	1.15%	0.87%	1.43%	0.86%	1.15%	1.14%	1.35%	0.00%	0.96%	1.19%	0.98%	2.38%	0.39%	0.46%	0.96%	0.70%	0.00%	0.53%	1.83%	0.95%	0.41%	2.78%	0.52%	4.94%	0.28%	0.86%	0.00%	0.48%	2.80%	0.00%	0.66%	0.00%	0.00%	1.53%	0.40%	0.55%	0.44%	0.83%	0.55%	0.58%	0.75%	0.15%	0.00%	0.56%	1.06%	0.21%	0.60%	0.36%	0.54%	0.95%	0.00%	0.00%	0.34%	0.58%	0.90%	0.42%									
19	Титов Борис Юрьевич	124	0	0	0	0	1	6	2	1	2	1	2	9	4	15	6	1	1	0	0	0	1	1	0	3	0	3	0	0	0	4	0	0	2	0	3	12	0	2	0	0	3	2	0	1	0	2	2	0	4	4	0	3	1	2	7	1	0	4	2	1	0	0	2	0	0	1									
		0.47%	0.00%	0.00%	0.00%	0.00%	0.61%	0.79%	1.10%	0.27%	0.64%	0.37%	0.77%	0.71%	0.44%	1.07%	0.76%	0.38%	0.10%	0.00%	0.00%	0.00%	0.33%	0.60%	0.00%	1.38%	0.00%	0.52%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	1.05%	0.00%	0.85%	1.04%	0.00%	0.48%	0.00%	0.00%	0.39%	0.64%	0.00%	0.76%	0.00%	0.37%	0.88%	0.00%	0.44%	1.17%	0.00%	0.44%	0.52%	0.56%	1.23%	0.21%	0.00%	1.46%	0.27%	0.24%	0.00%	0.00%	0.68%	0.00%	0.00%	0.14%									
20	Явлинский Григорий Алексеевич	90	1	2	0	0	0	1	0	0	0	1	1	6	3	7	3	0	3	0	0	0	1	0	3	0	1	0	0	0	1	3	1	0	1	2	2	7	0	5	0	0	3	3	2	0	2	2	0	3	3	2	1	2	1	0	2	1	2	0	0	1	0	0	1	1	1	2									
		0.34%	0.31%	0.49%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.37%	0.38%	0.47%	0.33%	0.50%	0.38%	0.00%	0.31%	0.00%	0.00%	0.00%	0.33%	0.00%	0.59%	0.00%	0.96%	0.00%	0.00%	0.00%	0.61%	0.57%	0.41%	0.00%	0.52%	2.47%	0.57%	0.61%	0.00%	1.20%	0.00%	0.00%	0.39%	0.96%	1.13%	0.00%	0.80%	0.37%	0.00%	2.50%	0.33%	0.58%	0.37%	0.29%	0.52%	0.00%	0.35%	0.21%	0.24%	0.00%	0.00%	0.24%	0.00%	0.00%	0.34%	0.58%	0.30%	0.28%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
