Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Красночетайская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	202	4	5	2	1	6	2	9	12	1	3	2	3	2	4	4	3	6	7	14	13	8	11	6	2	0	10	11	3	7	5	2	1	3	8	2	2	1	0	8	8	1					
		2.01%	1.78%	1.73%	0.63%	0.74%	3.06%	1.21%	2.65%	2.69%	0.84%	1.92%	1.47%	1.35%	0.88%	1.48%	1.49%	2.52%	3.70%	3.00%	1.99%	1.95%	1.69%	4.88%	3.55%	0.52%	0.0%	5.91%	2.56%	1.28%	2.61%	2.41%	1.16%	0.66%	1.20%	4.96%	0.82%	1.00%	0.72%	0.0%	2.17%	6.66%	2.27%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	185	6	2	4	1	10	2	16	19	0	0	0	3	2	0	3	0	1	3	12	7	12	9	0	4	1	0	24	15	3	6	1	1	0	12	0	5	0	0	0	1	0					
		1.84%	2.67%	0.69%	1.27%	0.74%	5.10%	1.21%	4.71%	4.26%	0.0%	0.0%	0.0%	1.35%	0.88%	0.0%	1.11%	0.0%	0.61%	1.28%	1.70%	1.05%	2.54%	4.0%	0.0%	1.04%	0.68%	0.0%	5.59%	6.43%	1.11%	2.89%	0.58%	0.66%	0.0%	7.45%	0.0%	2.51%	0.0%	0.0%	0.0%	0.83%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	119	3	2	3	0	5	6	4	1	0	1	4	2	13	1	5	1	7	4	7	7	4	3	1	2	0	0	4	1	6	1	5	1	3	2	3	0	2	2	0	3	0					
		1.18%	1.33%	0.69%	0.95%	0.0%	2.55%	3.65%	1.17%	0.22%	0.0%	0.64%	2.94%	0.90%	5.72%	0.37%	1.86%	0.84%	4.32%	1.71%	0.99%	1.05%	0.84%	1.33%	0.59%	0.52%	0.0%	0.0%	0.93%	0.42%	2.23%	0.48%	2.92%	0.66%	1.20%	1.24%	1.24%	0.0%	1.44%	1.94%	0.0%	2.5%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	92	1	2	0	0	2	1	12	4	0	1	2	3	2	1	1	2	1	4	6	5	3	4	3	5	0	0	4	1	2	3	2	2	1	1	2	3	0	1	2	1	2					
		0.91%	0.44%	0.69%	0.0%	0.0%	1.02%	0.60%	3.53%	0.89%	0.0%	0.64%	1.47%	1.35%	0.88%	0.37%	0.37%	1.68%	0.61%	1.71%	0.85%	0.75%	0.63%	1.77%	1.77%	1.30%	0.0%	0.0%	0.93%	0.42%	0.74%	1.44%	1.16%	1.32%	0.40%	0.62%	0.82%	1.50%	0.0%	0.97%	0.54%	0.83%	4.54%					
22	"5. ""За Русь Святую"""	58	0	3	1	2	0	1	1	1	0	0	0	1	1	2	4	1	2	1	8	1	2	2	0	5	2	0	1	0	2	1	0	2	2	0	0	0	0	0	6	2	1					
		0.57%	0.0%	1.03%	0.31%	1.49%	0.0%	0.60%	0.29%	0.22%	0.0%	0.0%	0.0%	0.45%	0.44%	0.74%	1.49%	0.84%	1.23%	0.42%	1.13%	0.15%	0.42%	0.88%	0.0%	1.30%	1.36%	0.0%	0.23%	0.0%	0.74%	0.48%	0.0%	1.32%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%	1.66%	2.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	3	2	2	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	4	0					
		0.22%	0.44%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.61%	0.42%	0.42%	0.30%	0.42%	0.0%	0.59%	0.26%	0.0%	0.0%	0.23%	0.42%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	3.33%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	0	2	0	0	0	0	0	1	1	0	0	1	1	1	2	1	1	2	8	0	3	5	2	2	2	0	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0					
		0.40%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.84%	0.0%	0.0%	0.45%	0.44%	0.37%	0.74%	0.84%	0.61%	0.85%	1.13%	0.0%	0.63%	2.22%	1.18%	0.52%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	19	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2	0	1	0	0	1	1	1	0	1	2	1	0	0	1	0	0	0	0	0					
		0.18%	0.0%	0.0%	0.31%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.28%	0.15%	0.21%	0.88%	0.0%	0.26%	0.0%	0.0%	0.23%	0.42%	0.37%	0.0%	0.58%	1.32%	0.40%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	1	0	0	0	0	1	1	1	0	0	0	1	0	2	1	0	1	1	1	2	1	0	0	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1					
		0.21%	0.44%	0.0%	0.0%	0.0%	0.0%	0.60%	0.29%	0.22%	0.0%	0.0%	0.0%	0.45%	0.0%	0.74%	0.37%	0.0%	0.61%	0.42%	0.14%	0.30%	0.21%	0.0%	0.0%	0.78%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	2.27%					
27	"10. ""Аграрная партия России"""	1550	37	29	30	15	19	19	33	40	11	10	5	29	26	53	86	52	24	12	61	56	53	25	10	31	11	4	46	20	32	36	11	45	38	55	122	87	42	42	152	37	4					
		15.46%	16.51%	10.03%	9.58%	11.19%	9.69%	11.58%	9.73%	8.98%	9.32%	6.41%	3.67%	13.12%	11.45%	19.62%	32.08%	43.69%	14.81%	5.15%	8.68%	8.43%	11.25%	11.11%	5.91%	8.11%	7.48%	2.36%	10.72%	8.58%	11.94%	17.39%	6.43%	29.80%	15.26%	34.16%	50.62%	43.71%	30.43%	40.77%	41.41%	30.83%	9.09%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	1	0	1	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	2					
		0.15%	0.0%	0.0%	0.0%	0.74%	0.0%	0.60%	0.29%	0.0%	0.0%	0.0%	0.0%	0.45%	1.32%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.42%	0.37%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.54%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	1	2	3	14	2	0	5	4	0	2	3	5	6	3	0	0	3	4	15	14	5	2	18	0	0	0	4	9	1	1	2	0	2	1	4	1	0	2	1	0	0					
		1.38%	0.44%	0.69%	0.95%	10.44%	1.02%	0.0%	1.47%	0.89%	0.0%	1.28%	2.20%	2.26%	2.64%	1.11%	0.0%	0.0%	1.85%	1.71%	2.13%	2.10%	1.06%	0.88%	10.65%	0.0%	0.0%	0.0%	0.93%	3.86%	0.37%	0.48%	1.16%	0.0%	0.80%	0.62%	1.65%	0.50%	0.0%	1.94%	0.27%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	22	0	1	1	0	1	1	0	2	0	0	0	1	1	0	2	0	0	2	1	1	0	2	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0					
		0.21%	0.0%	0.34%	0.31%	0.0%	0.51%	0.60%	0.0%	0.44%	0.0%	0.0%	0.0%	0.45%	0.44%	0.0%	0.74%	0.0%	0.0%	0.85%	0.14%	0.15%	0.0%	0.88%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.66%	0.0%	0.0%	0.41%	0.0%	0.0%	0.97%	0.27%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	0	1	2	1	0	1	0	1	0	0	0	1	1	1	0	0	0	2	2	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	2	0	0					
		0.21%	0.44%	0.0%	0.0%	0.74%	1.02%	0.60%	0.0%	0.22%	0.0%	0.64%	0.0%	0.0%	0.0%	0.37%	0.37%	0.84%	0.0%	0.0%	0.0%	0.30%	0.42%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.48%	0.58%	0.0%	0.40%	0.0%	0.0%	0.50%	0.72%	0.0%	0.54%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	0	2	2	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	1	2	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	1	0	0					
		0.19%	0.0%	0.69%	0.63%	0.0%	0.0%	1.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.84%	0.0%	0.0%	0.14%	0.30%	0.21%	0.44%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	0.27%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	179	0	5	9	6	5	4	8	8	3	1	0	3	6	4	0	0	5	5	25	26	2	5	2	5	8	0	8	4	0	5	1	2	3	0	1	1	1	2	5	0	1					
		1.78%	0.0%	1.73%	2.87%	4.47%	2.55%	2.43%	2.35%	1.79%	2.54%	0.64%	0.0%	1.35%	2.64%	1.48%	0.0%	0.0%	3.08%	2.14%	3.56%	3.91%	0.42%	2.22%	1.18%	1.30%	5.44%	0.0%	1.86%	1.71%	0.0%	2.41%	0.58%	1.32%	1.20%	0.0%	0.41%	0.50%	0.72%	1.94%	1.36%	0.0%	2.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	3	2	2	1	0	0	2	0	1	0	0	2	1	0	3	0	0	1	6	1	1	1	0	1	2	0	2	1	1	1	1	1	1	0	0	1	1	0	0	0	0					
		0.39%	1.33%	0.69%	0.63%	0.74%	0.0%	0.0%	0.58%	0.0%	0.84%	0.0%	0.0%	0.90%	0.44%	0.0%	1.11%	0.0%	0.0%	0.42%	0.85%	0.15%	0.21%	0.44%	0.0%	0.26%	1.36%	0.0%	0.46%	0.42%	0.37%	0.48%	0.58%	0.66%	0.40%	0.0%	0.0%	0.50%	0.72%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	645	17	22	18	10	20	16	16	32	7	10	9	11	10	22	23	3	12	18	52	44	33	21	13	45	10	6	35	4	12	10	7	10	8	9	13	10	9	5	7	4	2					
		6.43%	7.58%	7.61%	5.75%	7.46%	10.20%	9.75%	4.71%	7.19%	5.93%	6.41%	6.61%	4.97%	4.40%	8.14%	8.58%	2.52%	7.40%	7.72%	7.40%	6.62%	7.00%	9.33%	7.69%	11.78%	6.80%	3.55%	8.15%	1.71%	4.47%	4.83%	4.09%	6.62%	3.21%	5.59%	5.39%	5.02%	6.52%	4.85%	1.90%	3.33%	4.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	323	6	18	5	9	3	3	15	22	1	1	5	7	7	12	6	1	10	6	15	18	16	7	2	7	47	5	12	6	15	5	4	3	1	0	6	5	1	3	4	2	2					
		3.22%	2.67%	6.22%	1.59%	6.71%	1.53%	1.82%	4.42%	4.94%	0.84%	0.64%	3.67%	3.16%	3.08%	4.44%	2.23%	0.84%	6.17%	2.57%	2.13%	2.71%	3.39%	3.11%	1.18%	1.83%	31.97%	2.95%	2.79%	2.57%	5.59%	2.41%	2.33%	1.98%	0.40%	0.0%	2.48%	2.51%	0.72%	2.91%	1.08%	1.66%	4.54%					
37	"20. ""Политическая партия ""Единая Россия"""	3548	70	119	123	19	44	46	105	204	60	102	59	92	70	118	46	39	51	98	277	275	165	51	65	136	39	84	162	135	91	81	62	32	105	40	42	34	31	21	91	49	15					
		35.39%	31.24%	41.17%	39.29%	14.17%	22.44%	28.04%	30.97%	45.84%	50.84%	65.38%	43.38%	41.62%	30.83%	43.70%	17.16%	32.77%	31.48%	42.06%	39.45%	41.41%	35.03%	22.66%	38.46%	35.60%	26.53%	49.70%	37.76%	57.93%	33.95%	39.13%	36.25%	21.19%	42.16%	24.84%	17.42%	17.08%	22.46%	20.38%	24.79%	40.83%	34.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	0	4	3	0	1	0	2	1	1	0	0	1	1	2	0	0	0	1	3	1	4	1	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0					
		0.30%	0.0%	1.38%	0.95%	0.0%	0.51%	0.0%	0.58%	0.22%	0.84%	0.0%	0.0%	0.45%	0.44%	0.74%	0.0%	0.0%	0.0%	0.42%	0.42%	0.15%	0.84%	0.44%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.74%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	0	2	2	0	0	1	5	0	0	1	2	0	0	0	0	1	0	0	2	0	2	0	0	1	0	0	2	0	1	0	1	1	0	0	0	0	2	0	0	1	0					
		0.26%	0.0%	0.69%	0.63%	0.0%	0.0%	0.60%	1.47%	0.0%	0.0%	0.64%	1.47%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.28%	0.0%	0.42%	0.0%	0.0%	0.26%	0.0%	0.0%	0.46%	0.0%	0.37%	0.0%	0.58%	0.66%	0.0%	0.0%	0.0%	0.0%	1.44%	0.0%	0.0%	0.83%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1906	53	47	68	31	40	39	83	74	30	17	16	27	50	29	57	9	27	48	138	159	115	60	29	94	13	29	80	24	66	32	44	34	53	19	25	27	32	13	58	6	11					
		19.01%	23.66%	16.26%	21.72%	23.13%	20.40%	23.78%	24.48%	16.62%	25.42%	10.89%	11.76%	12.21%	22.02%	10.74%	21.26%	7.56%	16.66%	20.60%	19.65%	23.94%	24.41%	26.66%	17.15%	24.60%	8.84%	17.15%	18.64%	10.30%	24.62%	15.45%	25.73%	22.51%	21.28%	11.80%	10.37%	13.56%	23.18%	12.62%	15.80%	5.0%	25.0%					
																																																
41	Против всех	160	1	3	1	4	12	2	6	5	2	1	1	5	4	2	3	0	0	3	15	15	7	1	4	6	4	0	4	2	6	7	5	3	5	1	5	3	5	1	5	0	1					
		1.59%	0.44%	1.03%	0.31%	2.98%	6.12%	1.21%	1.76%	1.12%	1.69%	0.64%	0.73%	2.26%	1.76%	0.74%	1.11%	0.0%	0.0%	1.28%	2.13%	2.25%	1.48%	0.44%	2.36%	1.57%	2.72%	0.0%	0.93%	0.85%	2.23%	3.38%	2.92%	1.98%	2.00%	0.62%	2.07%	1.50%	3.62%	0.97%	1.36%	0.0%	2.27%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
