Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Новосильская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																								
18	"1. ""ЕДИНЕНИЕ"""	63	15	7	1	6	6	4	2	1	7	0	1	2	6	3	1	0	1					
		1.01%	1.02%	0.90%	0.40%	2.80%	1.73%	1.15%	0.58%	0.68%	1.01%	0.0%	0.74%	0.62%	2.19%	0.93%	1.01%	0.0%	0.42%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	40	8	17	1	2	0	1	0	1	6	0	0	2	0	1	0	0	1					
		0.64%	0.54%	2.19%	0.40%	0.93%	0.0%	0.28%	0.0%	0.68%	0.86%	0.0%	0.0%	0.62%	0.0%	0.31%	0.0%	0.0%	0.42%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	83	16	13	3	3	9	3	1	2	13	4	1	5	5	3	0	0	2					
		1.33%	1.08%	1.67%	1.21%	1.40%	2.60%	0.86%	0.29%	1.36%	1.88%	2.59%	0.74%	1.55%	1.83%	0.93%	0.0%	0.0%	0.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	50	19	4	6	3	1	2	1	1	3	2	1	0	2	4	0	0	1					
		0.80%	1.29%	0.51%	2.42%	1.40%	0.28%	0.57%	0.29%	0.68%	0.43%	1.29%	0.74%	0.0%	0.73%	1.24%	0.0%	0.0%	0.42%					
22	"5. ""За Русь Святую"""	33	8	5	3	1	0	2	0	3	1	0	2	2	3	2	1	0	0					
		0.52%	0.54%	0.64%	1.21%	0.46%	0.0%	0.57%	0.0%	2.05%	0.14%	0.0%	1.48%	0.62%	1.09%	0.62%	1.01%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	3	1	1	0	0	1	0	3	3	0	0	1	2	0	0	0	0					
		0.24%	0.20%	0.12%	0.40%	0.0%	0.0%	0.28%	0.0%	2.05%	0.43%	0.0%	0.0%	0.31%	0.73%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	12	8	0	0	1	0	2	0	3	0	0	1	1	1	0	0	1					
		0.48%	0.81%	1.03%	0.0%	0.0%	0.28%	0.0%	0.58%	0.0%	0.43%	0.0%	0.0%	0.31%	0.36%	0.31%	0.0%	0.0%	0.42%					
25	"8. ""Народно-республиканская партия России"""	8	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	1	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.68%	0.28%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.8%	0.42%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	4	2	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0					
		0.16%	0.27%	0.25%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.74%	0.31%	0.36%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	185	34	17	8	9	11	14	16	8	13	6	6	11	15	7	1	5	4					
		2.96%	2.31%	2.19%	3.23%	4.20%	3.18%	4.04%	4.69%	5.47%	1.88%	3.89%	4.44%	3.41%	5.49%	2.17%	1.01%	4.0%	1.71%					
28	"11. ""Истинные патриоты России"""	15	1	5	0	1	0	0	0	0	6	0	0	1	0	0	0	0	1					
		0.24%	0.06%	0.64%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.42%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	44	6	6	1	1	4	3	4	1	4	1	1	3	4	2	0	1	2					
		0.70%	0.40%	0.77%	0.40%	0.46%	1.15%	0.86%	1.17%	0.68%	0.57%	0.64%	0.74%	0.93%	1.46%	0.62%	0.0%	0.8%	0.85%					
30	"13. ""Демократическая партия России"""	9	3	1	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0					
		0.14%	0.20%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.28%	0.64%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	5	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0					
		0.19%	0.34%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	6	1	0	2	0	0	1	0	1	0	1	0	0	1	0	0	1					
		0.22%	0.40%	0.12%	0.0%	0.93%	0.0%	0.0%	0.29%	0.0%	0.14%	0.0%	0.74%	0.0%	0.0%	0.31%	0.0%	0.0%	0.42%					
33	"16. ""Родина"" (народно-патриотический союз)"""	356	101	58	14	6	18	17	31	0	45	5	0	18	16	12	1	5	9					
		5.70%	6.87%	7.49%	5.66%	2.80%	5.21%	4.91%	9.09%	0.0%	6.52%	3.24%	0.0%	5.59%	5.86%	3.72%	1.01%	4.0%	3.86%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	5	2	0	1	0	1	0	0	6	0	1	1	1	1	0	0	2					
		0.33%	0.34%	0.25%	0.0%	0.46%	0.0%	0.28%	0.0%	0.0%	0.86%	0.0%	0.74%	0.31%	0.36%	0.31%	0.0%	0.0%	0.85%					
35	"18. ""ЛДПР"""	836	229	104	49	31	31	37	36	20	91	13	13	40	26	43	18	21	34					
		13.40%	15.57%	13.43%	19.83%	14.48%	8.98%	10.69%	10.55%	13.69%	13.18%	8.44%	9.62%	12.42%	9.52%	13.35%	18.18%	16.8%	14.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	114	33	20	4	4	0	5	6	0	16	1	4	4	0	6	2	1	8					
		1.82%	2.24%	2.58%	1.61%	1.86%	0.0%	1.44%	1.75%	0.0%	2.31%	0.64%	2.96%	1.24%	0.0%	1.86%	2.02%	0.8%	3.43%					
37	"20. ""Политическая партия ""Единая Россия"""	2823	610	302	98	74	220	221	176	70	351	74	59	153	66	144	38	63	104					
		45.26%	41.49%	39.01%	39.67%	34.57%	63.76%	63.87%	51.61%	47.94%	50.86%	48.05%	43.70%	47.51%	24.17%	44.72%	38.38%	50.4%	44.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	3	2	2	0	0	0	1	0	1	0	0	4	0	1	0	1	1					
		0.25%	0.20%	0.25%	0.80%	0.0%	0.0%	0.0%	0.29%	0.0%	0.14%	0.0%	0.0%	1.24%	0.0%	0.31%	0.0%	0.8%	0.42%					
39	"22. ""Развитие предпринимательства"""	14	5	1	0	1	0	0	0	0	1	0	0	5	1	0	0	0	0					
		0.22%	0.34%	0.12%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	1.55%	0.36%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1174	285	147	47	58	26	26	55	26	83	36	41	63	111	74	32	24	40					
		18.82%	19.38%	18.99%	19.02%	27.10%	7.53%	7.51%	16.12%	17.80%	12.02%	23.37%	30.37%	19.56%	40.65%	22.98%	32.32%	19.2%	17.16%					
																								
41	Против всех	225	52	41	6	9	12	8	7	6	25	8	2	2	11	16	4	2	14					
		3.60%	3.53%	5.29%	2.42%	4.20%	3.47%	2.31%	2.05%	4.10%	3.62%	5.19%	1.48%	0.62%	4.02%	4.96%	4.04%	1.6%	6.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
