Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Дебесская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	138	2	3	10	27	24	14	1	2	4	3	6	0	2	2	4	2	3	8	3	0	8	2	7	1					
		1.74%	0.66%	1.46%	1.41%	2.12%	4.64%	2.66%	0.71%	1.25%	3.41%	2.56%	1.35%	0.0%	1.30%	0.76%	1.44%	1.24%	3.29%	1.43%	1.00%	0.0%	1.32%	1.03%	1.76%	2.94%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	83	4	0	13	10	6	11	1	2	0	1	2	3	1	4	1	1	1	8	2	0	3	4	3	2					
		1.04%	1.32%	0.0%	1.83%	0.78%	1.16%	2.09%	0.71%	1.25%	0.0%	0.85%	0.45%	1.74%	0.65%	1.52%	0.36%	0.62%	1.09%	1.43%	0.66%	0.0%	0.49%	2.06%	0.75%	5.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	44	0	0	4	11	4	6	1	2	0	0	0	0	2	2	0	1	0	4	0	2	2	0	3	0					
		0.55%	0.0%	0.0%	0.56%	0.86%	0.77%	1.14%	0.71%	1.25%	0.0%	0.0%	0.0%	0.0%	1.30%	0.76%	0.0%	0.62%	0.0%	0.71%	0.0%	0.93%	0.33%	0.0%	0.75%	0.0%					
22	"5. ""За Русь Святую"""	28	0	1	4	7	3	0	1	0	0	0	1	0	1	0	2	0	0	4	1	2	0	1	0	0					
		0.35%	0.0%	0.48%	0.56%	0.55%	0.58%	0.0%	0.71%	0.0%	0.0%	0.0%	0.22%	0.0%	0.65%	0.0%	0.72%	0.0%	0.0%	0.71%	0.33%	0.93%	0.0%	0.51%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	0	0	2	1	1	0	0	0	0	0	1	1	1	0	0	0	4	0	1	1	0	1	1					
		0.18%	0.0%	0.0%	0.0%	0.15%	0.19%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.65%	0.38%	0.0%	0.0%	0.0%	0.71%	0.0%	0.46%	0.16%	0.0%	0.25%	2.94%					
24	"7. ""Новый курс - Автомобильная Россия"""	26	0	0	3	5	1	7	1	0	0	0	1	0	4	0	1	2	0	0	1	0	0	0	0	0					
		0.32%	0.0%	0.0%	0.42%	0.39%	0.19%	1.33%	0.71%	0.0%	0.0%	0.0%	0.22%	0.0%	2.61%	0.0%	0.36%	1.24%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	0	2	2	1	1	0	1	0	1	1	1	2	2	0	0	0	0	2	1	0	0	0	0					
		0.21%	0.0%	0.0%	0.28%	0.15%	0.19%	0.19%	0.0%	0.62%	0.0%	0.85%	0.22%	0.58%	1.30%	0.76%	0.0%	0.0%	0.0%	0.0%	0.66%	0.46%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	2	0	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	4	1	0	0					
		0.20%	0.66%	0.0%	0.42%	0.07%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.35%	0.0%	0.46%	0.66%	0.51%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	641	24	10	51	103	33	44	18	15	18	9	31	16	8	25	24	21	23	31	13	28	42	14	36	4					
		8.10%	7.94%	4.87%	7.21%	8.11%	6.38%	8.38%	12.94%	9.43%	15.38%	7.69%	6.99%	9.30%	5.22%	9.50%	8.69%	13.04%	25.27%	5.57%	4.34%	13.08%	6.96%	7.21%	9.09%	11.76%					
28	"11. ""Истинные патриоты России"""	6	0	0	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.28%	0.07%	0.19%	0.0%	0.71%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	71	1	2	10	15	4	3	0	1	1	2	5	4	0	1	2	3	2	5	1	0	4	3	2	0					
		0.89%	0.33%	0.97%	1.41%	1.18%	0.77%	0.57%	0.0%	0.62%	0.85%	1.70%	1.12%	2.32%	0.0%	0.38%	0.72%	1.86%	2.19%	0.89%	0.33%	0.0%	0.66%	1.54%	0.50%	0.0%					
30	"13. ""Демократическая партия России"""	13	1	0	3	0	2	1	2	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0					
		0.16%	0.33%	0.0%	0.42%	0.0%	0.38%	0.19%	1.43%	0.0%	0.85%	0.85%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	7	0	0	1	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.08%	0.0%	0.0%	0.14%	0.15%	0.0%	0.0%	0.0%	0.62%	0.0%	0.85%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0					
		0.10%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.33%	0.0%	0.0%	0.0%	0.25%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	176	4	7	26	41	16	13	3	6	0	0	5	3	0	7	0	1	2	9	3	3	14	3	9	1					
		2.22%	1.32%	3.41%	3.67%	3.22%	3.09%	2.47%	2.15%	3.77%	0.0%	0.0%	1.12%	1.74%	0.0%	2.66%	0.0%	0.62%	2.19%	1.61%	1.00%	1.40%	2.32%	1.54%	2.27%	2.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	2	4	2	2	3	3	0	0	0	1	0	1	0	0	2	1	1	2	0	1	3	1	1	0					
		0.37%	0.66%	1.95%	0.28%	0.15%	0.58%	0.57%	0.0%	0.0%	0.0%	0.85%	0.0%	0.58%	0.0%	0.0%	0.72%	0.62%	1.09%	0.35%	0.0%	0.46%	0.49%	0.51%	0.25%	0.0%					
35	"18. ""ЛДПР"""	729	24	10	106	166	72	62	6	18	3	8	27	3	8	18	32	10	9	45	30	16	25	13	17	1					
		9.21%	7.94%	4.87%	14.99%	13.07%	13.92%	11.80%	4.31%	11.32%	2.56%	6.83%	6.09%	1.74%	5.22%	6.84%	11.59%	6.21%	9.89%	8.09%	10.03%	7.47%	4.14%	6.70%	4.29%	2.94%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	90	2	3	10	19	5	16	1	3	0	0	6	1	1	1	1	3	0	7	5	0	5	0	1	0					
		1.13%	0.66%	1.46%	1.41%	1.49%	0.96%	3.04%	0.71%	1.88%	0.0%	0.0%	1.35%	0.58%	0.65%	0.38%	0.36%	1.86%	0.0%	1.25%	1.67%	0.0%	0.82%	0.0%	0.25%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4608	198	146	326	606	247	238	85	78	54	66	325	115	97	163	181	101	38	376	196	138	399	132	281	22					
		58.23%	65.56%	71.21%	46.11%	47.71%	47.77%	45.33%	61.15%	49.05%	46.15%	56.41%	73.36%	66.86%	63.39%	61.97%	65.57%	62.73%	41.75%	67.62%	65.55%	64.48%	66.16%	68.04%	70.95%	64.70%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	0	0	0	2	3	2	0	0	0	0	0	1	2	0	1	0	0	0	0	0	6	0	2	0					
		0.24%	0.0%	0.0%	0.0%	0.15%	0.58%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	1.30%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.50%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	0	0	0	2	0	3	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0					
		0.12%	0.0%	0.0%	0.0%	0.15%	0.0%	0.57%	0.0%	0.62%	0.0%	0.85%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.16%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	643	20	8	91	152	60	63	9	9	25	14	14	10	9	17	7	4	5	12	29	8	54	10	12	1					
		8.12%	6.62%	3.90%	12.87%	11.96%	11.60%	12.0%	6.47%	5.66%	21.36%	11.96%	3.16%	5.81%	5.88%	6.46%	2.53%	2.48%	5.49%	2.15%	9.69%	3.73%	8.95%	5.15%	3.03%	2.94%					
																															
41	Против всех	160	8	3	11	48	9	16	3	4	4	2	3	2	2	5	5	6	1	5	2	4	9	2	6	0					
		2.02%	2.64%	1.46%	1.55%	3.77%	1.74%	3.04%	2.15%	2.51%	3.41%	1.70%	0.67%	1.16%	1.30%	1.90%	1.81%	3.72%	1.09%	0.89%	0.66%	1.86%	1.49%	1.03%	1.51%	0.0%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
