Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Кантемировская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	8	8	9	12	6	11	11	1	4	3	4	2	5	2	1	5	3	3	3	5	7	4	4	9	1	3	5	1	3	7	7	2	3	1	3	2	8	5	2	8	1	4	1	1	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	41	6	1	2	3	1	1	1	0	0	1	2	1	0	0	0	0	0	0	2	0	1	2	1	2	0	0	3	0	1	0	1	0	0	0	0	0	7	0	0	2	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	31	2	2	0	0	3	3	1	0	2	1	0	0	3	0	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	2	1	0	0	0	0					
14	Число погашенных открепительных удостоверений	159	2	7	7	9	5	10	10	1	4	2	2	1	5	2	1	5	3	3	1	5	6	2	3	7	1	3	2	1	2	7	6	2	3	1	3	2	1	5	2	6	1	4	1	1	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	169	6	2	10	3	6	11	2	0	4	1	1	0	5	2	0	5	0	0	1	1	6	2	4	9	1	0	17	2	4	8	8	1	1	4	0	0	6	2	2	18	2	5	4	2	1					
		0.90%	0.87%	0.30%	1.38%	0.29%	1.33%	1.36%	0.21%	0.0%	1.10%	0.28%	0.22%	0.0%	0.97%	1.12%	0.0%	1.15%	0.0%	0.0%	0.34%	0.24%	0.95%	0.54%	1.01%	1.15%	0.84%	0.0%	3.62%	1.29%	1.65%	0.97%	1.16%	0.37%	0.41%	2.73%	0.0%	0.0%	0.71%	0.42%	0.83%	2.53%	1.53%	1.21%	3.30%	1.03%	0.46%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	177	6	9	8	8	4	11	16	0	10	10	3	2	0	2	0	6	3	0	8	5	1	4	3	14	3	2	3	2	2	3	5	0	1	2	0	1	6	5	0	4	1	3	0	0	1					
		0.94%	0.87%	1.37%	1.11%	0.79%	0.88%	1.36%	1.68%	0.0%	2.75%	2.85%	0.68%	0.94%	0.0%	1.12%	0.0%	1.38%	0.91%	0.0%	2.79%	1.20%	0.15%	1.08%	0.76%	1.80%	2.52%	0.80%	0.63%	1.29%	0.82%	0.36%	0.72%	0.0%	0.41%	1.36%	0.0%	0.41%	0.71%	1.05%	0.0%	0.56%	0.76%	0.73%	0.0%	0.0%	0.46%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	397	14	15	9	23	18	18	10	0	11	11	7	0	18	5	2	2	2	2	5	18	28	12	9	13	1	11	10	4	7	12	9	2	5	4	7	9	14	6	3	16	7	9	1	1	7					
		2.11%	2.04%	2.28%	1.25%	2.28%	3.99%	2.22%	1.05%	0.0%	3.03%	3.14%	1.59%	0.0%	3.50%	2.80%	3.92%	0.46%	0.60%	0.56%	1.74%	4.33%	4.44%	3.26%	2.29%	1.67%	0.84%	4.43%	2.13%	2.58%	2.89%	1.45%	1.30%	0.74%	2.08%	2.73%	2.18%	3.70%	1.66%	1.26%	1.25%	2.25%	5.38%	2.19%	0.82%	0.51%	3.24%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	147	5	9	7	16	5	5	4	1	1	1	4	1	1	0	1	7	1	3	3	3	4	1	1	6	2	1	7	2	1	7	3	4	4	0	2	2	5	1	1	3	0	2	0	3	7					
		0.78%	0.72%	1.37%	0.97%	1.58%	1.10%	0.61%	0.42%	1.29%	0.27%	0.28%	0.90%	0.47%	0.19%	0.0%	1.96%	1.61%	0.30%	0.84%	1.04%	0.72%	0.63%	0.27%	0.25%	0.77%	1.68%	0.40%	1.49%	1.29%	0.41%	0.85%	0.43%	1.49%	1.66%	0.0%	0.62%	0.82%	0.59%	0.21%	0.41%	0.42%	0.0%	0.48%	0.0%	1.54%	3.24%					
22	"5. ""За Русь Святую"""	70	2	3	1	4	1	2	0	0	1	7	0	0	0	2	0	0	2	2	0	1	3	2	0	7	0	3	2	1	2	3	4	3	2	1	0	1	2	0	1	1	1	1	1	1	0					
		0.37%	0.29%	0.45%	0.13%	0.39%	0.22%	0.24%	0.0%	0.0%	0.27%	2.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	0.60%	0.56%	0.0%	0.24%	0.47%	0.54%	0.0%	0.90%	0.0%	1.20%	0.42%	0.64%	0.82%	0.36%	0.58%	1.11%	0.83%	0.68%	0.0%	0.41%	0.23%	0.0%	0.41%	0.14%	0.76%	0.24%	0.82%	0.51%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	2	1	2	0	2	2	1	0	1	0	0	0	1	2	0	3	0	0	0	0	3	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	1	1					
		0.16%	0.29%	0.15%	0.27%	0.0%	0.44%	0.24%	0.10%	0.0%	0.27%	0.0%	0.0%	0.0%	0.19%	1.12%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.25%	0.12%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.41%	0.23%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.46%					
24	"7. ""Новый курс - Автомобильная Россия"""	126	2	11	3	15	9	9	10	0	3	2	1	1	6	1	0	2	3	0	1	0	4	2	0	3	0	0	0	0	2	13	2	0	3	1	0	0	5	3	0	1	0	4	0	1	3					
		0.67%	0.29%	1.67%	0.41%	1.48%	1.99%	1.11%	1.05%	0.0%	0.82%	0.57%	0.22%	0.47%	1.16%	0.56%	0.0%	0.46%	0.91%	0.0%	0.34%	0.0%	0.63%	0.54%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.82%	1.58%	0.29%	0.0%	1.25%	0.68%	0.0%	0.0%	0.59%	0.63%	0.0%	0.14%	0.0%	0.97%	0.0%	0.51%	1.38%					
25	"8. ""Народно-республиканская партия России"""	19	1	0	0	0	1	1	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0					
		0.10%	0.14%	0.0%	0.0%	0.0%	0.22%	0.12%	0.21%	0.0%	0.0%	0.0%	0.22%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	1.23%	0.36%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	3	0	2	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	1	1	0	0	0					
		0.11%	0.43%	0.0%	0.27%	0.29%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.27%	0.0%	0.0%	1.68%	0.0%	0.21%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.14%	0.76%	0.24%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2030	26	21	38	43	7	48	56	12	66	93	69	63	31	12	8	58	30	56	48	31	39	17	23	52	20	29	40	14	32	197	179	53	19	0	42	20	84	57	26	87	29	75	35	26	19					
		10.83%	3.79%	3.20%	5.27%	4.26%	1.55%	5.94%	5.91%	15.58%	18.18%	26.57%	15.68%	29.85%	6.04%	6.74%	15.68%	13.36%	9.11%	15.77%	16.78%	7.46%	6.19%	4.63%	5.85%	6.69%	16.80%	11.69%	8.52%	9.03%	13.22%	23.96%	25.97%	19.77%	7.91%	0.0%	13.12%	8.23%	9.98%	12.02%	10.83%	12.27%	22.30%	18.29%	28.92%	13.40%	8.79%					
28	"11. ""Истинные патриоты России"""	13	0	1	1	0	0	2	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0					
		0.06%	0.0%	0.15%	0.13%	0.0%	0.0%	0.24%	0.10%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.28%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.82%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	101	2	1	1	6	1	3	5	0	2	3	5	1	0	2	0	2	3	3	2	0	9	6	3	3	1	0	2	0	1	8	5	1	0	0	1	1	2	1	2	6	2	1	1	0	3					
		0.53%	0.29%	0.15%	0.13%	0.59%	0.22%	0.37%	0.52%	0.0%	0.55%	0.85%	1.13%	0.47%	0.0%	1.12%	0.0%	0.46%	0.91%	0.84%	0.69%	0.0%	1.42%	1.63%	0.76%	0.38%	0.84%	0.0%	0.42%	0.0%	0.41%	0.97%	0.72%	0.37%	0.0%	0.0%	0.31%	0.41%	0.23%	0.21%	0.83%	0.84%	1.53%	0.24%	0.82%	0.0%	1.38%					
30	"13. ""Демократическая партия России"""	43	1	4	1	0	2	4	3	1	4	2	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	1	3	0	0	3	2	0	0	1	0	1	0	0	1	0	0	2	1	0	0					
		0.22%	0.14%	0.60%	0.13%	0.0%	0.44%	0.49%	0.31%	1.29%	1.10%	0.57%	0.22%	0.47%	0.19%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.40%	0.63%	0.0%	0.0%	0.36%	0.29%	0.0%	0.0%	0.68%	0.0%	0.41%	0.0%	0.0%	0.41%	0.0%	0.0%	0.48%	0.82%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	1	0	0	0	0	0	1	0	2	0	0	0	2	1	0	0	1	0	1	0	1	2	0	1	0	0	7	0	0	2	1	0	0	0	2	0	2	1	0	0	0	2	0	0	0					
		0.16%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.55%	0.0%	0.0%	0.0%	0.38%	0.56%	0.0%	0.0%	0.30%	0.0%	0.34%	0.0%	0.15%	0.54%	0.0%	0.12%	0.0%	0.0%	1.49%	0.0%	0.0%	0.24%	0.14%	0.0%	0.0%	0.0%	0.62%	0.0%	0.23%	0.21%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2093	114	105	79	154	48	103	111	3	20	29	39	18	67	17	1	45	24	40	17	56	78	58	64	85	8	19	49	19	17	58	67	35	6	1	30	27	87	35	24	111	6	75	17	16	11					
		11.16%	16.61%	16.00%	10.97%	15.27%	10.64%	12.74%	11.72%	3.89%	5.50%	8.28%	8.86%	8.53%	13.06%	9.55%	1.96%	10.36%	7.29%	11.26%	5.94%	13.49%	12.38%	15.80%	16.28%	10.93%	6.72%	7.66%	10.44%	12.25%	7.02%	7.05%	9.72%	13.05%	2.5%	0.68%	9.37%	11.11%	10.34%	7.38%	10.0%	15.65%	4.61%	18.29%	14.04%	8.24%	5.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	3	1	1	0	1	5	3	0	1	1	0	0	1	1	1	0	2	0	1	1	0	0	0	2	0	0	2	1	3	3	1	1	0	0	0	0	3	3	1	3	0	0	1	0	0					
		0.25%	0.43%	0.15%	0.13%	0.0%	0.22%	0.61%	0.31%	0.0%	0.27%	0.28%	0.0%	0.0%	0.19%	0.56%	1.96%	0.0%	0.60%	0.0%	0.34%	0.24%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.42%	0.64%	1.23%	0.36%	0.14%	0.37%	0.0%	0.0%	0.0%	0.0%	0.35%	0.63%	0.41%	0.42%	0.0%	0.0%	0.82%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3332	101	110	136	221	83	159	197	24	44	53	56	35	82	43	14	104	79	112	44	77	70	60	75	130	14	48	73	18	56	149	76	52	50	33	71	77	131	55	43	99	26	47	10	33	62					
		17.77%	14.72%	16.76%	18.88%	21.92%	18.40%	19.67%	20.80%	31.16%	12.12%	15.14%	12.72%	16.58%	15.98%	24.15%	27.45%	23.96%	24.01%	31.54%	15.38%	18.55%	11.11%	16.34%	19.08%	16.73%	11.76%	19.35%	15.56%	11.61%	23.14%	18.12%	11.03%	19.40%	20.83%	22.60%	22.18%	31.68%	15.57%	11.60%	17.91%	13.96%	20.0%	11.46%	8.26%	17.01%	28.70%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	325	19	12	11	15	9	17	9	2	8	9	5	3	12	7	0	9	4	2	4	9	8	7	5	16	1	4	14	1	1	13	10	10	3	2	8	7	15	8	1	14	0	8	0	1	2					
		1.73%	2.76%	1.82%	1.52%	1.48%	1.99%	2.10%	0.95%	2.59%	2.20%	2.57%	1.13%	1.42%	2.33%	3.93%	0.0%	2.07%	1.21%	0.56%	1.39%	2.16%	1.26%	1.90%	1.27%	2.05%	0.84%	1.61%	2.98%	0.64%	0.41%	1.58%	1.45%	3.73%	1.25%	1.36%	2.5%	2.88%	1.78%	1.68%	0.41%	1.97%	0.0%	1.95%	0.0%	0.51%	0.92%					
37	"20. ""Политическая партия ""Единая Россия"""	5208	206	202	244	275	140	256	255	21	130	63	147	40	186	40	13	89	89	53	84	85	124	66	81	170	14	39	167	50	84	216	158	70	77	94	95	56	338	170	32	206	28	94	42	76	43					
		27.78%	30.02%	30.79%	33.88%	27.28%	31.04%	31.68%	26.92%	27.27%	35.81%	18.0%	33.40%	18.95%	36.25%	22.47%	25.49%	20.50%	27.05%	14.92%	29.37%	20.48%	19.68%	17.98%	20.61%	21.87%	11.76%	15.72%	35.60%	32.25%	34.71%	26.27%	22.93%	26.11%	32.08%	64.38%	29.68%	23.04%	40.19%	35.86%	13.33%	29.05%	21.53%	22.92%	34.71%	39.17%	19.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	0	2	2	0	1	1	2	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	2	1	1	2	0	0	3	0	0	3	0	0	0	1	0	0	4	3	0	0	1	0					
		0.19%	0.0%	0.30%	0.27%	0.0%	0.22%	0.12%	0.21%	0.0%	0.0%	0.28%	0.22%	0.47%	0.19%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.27%	0.0%	0.25%	0.84%	0.40%	0.42%	0.0%	0.0%	0.36%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.56%	2.30%	0.0%	0.0%	0.51%	0.0%					
39	"22. ""Развитие предпринимательства"""	35	2	2	0	5	2	1	4	0	0	0	0	0	3	1	0	0	2	0	3	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0					
		0.18%	0.29%	0.30%	0.0%	0.49%	0.44%	0.12%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.56%	0.0%	0.0%	0.60%	0.0%	1.04%	0.0%	0.15%	0.0%	0.25%	0.25%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.14%	0.0%	0.48%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3434	132	117	138	160	85	104	187	10	40	49	81	37	63	27	8	72	72	67	50	102	208	106	105	221	48	71	48	33	20	96	125	27	45	2	51	33	106	120	90	118	18	66	2	28	46					
		18.32%	19.24%	17.83%	19.16%	15.87%	18.84%	12.87%	19.74%	12.98%	11.01%	14.0%	18.40%	17.53%	12.28%	15.16%	15.68%	16.58%	21.88%	18.87%	17.48%	24.57%	33.01%	28.88%	26.71%	28.44%	40.33%	28.62%	10.23%	21.29%	8.26%	11.67%	18.14%	10.07%	18.75%	1.36%	15.93%	13.58%	12.60%	25.31%	37.5%	16.64%	13.84%	16.09%	1.65%	14.43%	21.29%					
																																																				
41	Против всех	649	33	24	17	43	19	38	48	3	6	13	16	6	25	6	3	18	2	14	14	20	32	16	13	29	2	9	9	6	5	23	25	8	15	0	4	4	25	4	11	14	3	10	5	4	5					
		3.46%	4.81%	3.65%	2.36%	4.26%	4.21%	4.70%	5.06%	3.89%	1.65%	3.71%	3.63%	2.84%	4.87%	3.37%	5.88%	4.14%	0.60%	3.94%	4.89%	4.81%	5.07%	4.35%	3.30%	3.73%	1.68%	3.62%	1.91%	3.87%	2.06%	2.79%	3.62%	2.98%	6.25%	0.0%	1.25%	1.64%	2.97%	0.84%	4.58%	1.97%	2.30%	2.43%	4.13%	2.06%	2.31%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
