Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Большеуковская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104					
		0.37%	0.25%	0.56%	0.69%	0.53%	2.12%	0.0%	0.0%	0.28%	0.70%	0.62%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	0.0%	0.33%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	1	3	0	1	0	0	0	2	0	1	0	1	0	1	2	0	0	2	0					
		0.29%	0.08%	0.84%	0.0%	0.26%	0.0%	0.0%	0.0%	0.56%	0.0%	0.31%	0.0%	1.56%	0.0%	0.32%	1.69%	0.0%	0.0%	0.67%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	36	16	3	5	4	1	0	0	0	0	2	0	0	1	1	2	0	0	1	0					
		0.74%	1.33%	0.84%	1.15%	1.07%	2.12%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.37%	0.32%	1.69%	0.0%	0.0%	0.33%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	2	2	0	0	0	0	0	2	1	1	1	1	1	0	0	0	0	0	0					
		0.22%	0.16%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.70%	0.31%	1.78%	1.56%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	3	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0					
		0.18%	0.25%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.95%	0.0%	0.33%	0.0%					
27	"10. ""Аграрная партия России"""	400	71	34	29	26	0	8	3	62	4	40	5	2	31	32	10	9	6	28	0					
		8.30%	5.94%	9.60%	6.71%	6.97%	0.0%	8.0%	5.08%	17.61%	2.81%	12.42%	8.92%	3.12%	11.69%	10.28%	8.47%	4.28%	6.18%	9.49%	0.0%					
28	"11. ""Истинные патриоты России"""	7	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0					
		0.14%	0.25%	0.28%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	44	9	3	1	5	3	4	1	0	1	5	1	2	1	1	3	2	0	2	0					
		0.91%	0.75%	0.84%	0.23%	1.34%	6.38%	4.0%	1.69%	0.0%	0.70%	1.55%	1.78%	3.12%	0.37%	0.32%	2.54%	0.95%	0.0%	0.67%	0.0%					
30	"13. ""Демократическая партия России"""	11	1	0	1	1	0	0	1	1	0	3	0	0	3	0	0	0	0	0	0					
		0.22%	0.08%	0.0%	0.23%	0.26%	0.0%	0.0%	1.69%	0.28%	0.0%	0.93%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	5	2	1	2	0	1	0	1	1	2	0	0	3	0	3	0	0	0	0					
		0.43%	0.41%	0.56%	0.23%	0.53%	0.0%	1.0%	0.0%	0.28%	0.70%	0.62%	0.0%	0.0%	1.13%	0.0%	2.54%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	1	0	1	0	2	0	1	1	0	0	0	1	0	2	0	0	1	0					
		0.20%	0.0%	0.28%	0.0%	0.26%	0.0%	2.0%	0.0%	0.28%	0.70%	0.0%	0.0%	0.0%	0.37%	0.0%	1.69%	0.0%	0.0%	0.33%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	200	70	16	21	5	1	5	2	17	5	11	1	6	7	9	3	10	3	8	0					
		4.15%	5.85%	4.51%	4.86%	1.34%	2.12%	5.0%	3.38%	4.82%	3.52%	3.41%	1.78%	9.37%	2.64%	2.89%	2.54%	4.76%	3.09%	2.71%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	5	1	3	2	0	1	0	1	3	0	1	0	2	2	1	2	0	1	0					
		0.51%	0.41%	0.28%	0.69%	0.53%	0.0%	1.0%	0.0%	0.28%	2.11%	0.0%	1.78%	0.0%	0.75%	0.64%	0.84%	0.95%	0.0%	0.33%	0.0%					
35	"18. ""ЛДПР"""	641	127	30	54	61	3	20	15	46	16	50	3	15	50	53	22	19	13	41	3					
		13.30%	10.62%	8.47%	12.5%	16.35%	6.38%	20.0%	25.42%	13.06%	11.26%	15.52%	5.35%	23.43%	18.86%	17.04%	18.64%	9.04%	13.40%	13.89%	12.5%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	122	32	6	14	12	2	4	2	6	3	9	0	4	10	3	1	5	4	5	0					
		2.53%	2.67%	1.69%	3.24%	3.21%	4.25%	4.0%	3.38%	1.70%	2.11%	2.79%	0.0%	6.25%	3.77%	0.96%	0.84%	2.38%	4.12%	1.69%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1690	500	120	138	129	15	35	20	99	49	99	17	13	99	115	35	69	57	70	11					
		35.09%	41.84%	33.89%	31.94%	34.58%	31.91%	35.0%	33.89%	28.12%	34.50%	30.74%	30.35%	20.31%	37.35%	36.97%	29.66%	32.85%	58.76%	23.72%	45.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	2	1	3	1	0	2	0	1	2	0	0	0	1	0	0	0	0	1	1					
		0.31%	0.16%	0.28%	0.69%	0.26%	0.0%	2.0%	0.0%	0.28%	1.40%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.33%	4.16%					
39	"22. ""Развитие предпринимательства"""	14	3	3	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0					
		0.29%	0.25%	0.84%	0.46%	0.26%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	1.01%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	981	209	96	91	67	10	8	10	90	23	59	19	13	26	61	13	64	12	101	9					
		20.36%	17.48%	27.11%	21.06%	17.96%	21.27%	8.0%	16.94%	25.56%	16.19%	18.32%	33.92%	20.31%	9.81%	19.61%	11.01%	30.47%	12.37%	34.23%	37.5%					
																										
41	Против всех	158	43	7	16	18	2	0	2	4	16	10	2	2	8	7	5	10	1	5	0					
		3.28%	3.59%	1.97%	3.70%	4.82%	4.25%	0.0%	3.38%	1.13%	11.26%	3.10%	3.57%	3.12%	3.01%	2.25%	4.23%	4.76%	1.03%	1.69%	0.0%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
