17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	362	8	4	14	2	9	12	7	5	5	7	0	5	0	2	6	9	0	3	11	5	1	7	8	3	8	3	10	13	0	0	5	22	15	17	13	6	11	9	12	17	7	19	9	7	8	6	3	9	0					
		1.02%	0.74%	0.33%	1.31%	0.83%	1.01%	1.30%	0.90%	1.24%	1.62%	1.84%	0.00%	2.84%	0.00%	1.19%	0.59%	0.99%	0.00%	1.46%	0.61%	1.31%	0.31%	1.13%	1.65%	1.21%	2.27%	1.94%	0.62%	1.50%	0.00%	0.00%	0.86%	1.31%	0.87%	1.30%	0.76%	0.77%	2.39%	1.52%	2.42%	1.95%	1.26%	1.50%	1.24%	0.85%	0.64%	0.54%	1.80%	0.69%	0.00%					
19	Жириновский Владимир Вольфович	4444	87	158	105	33	106	106	100	57	44	49	13	28	11	10	98	113	58	39	162	64	40	85	68	26	48	30	177	77	25	19	88	323	269	207	331	67	44	62	69	116	36	89	78	126	201	130	21	104	47					
		12.48%	8.09%	13.04%	9.81%	13.75%	11.94%	11.48%	12.80%	14.18%	14.24%	12.89%	8.78%	15.91%	4.68%	5.95%	9.59%	12.46%	11.49%	19.02%	8.99%	16.75%	12.46%	13.67%	14.02%	10.48%	13.64%	19.35%	10.92%	8.88%	11.31%	9.64%	15.07%	19.19%	15.54%	15.86%	19.26%	8.56%	9.57%	10.44%	13.94%	13.33%	6.46%	7.03%	10.74%	15.35%	15.97%	11.80%	12.57%	7.98%	18.22%					
20	Зюганов Геннадий Андреевич	6191	208	275	256	49	192	164	182	55	63	86	38	23	39	24	189	183	70	22	294	66	71	151	85	61	71	37	232	180	72	29	107	157	181	183	123	111	123	129	102	264	100	183	157	116	224	237	39	144	44					
		17.39%	19.35%	22.69%	23.93%	20.42%	21.62%	17.77%	23.30%	13.68%	20.39%	22.63%	25.68%	13.07%	16.60%	14.29%	18.49%	20.18%	13.86%	10.73%	16.32%	17.28%	22.12%	24.28%	17.53%	24.60%	20.17%	23.87%	14.31%	20.76%	32.58%	14.72%	18.32%	9.33%	10.46%	14.02%	7.16%	14.18%	26.74%	21.72%	20.61%	30.34%	17.95%	14.45%	21.63%	14.13%	17.79%	21.51%	23.35%	11.05%	17.05%					
21	Медведев Дмитрий Анатольевич	24191	768	765	689	155	560	629	471	283	194	234	97	120	185	132	722	596	365	138	1319	242	207	374	296	158	217	81	1186	594	124	149	377	1162	1246	880	1221	591	280	385	308	457	396	968	467	560	820	711	104	1041	167					
		67.95%	71.44%	63.12%	64.39%	64.58%	63.06%	68.15%	60.31%	70.40%	62.78%	61.58%	65.54%	68.18%	78.72%	78.57%	70.65%	65.71%	72.28%	67.32%	73.20%	63.35%	64.49%	60.13%	61.03%	63.71%	61.65%	52.26%	73.16%	68.51%	56.11%	75.63%	64.55%	69.04%	71.98%	67.43%	71.03%	75.48%	60.87%	64.81%	62.22%	52.53%	71.10%	76.46%	64.33%	68.21%	65.13%	64.52%	62.28%	79.89%	64.73%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
