Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
"Наименование Избирательной комиссии:    Чебоксары, Ленинская"																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	13706	296	260	367	317	215	335	229	197	344	324	261	322	271	263	284	356	191	216	322	222	243	210	368	205	267	245	280	7	5	8	12	400	427	320	303	359	351	399	381	455	293	373	322	406	434	199	208	148	233	253					
		23.76%	22.96%	21.42%	23.92%	23.22%	20.85%	23.86%	27.43%	25.99%	23.76%	21.39%	19.49%	22.52%	22.87%	25.00%	22.99%	22.38%	20.34%	19.08%	20.41%	22.77%	21.39%	24.71%	25.19%	20.40%	22.99%	23.03%	24.56%	4.86%	5.21%	5.00%	7.50%	25.76%	26.04%	25.28%	25.25%	28.02%	26.39%	27.24%	26.85%	30.95%	24.30%	30.57%	31.54%	29.34%	27.28%	18.55%	22.63%	19.81%	16.20%	20.40%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7356	164	168	157	168	130	181	75	97	189	219	229	201	184	160	180	212	193	230	244	152	195	90	185	136	138	141	128	1	6	1	1	232	218	156	163	164	146	166	131	134	149	114	103	184	188	132	88	86	132	115					
		12.75%	12.72%	13.84%	10.23%	12.31%	12.61%	12.89%	8.98%	12.80%	13.05%	14.46%	17.10%	14.06%	15.53%	15.21%	14.57%	13.32%	20.55%	20.32%	15.46%	15.59%	17.17%	10.59%	12.66%	13.53%	11.89%	13.25%	11.23%	0.69%	6.25%	0.63%	0.63%	14.94%	13.29%	12.32%	13.58%	12.80%	10.98%	11.33%	9.23%	9.12%	12.35%	9.34%	10.09%	13.29%	11.82%	12.30%	9.58%	11.51%	9.18%	9.27%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	1068	19	20	17	27	12	24	12	11	19	17	16	22	18	19	22	16	25	18	30	14	21	21	20	13	15	16	16	0	3	0	1	29	26	16	14	20	19	15	15	21	14	17	11	16	20	6	10	6	171	118					
		1.85%	1.47%	1.65%	1.11%	1.98%	1.16%	1.71%	1.44%	1.45%	1.31%	1.12%	1.19%	1.54%	1.52%	1.81%	1.78%	1.01%	2.66%	1.59%	1.90%	1.44%	1.85%	2.47%	1.37%	1.29%	1.29%	1.50%	1.40%	0.00%	3.13%	0.00%	0.63%	1.87%	1.59%	1.26%	1.17%	1.56%	1.43%	1.02%	1.06%	1.43%	1.16%	1.39%	1.08%	1.16%	1.26%	0.56%	1.09%	0.80%	11.89%	9.52%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	13865	377	333	471	362	285	331	251	130	401	393	347	368	263	250	317	377	217	270	357	235	282	182	372	225	282	256	279	4	6	3	16	324	353	241	280	263	315	326	378	329	302	282	264	241	380	262	226	207	363	287					
		24.03%	29.25%	27.43%	30.70%	26.52%	27.64%	23.58%	30.06%	17.15%	27.69%	25.94%	25.91%	25.73%	22.19%	23.76%	25.67%	23.70%	23.11%	23.85%	22.62%	24.10%	24.82%	21.41%	25.46%	22.39%	24.29%	24.06%	24.47%	2.78%	6.25%	1.88%	10.00%	20.86%	21.52%	19.04%	23.33%	20.53%	23.68%	22.25%	26.64%	22.38%	25.04%	23.11%	25.86%	17.41%	23.88%	24.42%	24.59%	27.71%	25.24%	23.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1316	24	25	41	41	18	46	47	11	67	43	33	50	34	55	52	25	16	12	37	15	9	19	31	20	26	19	28	0	0	0	0	44	23	26	17	27	28	35	28	31	30	26	19	24	43	18	12	6	18	17					
		2.28%	1.86%	2.06%	2.67%	3.00%	1.75%	3.28%	5.63%	1.45%	4.63%	2.84%	2.46%	3.50%	2.87%	5.23%	4.21%	1.57%	1.70%	1.06%	2.34%	1.54%	0.79%	2.24%	2.12%	1.99%	2.24%	1.79%	2.46%	0.00%	0.00%	0.00%	0.00%	2.83%	1.40%	2.05%	1.42%	2.11%	2.11%	2.39%	1.97%	2.11%	2.49%	2.13%	1.86%	1.73%	2.70%	1.68%	1.31%	0.80%	1.25%	1.37%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18572	372	368	445	407	339	451	203	297	394	479	409	435	385	266	347	552	274	334	535	307	350	294	452	368	393	342	363	131	75	142	124	469	529	460	377	418	428	476	451	465	375	362	276	463	487	420	346	277	466	394					
		32.19%	28.86%	30.31%	29.01%	29.82%	32.88%	32.12%	24.31%	39.18%	27.21%	31.62%	30.55%	30.42%	32.49%	25.29%	28.10%	34.70%	29.18%	29.51%	33.90%	31.49%	30.81%	34.59%	30.94%	36.62%	33.85%	32.14%	31.84%	90.97%	78.13%	88.75%	77.50%	30.20%	32.26%	36.33%	31.42%	32.63%	32.18%	32.49%	31.78%	31.63%	31.09%	29.67%	27.03%	33.45%	30.61%	39.14%	37.65%	37.08%	32.41%	31.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	250	7	3	4	6	4	7	5	3	12	5	4	8	7	9	5	10	3	4	6	6	3	7	8	3	3	2	4	0	0	1	1	0	5	7	3	3	5	6	6	7	12	6	5	8	7	6	3	2	6	3					
		0.43%	0.54%	0.25%	0.26%	0.44%	0.39%	0.50%	0.60%	0.40%	0.83%	0.33%	0.30%	0.56%	0.59%	0.86%	0.40%	0.63%	0.32%	0.35%	0.38%	0.62%	0.26%	0.82%	0.55%	0.30%	0.26%	0.19%	0.35%	0.00%	0.00%	0.63%	0.63%	0.00%	0.30%	0.55%	0.25%	0.23%	0.38%	0.41%	0.42%	0.48%	0.99%	0.49%	0.49%	0.58%	0.44%	0.56%	0.33%	0.27%	0.42%	0.24%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
