Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																																											
Дата голосования: 18.09.2016																																																											
																																																											
Наименование Избирательной комиссии:    Прохоровская																																																											
																																																											
Сводная таблица итогов голосования по федеральному избирательному округу																																																											
																																																											
		Сумма	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866									
		0.39%	0.37%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.30%	0.00%	0.00%	0.57%	0.00%	1.75%	0.00%	0.81%	1.59%	1.30%	0.20%	0.33%	0.52%	1.13%	0.66%	0.67%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.35%									
24	"6. Политическая партия ""Гражданская Платформа"""	47	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	1	0	2	15	0	0	2	0	6	1	2	2	5	0	0	1	0	0	0	0	0	0									
		0.24%	0.12%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.66%	0.00%	1.14%	6.85%	0.00%	0.00%	0.23%	0.00%	0.56%	0.10%	0.22%	0.21%	0.40%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	1648	129	19	49	86	7	11	5	9	81	6	10	6	1	21	3	7	5	46	13	17	6	5	5	38	7	22	2	9	12	30	8	40	158	118	126	86	74	151	143	13	16	30	3	3	0	1	2	9									
		8.38%	16.06%	8.60%	15.22%	12.45%	1.93%	4.53%	0.91%	5.42%	14.11%	5.36%	3.17%	1.88%	0.78%	15.11%	0.92%	2.58%	1.29%	12.57%	7.60%	10.56%	1.76%	1.66%	4.55%	5.56%	5.19%	3.32%	1.32%	3.80%	6.86%	13.70%	7.02%	6.87%	18.18%	14.39%	11.73%	8.53%	8.17%	15.75%	11.51%	8.61%	10.67%	7.41%	2.91%	0.70%	0.00%	0.99%	0.32%	3.15%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	21	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	6	4	1	3	1	0	0	0	0	0	0	0	0	0	0									
		0.11%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.23%	0.73%	0.37%	0.10%	0.33%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	52	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	1	3	0	0	5	3	16	3	1	1	6	0	1	0	1	0	0	0	0	0									
		0.26%	0.50%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.57%	1.37%	0.00%	0.00%	0.58%	0.37%	1.49%	0.30%	0.11%	0.10%	0.48%	0.00%	0.67%	0.00%	0.97%	0.00%	0.00%	0.00%	0.00%	0.00%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0	2	1	9	0	1	0	1	0	0	0	0	1	0	0	0	0									
		0.12%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.23%	0.12%	0.84%	0.00%	0.11%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	54	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	2	3	14	3	3	1	4	1	0	4	0	2	1	0	0	1									
		0.27%	0.37%	0.45%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.62%	0.29%	0.00%	0.00%	0.15%	0.00%	0.15%	0.66%	0.00%	0.57%	0.46%	0.00%	0.00%	0.23%	0.37%	1.30%	0.30%	0.33%	0.10%	0.32%	0.66%	0.00%	0.99%	0.00%	0.47%	0.55%	0.00%	0.00%	0.35%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1456	108	31	16	60	22	14	18	6	29	4	0	7	3	26	2	7	11	39	5	5	4	25	7	46	9	23	4	20	13	25	13	53	136	96	89	54	84	122	134	10	11	42	1	4	6	0	2	10									
		7.41%	13.45%	14.03%	4.97%	8.68%	6.08%	5.76%	3.26%	3.61%	5.05%	3.57%	0.00%	2.19%	2.33%	18.71%	0.62%	2.58%	2.84%	10.66%	2.92%	3.11%	1.17%	8.31%	6.36%	6.73%	6.67%	3.47%	2.63%	8.44%	7.43%	11.42%	11.40%	9.11%	15.65%	11.71%	8.29%	5.36%	9.27%	12.72%	10.79%	6.62%	7.33%	10.37%	0.97%	0.94%	3.28%	0.00%	0.32%	3.50%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	28	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	2	0	0	1	0	9	0	2	0	2	0	1	0	0	0	0	0	0	0									
		0.14%	0.37%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.91%	0.15%	0.00%	0.00%	0.00%	0.42%	0.57%	0.91%	0.00%	0.00%	0.12%	0.00%	0.84%	0.00%	0.22%	0.00%	0.16%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	609	17	3	5	15	6	2	57	0	12	1	8	6	17	5	3	6	1	10	1	2	3	3	2	13	3	14	0	0	5	5	2	5	88	37	29	38	40	30	47	5	15	24	1	5	5	1	7	5									
		3.10%	2.12%	1.36%	1.55%	2.17%	1.66%	0.82%	10.33%	0.00%	2.09%	0.89%	2.54%	1.88%	13.18%	3.60%	0.92%	2.21%	0.26%	2.73%	0.58%	1.24%	0.88%	0.99%	1.82%	1.90%	2.22%	2.11%	0.00%	0.00%	2.86%	2.28%	1.75%	0.86%	10.13%	4.51%	2.70%	3.77%	4.42%	3.13%	3.78%	3.31%	10.00%	5.93%	0.97%	1.17%	2.73%	0.99%	1.11%	1.75%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
