Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Шарангская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №2389	УИК №2390	УИК №2391	УИК №2392	УИК №2393	УИК №2394	УИК №2395	УИК №2396	УИК №2397	УИК №2398	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409					
		0.18%	0.24%	0.39%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	1.14%	0.00%	0.00%	0.77%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.02%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	288	58	58	24	18	13	3	12	7	2	12	3	8	1	13	11	7	15	2	6	8	7					
		3.53%	4.55%	3.73%	2.42%	3.81%	4.78%	2.91%	8.45%	2.85%	2.44%	3.43%	1.09%	5.63%	0.85%	2.63%	3.04%	4.00%	3.88%	1.13%	2.31%	4.55%	6.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1					
		0.09%	0.00%	0.06%	0.10%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.57%	0.88%					
23	6.Политическая партия «Партия социальной справедливости»	9	1	2	3	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0					
		0.11%	0.08%	0.13%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	517	120	101	81	19	18	3	5	3	3	6	17	9	4	31	17	4	23	2	30	17	4					
		6.33%	9.42%	6.50%	8.17%	4.03%	6.62%	2.91%	3.52%	1.22%	3.66%	1.71%	6.20%	6.34%	3.42%	6.26%	4.70%	2.29%	5.94%	1.13%	11.54%	9.66%	3.51%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	597	104	146	68	47	29	4	13	6	1	17	12	13	1	32	16	28	19	18	11	6	6					
		7.31%	8.16%	9.40%	6.86%	9.96%	10.66%	3.88%	9.15%	2.44%	1.22%	4.86%	4.38%	9.15%	0.85%	6.46%	4.42%	16.00%	4.91%	10.17%	4.23%	3.41%	5.26%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	32	2	4	3	2	1	2	3	1	2	1	0	1	2	2	0	0	3	0	1	1	1					
		0.39%	0.16%	0.26%	0.30%	0.42%	0.37%	1.94%	2.11%	0.41%	2.44%	0.29%	0.00%	0.70%	1.71%	0.40%	0.00%	0.00%	0.78%	0.00%	0.38%	0.57%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6461	961	1195	781	369	204	89	108	226	71	301	237	97	108	389	300	133	309	150	199	140	94					
		79.13%	75.43%	76.90%	78.81%	78.18%	75.00%	86.41%	76.06%	91.87%	86.59%	86.00%	86.50%	68.31%	92.31%	78.59%	82.87%	76.00%	79.84%	84.75%	76.54%	79.55%	82.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	2	6	2	2	0	0	0	0	0	2	0	1	0	0	1	0	0	1	1	0	0					
		0.22%	0.16%	0.39%	0.20%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.70%	0.00%	0.00%	0.28%	0.00%	0.00%	0.56%	0.38%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
