Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
"Наименование Избирательной комиссии:    г. Чита, Черновская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №160					
20	3.Политическая партия «Демократическая партия России»	48	2	0	1	1	0	2	3	2	3	0	2	1	4	2	1	2	0	2	1	3	2	4	1	1	0	0	1	0	0	0	0	4	3					
		0.13%	0.14%	0.00%	0.06%	0.06%	0.00%	0.12%	0.26%	0.14%	0.35%	0.00%	0.14%	0.07%	0.32%	0.16%	0.08%	0.14%	0.00%	0.13%	0.13%	0.58%	0.17%	0.34%	0.07%	0.18%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	1.23%	0.27%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2760	118	127	108	112	120	107	80	95	44	66	97	104	99	145	104	107	111	90	44	24	129	88	81	38	108	36	73	96	27	26	36	20	100					
		7.42%	8.18%	7.88%	6.96%	6.88%	7.32%	6.58%	6.96%	6.69%	5.17%	4.58%	6.86%	7.20%	8.01%	11.66%	8.81%	7.47%	8.83%	6.00%	5.72%	4.66%	11.04%	7.42%	5.82%	6.99%	12.15%	5.41%	8.59%	7.58%	7.67%	4.96%	6.74%	6.15%	8.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	240	13	14	12	8	10	14	7	12	4	11	10	2	8	7	6	18	6	13	3	6	2	8	7	2	13	1	6	7	0	1	0	4	5					
		0.65%	0.90%	0.87%	0.77%	0.49%	0.61%	0.86%	0.61%	0.84%	0.47%	0.76%	0.71%	0.14%	0.65%	0.56%	0.51%	1.26%	0.48%	0.87%	0.39%	1.17%	0.17%	0.67%	0.50%	0.37%	1.46%	0.15%	0.71%	0.55%	0.00%	0.19%	0.00%	1.23%	0.44%					
23	6.Политическая партия «Партия социальной справедливости»	56	6	0	4	3	5	1	1	4	2	0	3	0	0	2	1	3	2	2	0	2	3	4	1	0	0	1	2	1	0	0	0	0	3					
		0.15%	0.42%	0.00%	0.26%	0.18%	0.31%	0.06%	0.09%	0.28%	0.24%	0.00%	0.21%	0.00%	0.00%	0.16%	0.08%	0.21%	0.16%	0.13%	0.00%	0.39%	0.26%	0.34%	0.07%	0.00%	0.00%	0.15%	0.24%	0.08%	0.00%	0.00%	0.00%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	5957	198	237	211	236	243	269	191	228	136	237	242	235	201	181	165	276	222	305	109	70	190	200	264	93	156	83	138	164	61	96	110	50	160					
		16.02%	13.72%	14.70%	13.60%	14.51%	14.83%	16.53%	16.61%	16.05%	15.98%	16.44%	17.10%	16.26%	16.26%	14.55%	13.98%	19.27%	17.66%	20.35%	14.17%	13.59%	16.25%	16.86%	18.98%	17.10%	17.55%	12.46%	16.24%	12.94%	17.33%	18.32%	20.60%	15.38%	14.21%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3220	130	150	150	154	151	158	76	131	46	107	126	153	122	133	103	130	116	126	29	11	153	89	106	45	99	56	58	118	16	30	20	23	105					
		8.66%	9.01%	9.31%	9.67%	9.47%	9.21%	9.71%	6.61%	9.22%	5.41%	7.42%	8.90%	10.59%	9.87%	10.69%	8.73%	9.08%	9.23%	8.41%	3.77%	2.14%	13.09%	7.50%	7.62%	8.27%	11.14%	8.41%	6.82%	9.31%	4.55%	5.73%	3.75%	7.08%	9.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	279	8	17	10	10	9	13	5	25	6	17	11	9	14	9	4	3	5	14	12	3	9	20	2	0	12	2	6	11	0	2	0	1	10					
		0.75%	0.55%	1.05%	0.64%	0.61%	0.55%	0.80%	0.43%	1.76%	0.71%	1.18%	0.78%	0.62%	1.13%	0.72%	0.34%	0.21%	0.40%	0.93%	1.56%	0.58%	0.77%	1.69%	0.14%	0.00%	1.35%	0.30%	0.71%	0.87%	0.00%	0.38%	0.00%	0.31%	0.89%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22798	903	989	985	1001	1035	982	729	863	581	955	871	893	715	691	744	835	727	887	534	378	617	732	862	331	436	471	531	686	234	344	348	207	701					
		61.32%	62.58%	61.35%	63.51%	61.52%	63.15%	60.36%	63.39%	60.73%	68.27%	66.23%	61.55%	61.80%	57.85%	55.55%	63.05%	58.31%	57.84%	59.17%	69.44%	73.40%	52.78%	61.72%	61.97%	60.85%	49.04%	70.72%	62.47%	54.14%	66.48%	65.65%	65.17%	63.69%	62.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	226	5	9	12	21	4	15	5	4	3	4	8	13	9	14	4	10	6	8	4	6	10	2	8	5	3	5	6	7	0	5	3	2	6					
		0.61%	0.35%	0.56%	0.77%	1.29%	0.24%	0.92%	0.43%	0.28%	0.35%	0.28%	0.57%	0.90%	0.73%	1.13%	0.34%	0.70%	0.48%	0.53%	0.52%	1.17%	0.86%	0.17%	0.58%	0.92%	0.34%	0.75%	0.71%	0.55%	0.00%	0.95%	0.56%	0.62%	0.53%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
