Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Русско-Полянская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	54	0	0	2	0	2	0	1	1	0	5	0	0	0	4	7	0	2	0	5	1	0	0	0	0	0	8	0	5	10	1	0					
		0.41%	0.00%	0.00%	1.61%	0.00%	0.40%	0.00%	0.64%	0.44%	0.00%	0.63%	0.00%	0.00%	0.00%	0.56%	0.73%	0.00%	1.64%	0.00%	0.72%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.91%	0.00%	0.46%	0.91%	0.14%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
