Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Карачаевская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	109	0	0	1	8	0	1	2	5	8	0	0	8	1	57	0	18					
		0.74%	0.0%	0.0%	0.34%	0.62%	0.0%	0.29%	0.31%	0.59%	0.52%	0.0%	0.0%	0.93%	1.29%	5.63%	0.0%	0.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	87	1	2	1	9	2	4	0	5	9	3	11	10	1	6	0	23					
		0.59%	0.12%	0.33%	0.34%	0.70%	0.39%	1.17%	0.0%	0.59%	0.59%	1.33%	1.32%	1.17%	1.29%	0.59%	0.0%	1.17%					
22	"5. ""За Русь Святую"""	6	0	2	1	0	0	1	0	1	1	0	0	0	0	0	0	0					
		0.04%	0.0%	0.33%	0.34%	0.0%	0.0%	0.29%	0.0%	0.11%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	5	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0					
		0.03%	0.0%	0.16%	0.34%	0.0%	0.0%	0.0%	0.15%	0.0%	0.06%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	12	0	2	1	0	0	1	3	4	1	0	0	0	0	0	0	0					
		0.08%	0.0%	0.33%	0.34%	0.0%	0.0%	0.29%	0.47%	0.47%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	16	0	0	0	0	0	3	0	3	3	1	0	2	0	4	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.0%	0.35%	0.19%	0.44%	0.0%	0.23%	0.0%	0.39%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	0	1	1	0	0	0	1	1	1	0	0	3	0	7	0	3					
		0.12%	0.0%	0.16%	0.34%	0.0%	0.0%	0.0%	0.15%	0.11%	0.06%	0.0%	0.0%	0.35%	0.0%	0.69%	0.0%	0.15%					
27	"10. ""Аграрная партия России"""	555	0	43	3	12	0	0	1	47	6	13	124	10	0	0	102	194					
		3.79%	0.0%	7.13%	1.02%	0.94%	0.0%	0.0%	0.15%	5.56%	0.39%	5.77%	14.90%	1.17%	0.0%	0.0%	3.58%	9.92%					
28	"11. ""Истинные патриоты России"""	417	0	6	4	2	29	3	28	26	80	0	0	16	0	2	180	41					
		2.85%	0.0%	0.99%	1.36%	0.15%	5.68%	0.88%	4.45%	3.08%	5.25%	0.0%	0.0%	1.87%	0.0%	0.19%	6.32%	2.09%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	343	53	2	3	3	105	3	19	93	40	4	0	18	0	0	0	0					
		2.34%	6.61%	0.33%	1.02%	0.23%	20.58%	0.88%	3.02%	11.01%	2.62%	1.77%	0.0%	2.11%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	9	0	1	1	3	0	1	0	0	2	0	0	1	0	0	0	0					
		0.06%	0.0%	0.16%	0.34%	0.23%	0.0%	0.29%	0.0%	0.0%	0.13%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	57	36	3	1	0	0	1	5	1	7	0	0	3	0	0	0	0					
		0.39%	4.49%	0.49%	0.34%	0.0%	0.0%	0.29%	0.79%	0.11%	0.46%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	3	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0					
		0.05%	0.37%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.13%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	175	0	5	0	7	5	3	5	16	64	0	0	17	1	29	0	23					
		1.19%	0.0%	0.82%	0.0%	0.54%	0.98%	0.88%	0.79%	1.89%	4.20%	0.0%	0.0%	1.99%	1.29%	2.86%	0.0%	1.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	0	3	1	0	0	2	2	5	6	0	0	4	0	3	0	0					
		0.17%	0.0%	0.49%	0.34%	0.0%	0.0%	0.58%	0.31%	0.59%	0.39%	0.0%	0.0%	0.46%	0.0%	0.29%	0.0%	0.0%					
35	"18. ""ЛДПР"""	94	2	5	8	4	0	2	2	7	19	0	0	22	2	10	0	11					
		0.64%	0.24%	0.82%	2.73%	0.31%	0.0%	0.58%	0.31%	0.82%	1.24%	0.0%	0.0%	2.58%	2.59%	0.98%	0.0%	0.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	82	0	11	0	7	0	4	0	15	10	3	0	10	0	13	0	9					
		0.56%	0.0%	1.82%	0.0%	0.54%	0.0%	1.17%	0.0%	1.77%	0.65%	1.33%	0.0%	1.17%	0.0%	1.28%	0.0%	0.46%					
37	"20. ""Политическая партия ""Единая Россия"""	8647	640	412	166	1044	342	150	407	448	783	148	654	425	54	741	1512	721					
		59.17%	79.90%	68.32%	56.65%	81.81%	67.05%	44.11%	64.80%	53.08%	51.47%	65.77%	78.60%	49.88%	70.12%	73.29%	53.12%	36.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	1	0	0	1	1	1	11	0	0	1	0	3	0	0					
		0.13%	0.0%	0.16%	0.34%	0.0%	0.0%	0.29%	0.15%	0.11%	0.72%	0.0%	0.0%	0.11%	0.0%	0.29%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	0	0	1	2	0	0	0	1	1	0	0	1	0	4	0	0					
		0.06%	0.0%	0.0%	0.34%	0.15%	0.0%	0.0%	0.0%	0.11%	0.06%	0.0%	0.0%	0.11%	0.0%	0.39%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1153	9	27	14	53	14	13	87	89	188	33	15	123	4	77	324	83					
		7.89%	1.12%	4.47%	4.77%	4.15%	2.74%	3.82%	13.85%	10.54%	12.36%	14.66%	1.80%	14.43%	5.19%	7.61%	11.38%	4.24%					
																							
41	Против всех	125	3	10	13	3	0	2	3	21	14	1	0	29	0	10	0	16					
		0.85%	0.37%	1.65%	4.43%	0.23%	0.0%	0.58%	0.47%	2.48%	0.92%	0.44%	0.0%	3.40%	0.0%	0.98%	0.0%	0.81%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
