Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
"Наименование Избирательной комиссии:    Кемерово, Рудничная"																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364					
		15.55%	10.90%	10.15%	12.00%	13.64%	5.90%	20.20%	20.99%	10.47%	14.95%	28.05%	13.88%	15.38%	15.38%	21.01%	21.10%	15.64%	20.38%	13.34%	17.39%	11.95%	3.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1005	29	17	19	51	9	100	65	38	57	14	42	108	45	67	65	48	78	61	62	23	7					
		3.42%	2.20%	1.16%	1.65%	3.82%	0.95%	5.82%	5.02%	1.96%	4.51%	0.89%	2.84%	5.22%	3.55%	4.86%	4.19%	3.52%	4.76%	4.40%	4.65%	2.22%	0.77%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16659	834	1159	705	710	716	650	531	1413	681	982	782	1166	750	571	725	714	706	768	673	674	749					
		56.62%	63.13%	78.95%	61.30%	53.22%	75.45%	37.83%	40.97%	72.87%	53.88%	62.47%	52.95%	56.41%	59.15%	41.38%	46.77%	52.42%	43.08%	55.37%	50.45%	64.93%	82.58%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	196	13	6	4	6	4	19	7	17	7	1	16	25	8	11	10	8	6	10	9	5	4					
		0.67%	0.98%	0.41%	0.35%	0.45%	0.42%	1.11%	0.54%	0.88%	0.55%	0.06%	1.08%	1.21%	0.63%	0.80%	0.65%	0.59%	0.37%	0.72%	0.67%	0.48%	0.44%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
