Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Иссинская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	42	1	0	0	3	0	1	0	0	0	7	12	11	4	1	0	0	0	1	0	0	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	32	2	0	1	1	1	1	1	0	2	1	2	5	3	1	1	0	2	1	0	2	0	0	1	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	51	6	1	1	0	1	2	1	1	2	8	3	6	1	1	1	1	2	0	2	1	3	2	2	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	249	26	1	3	16	0	16	2	1	2	27	28	54	4	0	4	9	5	1	3	9	10	1	9	4	14					
		3.03%	3.83%	2.13%	3.45%	5.02%	0.00%	6.90%	2.27%	1.39%	1.32%	1.97%	2.44%	4.04%	1.38%	0.00%	4.26%	10.23%	2.23%	0.87%	1.27%	7.69%	2.80%	0.47%	3.56%	3.64%	4.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	360	35	0	3	12	2	20	3	0	6	20	58	73	35	24	0	1	14	0	4	4	9	2	18	5	12					
		4.39%	5.15%	0.00%	3.45%	3.76%	3.28%	8.62%	3.41%	0.00%	3.97%	1.46%	5.06%	5.46%	12.11%	11.94%	0.00%	1.14%	6.25%	0.00%	1.69%	3.42%	2.52%	0.93%	7.11%	4.55%	3.82%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	14	0	0	0	0	0	2	0	0	1	6	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0					
		0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.66%	0.44%	0.26%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	905	46	1	7	55	0	46	2	1	8	266	108	172	37	16	0	10	20	2	6	7	29	1	22	5	38					
		11.03%	6.77%	2.13%	8.05%	17.24%	0.00%	19.83%	2.27%	1.39%	5.30%	19.37%	9.42%	12.86%	12.80%	7.96%	0.00%	11.36%	8.93%	1.74%	2.53%	5.98%	8.12%	0.47%	8.70%	4.55%	12.10%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	24	4	0	0	0	0	2	0	0	0	3	5	3	1	0	4	0	1	0	0	0	0	0	1	0	0					
		0.29%	0.59%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.22%	0.44%	0.22%	0.35%	0.00%	4.26%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6315	559	40	69	231	59	141	81	70	132	1019	871	975	210	154	86	66	178	89	222	90	292	187	173	91	230					
		76.95%	82.33%	85.11%	79.31%	72.41%	96.72%	60.78%	92.05%	97.22%	87.42%	74.22%	76.00%	72.87%	72.66%	76.62%	91.49%	75.00%	79.46%	77.39%	93.67%	76.92%	81.79%	86.98%	68.38%	82.73%	73.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	8	3	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.10%	0.44%	0.00%	0.00%	0.63%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
