Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Килемарская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	125	16	16	8	8	1	4	4	29	2	1	7	4	2	1	4	1	2	5	7	3					
		2.02%	1.85%	1.64%	2.06%	4.87%	0.51%	1.53%	1.65%	3.43%	1.03%	0.5%	2.48%	2.31%	0.81%	0.94%	1.47%	0.65%	1.32%	2.52%	4.45%	2.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	71	11	17	4	1	2	0	2	15	5	1	0	1	5	1	1	1	0	1	1	2					
		1.14%	1.27%	1.75%	1.03%	0.60%	1.03%	0.0%	0.82%	1.77%	2.57%	0.5%	0.0%	0.57%	2.03%	0.94%	0.36%	0.65%	0.0%	0.50%	0.63%	1.55%					
22	"5. ""За Русь Святую"""	45	7	2	3	0	3	1	1	8	2	2	3	2	5	0	3	0	0	1	2	0					
		0.72%	0.81%	0.20%	0.77%	0.0%	1.55%	0.38%	0.41%	0.94%	1.03%	1.0%	1.06%	1.15%	2.03%	0.0%	1.10%	0.0%	0.0%	0.50%	1.27%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	14	0	2	0	0	1	0	2	2	0	1	0	2	1	0	0	0	0	1	0	2					
		0.22%	0.0%	0.20%	0.0%	0.0%	0.51%	0.0%	0.82%	0.23%	0.0%	0.5%	0.0%	1.15%	0.40%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	1.55%					
24	"7. ""Новый курс - Автомобильная Россия"""	10	3	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.16%	0.34%	0.30%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1					
		0.14%	0.11%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.63%	0.77%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	1	3	2	0	2	1	0	4	1	0	0	1	0	1	0	0	0	1	0	0					
		0.27%	0.11%	0.30%	0.51%	0.0%	1.03%	0.38%	0.0%	0.47%	0.51%	0.0%	0.0%	0.57%	0.0%	0.94%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	372	47	44	81	12	23	18	9	38	6	20	12	1	19	4	17	3	1	12	4	1					
		6.01%	5.43%	4.53%	20.87%	7.31%	11.91%	6.89%	3.73%	4.50%	3.09%	10.0%	4.25%	0.57%	7.72%	3.77%	6.24%	1.96%	0.66%	6.06%	2.54%	0.77%					
28	"11. ""Истинные патриоты России"""	8	0	1	1	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.0%	0.10%	0.25%	0.0%	0.0%	0.38%	0.82%	0.11%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	56	10	10	3	3	1	5	2	7	2	0	0	1	3	1	3	0	0	3	2	0					
		0.90%	1.15%	1.02%	0.77%	1.82%	0.51%	1.91%	0.82%	0.82%	1.03%	0.0%	0.0%	0.57%	1.21%	0.94%	1.10%	0.0%	0.0%	1.51%	1.27%	0.0%					
30	"13. ""Демократическая партия России"""	24	4	3	2	0	3	0	2	3	1	1	0	0	0	0	1	0	0	4	0	0					
		0.38%	0.46%	0.30%	0.51%	0.0%	1.55%	0.0%	0.82%	0.35%	0.51%	0.5%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	2.02%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	1	0	1	0	1	1	3	0	0	0	0	0	0	1	0	1	1	0	3					
		0.21%	0.0%	0.10%	0.0%	0.60%	0.0%	0.38%	0.41%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.66%	0.50%	0.0%	2.32%					
32	"15. ""Партия СЛОН"""	9	0	2	1	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0					
		0.14%	0.0%	0.20%	0.25%	1.21%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	221	44	42	11	2	3	14	2	41	4	8	7	4	5	2	7	2	1	9	9	4					
		3.57%	5.09%	4.32%	2.83%	1.21%	1.55%	5.36%	0.82%	4.85%	2.06%	4.0%	2.48%	2.31%	2.03%	1.88%	2.57%	1.30%	0.66%	4.54%	5.73%	3.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	2	1	3	1	1	1	3	1	3	4	0	1	0	1	1	0	3	2	0					
		0.46%	0.11%	0.20%	0.25%	1.82%	0.51%	0.38%	0.41%	0.35%	0.51%	1.5%	1.41%	0.0%	0.40%	0.0%	0.36%	0.65%	0.0%	1.51%	1.27%	0.0%					
35	"18. ""ЛДПР"""	512	106	94	18	11	11	24	21	50	21	22	20	15	16	12	31	17	8	6	1	8					
		8.27%	12.26%	9.68%	4.63%	6.70%	5.69%	9.19%	8.71%	5.92%	10.82%	11.0%	7.09%	8.67%	6.50%	11.32%	11.39%	11.11%	5.29%	3.03%	0.63%	6.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	127	27	19	6	3	2	6	4	27	3	4	4	1	1	0	5	1	1	7	1	5					
		2.05%	3.12%	1.95%	1.54%	1.82%	1.03%	2.29%	1.65%	3.19%	1.54%	2.0%	1.41%	0.57%	0.40%	0.0%	1.83%	0.65%	0.66%	3.53%	0.63%	3.87%					
37	"20. ""Политическая партия ""Единая Россия"""	3235	430	555	162	86	94	135	148	373	107	100	148	112	118	71	145	103	104	88	85	71					
		52.28%	49.76%	57.15%	41.75%	52.43%	48.70%	51.72%	61.41%	44.19%	55.15%	50.0%	52.48%	64.73%	47.96%	66.98%	53.30%	67.32%	68.87%	44.44%	54.14%	55.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	0	1	1	0	1	1	0	3	2	0	0	1	0	1	0	0	0	2	0					
		0.22%	0.11%	0.0%	0.25%	0.60%	0.0%	0.38%	0.41%	0.0%	1.54%	1.0%	0.0%	0.0%	0.40%	0.0%	0.36%	0.0%	0.0%	0.0%	1.27%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	1	1	0	0	0	1	0	4	0	0	1	0	1	0	2	0	0	1	0	0					
		0.19%	0.11%	0.10%	0.0%	0.0%	0.0%	0.38%	0.0%	0.47%	0.0%	0.0%	0.35%	0.0%	0.40%	0.0%	0.73%	0.0%	0.0%	0.50%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	743	85	72	50	15	30	30	17	164	15	17	45	13	36	8	31	11	28	34	28	14					
		12.00%	9.83%	7.41%	12.88%	9.14%	15.54%	11.49%	7.05%	19.43%	7.73%	8.5%	15.95%	7.51%	14.63%	7.54%	11.39%	7.18%	18.54%	17.17%	17.83%	10.85%					
																											
41	Против всех	227	34	44	8	4	4	8	10	27	8	4	16	7	22	2	8	6	3	4	4	4					
		3.66%	3.93%	4.53%	2.06%	2.43%	2.07%	3.06%	4.14%	3.19%	4.12%	2.0%	5.67%	4.04%	8.94%	1.88%	2.94%	3.92%	1.98%	2.02%	2.54%	3.10%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
