Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Уметская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026					
		68.41%	73.33%	81.68%	52.96%	75.98%	87.46%	70.04%	58.80%	74.92%	64.03%	70.29%	70.53%	82.68%	78.21%	68.06%	71.58%	83.20%	72.22%	63.24%	57.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	7	0	0	0	1	0	0	1	0	1	0	3	0	0	0	0	0	0	0	1					
		0.11%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.35%	0.00%	0.33%	0.00%	3.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
