Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
Наименование Избирательной комиссии:    Бугульминская городская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141					
		75.45%	75.59%	79.78%	75.00%	75.15%	75.99%	79.64%	80.00%	77.01%	73.36%	69.99%	79.35%	76.79%	75.02%	75.04%	77.28%	75.73%	74.46%	78.06%	79.62%	76.27%	76.02%	75.05%	75.05%	75.32%	75.57%	75.02%	74.96%	80.03%	79.99%	77.17%	76.78%	71.92%	76.79%	75.16%	75.00%	73.92%	75.03%	75.21%	64.54%	76.32%	48.94%	67.12%	79.49%	76.10%	77.06%	74.92%	81.20%	74.23%	76.60%	89.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	216	2	4	0	1	5	0	3	4	7	4	4	4	0	0	10	0	1	3	3	0	3	4	10	9	4	6	8	1	5	2	37	5	0	3	1	6	5	8	1	5	4	6	4	5	3	5	4	6	1	0					
		0.36%	0.14%	0.24%	0.00%	0.07%	0.36%	0.00%	0.32%	0.40%	0.54%	0.38%	0.42%	0.24%	0.00%	0.00%	0.80%	0.00%	0.07%	0.33%	0.32%	0.00%	0.31%	0.39%	1.01%	0.64%	0.40%	0.58%	0.71%	0.07%	0.36%	0.14%	2.95%	0.54%	0.00%	0.27%	0.07%	0.51%	0.35%	0.57%	0.06%	0.43%	0.47%	0.63%	0.28%	0.31%	0.37%	0.40%	0.28%	0.38%	0.43%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
