Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
"Наименование Избирательной комиссии:    Воронеж, Ленинская"																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247					
		0.53%	0.95%	1.17%	0.33%	1.05%	0.23%	0.43%	0.26%	0.35%	0.73%	0.75%	0.31%	0.68%	0.08%	0.76%	0.57%	1.46%	0.28%	0.33%	0.59%	1.92%	1.55%	0.96%	0.56%	0.24%	0.50%	0.40%	0.73%	0.55%	0.25%	0.83%	0.44%	0.36%	0.59%	0.57%	0.32%	0.24%	0.54%	0.49%	0.23%	0.07%	0.51%	0.74%	0.92%	0.16%	0.21%	0.50%	0.15%					
23	"6. ""Объединенная Российская партия ""Русь"""	90	4	3	1	0	1	1	3	8	2	1	2	2	3	1	0	6	1	3	4	2	4	2	2	0	0	2	2	1	2	0	1	0	0	1	1	1	0	6	2	1	1	2	1	1	2	5	2					
		0.18%	0.27%	0.25%	0.11%	0.0%	0.11%	0.10%	0.26%	0.57%	0.20%	0.10%	0.20%	0.22%	0.24%	0.12%	0.0%	0.62%	0.07%	0.19%	0.29%	1.28%	0.47%	0.24%	0.18%	0.0%	0.0%	0.20%	0.20%	0.13%	0.25%	0.0%	0.11%	0.0%	0.0%	0.09%	0.10%	0.12%	0.0%	0.49%	0.15%	0.07%	0.08%	0.24%	0.15%	0.08%	0.14%	0.50%	0.15%					
24	"7. ""Новый курс - Автомобильная Россия"""	590	18	14	16	9	12	11	11	21	6	14	31	15	13	11	13	10	15	21	24	9	14	3	14	7	9	9	14	10	8	10	16	14	11	7	5	7	5	12	14	13	19	10	6	15	12	16	16					
		1.22%	1.22%	1.17%	1.76%	0.72%	1.41%	1.18%	0.98%	1.50%	0.62%	1.50%	3.22%	1.70%	1.05%	1.39%	1.05%	1.04%	1.05%	1.39%	1.78%	5.76%	1.67%	0.36%	1.31%	0.86%	1.13%	0.91%	1.46%	1.38%	1.01%	1.04%	1.76%	1.27%	1.09%	0.66%	0.54%	0.87%	0.68%	0.99%	1.07%	0.92%	1.64%	1.23%	0.92%	1.21%	0.86%	1.61%	1.20%					
25	"8. ""Народно-республиканская партия России"""	40	2	1	0	0	1	1	0	4	0	1	0	2	0	0	1	1	2	1	2	0	1	0	1	1	0	3	0	2	2	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	2	1	3					
		0.08%	0.13%	0.08%	0.0%	0.0%	0.11%	0.10%	0.0%	0.28%	0.0%	0.10%	0.0%	0.22%	0.0%	0.0%	0.08%	0.10%	0.14%	0.06%	0.14%	0.0%	0.11%	0.0%	0.09%	0.12%	0.0%	0.30%	0.0%	0.27%	0.25%	0.0%	0.0%	0.09%	0.0%	0.09%	0.0%	0.0%	0.0%	0.08%	0.07%	0.0%	0.0%	0.12%	0.0%	0.0%	0.14%	0.10%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	263	14	11	3	8	4	6	4	7	3	1	5	1	6	1	7	5	10	12	6	0	2	2	4	8	3	3	3	12	6	3	4	8	6	10	5	2	2	9	8	7	5	7	3	6	5	6	10					
		0.54%	0.95%	0.92%	0.33%	0.64%	0.47%	0.64%	0.35%	0.50%	0.31%	0.10%	0.52%	0.11%	0.48%	0.12%	0.57%	0.52%	0.70%	0.79%	0.44%	0.0%	0.23%	0.24%	0.37%	0.99%	0.37%	0.30%	0.31%	1.66%	0.76%	0.31%	0.44%	0.73%	0.59%	0.95%	0.54%	0.24%	0.27%	0.74%	0.61%	0.49%	0.43%	0.86%	0.46%	0.48%	0.36%	0.60%	0.75%					
27	"10. ""Аграрная партия России"""	922	23	22	19	25	14	18	27	15	21	21	17	14	31	19	19	30	22	29	25	7	25	11	18	13	8	16	10	15	19	22	17	25	12	14	14	25	10	22	27	29	27	17	23	23	21	14	27					
		1.91%	1.56%	1.84%	2.09%	2.02%	1.65%	1.94%	2.41%	1.07%	2.19%	2.25%	1.76%	1.58%	2.50%	2.41%	1.54%	3.14%	1.54%	1.92%	1.85%	4.48%	2.99%	1.33%	1.68%	1.60%	1.00%	1.61%	1.04%	2.08%	2.41%	2.28%	1.87%	2.28%	1.19%	1.33%	1.52%	3.11%	1.36%	1.81%	2.08%	2.05%	2.33%	2.10%	3.56%	1.86%	1.51%	1.41%	2.04%					
28	"11. ""Истинные патриоты России"""	84	2	1	0	0	0	0	1	9	3	2	1	2	7	1	22	0	9	2	2	1	0	1	0	0	0	2	1	1	2	1	0	2	0	0	0	0	0	0	4	2	0	1	0	0	0	0	2					
		0.17%	0.13%	0.08%	0.0%	0.0%	0.0%	0.0%	0.08%	0.64%	0.31%	0.21%	0.10%	0.22%	0.56%	0.12%	1.79%	0.0%	0.63%	0.13%	0.14%	0.64%	0.0%	0.12%	0.0%	0.0%	0.0%	0.20%	0.10%	0.13%	0.25%	0.10%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.14%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	407	8	15	11	12	8	2	6	9	11	19	10	9	13	13	7	8	13	14	12	0	9	9	18	4	5	9	9	5	4	5	1	10	7	12	8	1	3	5	8	10	5	9	5	20	6	8	12					
		0.84%	0.54%	1.25%	1.21%	0.97%	0.94%	0.21%	0.53%	0.64%	1.14%	2.04%	1.04%	1.02%	1.05%	1.65%	0.57%	0.83%	0.91%	0.93%	0.89%	0.0%	1.07%	1.09%	1.68%	0.49%	0.63%	0.91%	0.94%	0.69%	0.50%	0.52%	0.11%	0.91%	0.69%	1.14%	0.87%	0.12%	0.40%	0.41%	0.61%	0.70%	0.43%	1.11%	0.77%	1.62%	0.43%	0.80%	0.90%					
30	"13. ""Демократическая партия России"""	84	3	5	0	2	1	3	1	1	0	2	0	4	3	1	0	3	3	3	3	1	3	4	1	2	0	0	0	1	2	1	1	2	0	3	3	1	0	2	0	3	0	2	0	5	2	2	5					
		0.17%	0.20%	0.41%	0.0%	0.16%	0.11%	0.32%	0.08%	0.07%	0.0%	0.21%	0.0%	0.45%	0.24%	0.12%	0.0%	0.31%	0.21%	0.19%	0.22%	0.64%	0.35%	0.48%	0.09%	0.24%	0.0%	0.0%	0.0%	0.13%	0.25%	0.10%	0.11%	0.18%	0.0%	0.28%	0.32%	0.12%	0.0%	0.16%	0.0%	0.21%	0.0%	0.24%	0.0%	0.40%	0.14%	0.20%	0.37%					
31	"14. ""Великая Россия - Евразийский Союз"""	69	2	0	0	3	1	0	2	4	2	2	1	0	1	2	2	3	6	1	0	1	6	3	0	1	0	4	1	0	1	0	2	3	0	1	0	2	0	1	3	2	0	0	1	1	2	1	1					
		0.14%	0.13%	0.0%	0.0%	0.24%	0.11%	0.0%	0.17%	0.28%	0.20%	0.21%	0.10%	0.0%	0.08%	0.25%	0.16%	0.31%	0.42%	0.06%	0.0%	0.64%	0.71%	0.36%	0.0%	0.12%	0.0%	0.40%	0.10%	0.0%	0.12%	0.0%	0.22%	0.27%	0.0%	0.09%	0.0%	0.24%	0.0%	0.08%	0.23%	0.14%	0.0%	0.0%	0.15%	0.08%	0.14%	0.10%	0.07%					
32	"15. ""Партия СЛОН"""	103	7	2	1	2	3	3	1	8	0	0	2	3	2	2	2	2	1	6	2	0	2	1	3	2	2	2	0	1	0	2	3	3	3	1	2	0	1	5	6	2	1	1	0	6	1	2	2					
		0.21%	0.47%	0.16%	0.11%	0.16%	0.35%	0.32%	0.08%	0.57%	0.0%	0.0%	0.20%	0.34%	0.16%	0.25%	0.16%	0.20%	0.07%	0.39%	0.14%	0.0%	0.23%	0.12%	0.28%	0.24%	0.25%	0.20%	0.0%	0.13%	0.0%	0.20%	0.33%	0.27%	0.29%	0.09%	0.21%	0.0%	0.13%	0.41%	0.46%	0.14%	0.08%	0.12%	0.0%	0.48%	0.07%	0.20%	0.15%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9202	234	182	180	250	147	176	237	214	182	178	166	142	261	143	135	145	269	342	307	20	140	155	218	131	136	146	162	122	120	213	180	244	207	173	154	180	122	232	312	315	234	117	114	286	345	239	295					
		19.10%	15.97%	15.23%	19.88%	20.21%	17.37%	19.02%	21.16%	15.38%	18.99%	19.13%	17.27%	16.11%	21.11%	18.17%	10.99%	15.18%	18.87%	22.72%	22.77%	12.82%	16.78%	18.78%	20.43%	16.21%	17.15%	14.77%	16.98%	16.94%	15.24%	22.16%	19.82%	22.28%	20.63%	16.53%	16.81%	22.41%	16.66%	19.18%	24.03%	22.34%	20.24%	14.49%	17.64%	23.17%	24.89%	24.11%	22.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	85	1	4	0	5	5	1	0	1	2	5	0	1	2	0	6	2	4	4	3	1	1	3	1	1	2	4	0	1	1	0	1	1	1	2	0	0	2	3	1	2	0	1	1	1	2	4	2					
		0.17%	0.06%	0.33%	0.0%	0.40%	0.59%	0.10%	0.0%	0.07%	0.20%	0.53%	0.0%	0.11%	0.16%	0.0%	0.48%	0.20%	0.28%	0.26%	0.22%	0.64%	0.11%	0.36%	0.09%	0.12%	0.25%	0.40%	0.0%	0.13%	0.12%	0.0%	0.11%	0.09%	0.09%	0.19%	0.0%	0.0%	0.27%	0.24%	0.07%	0.14%	0.0%	0.12%	0.15%	0.08%	0.14%	0.40%	0.15%					
35	"18. ""ЛДПР"""	4866	205	184	91	142	103	106	124	176	98	99	128	127	179	103	185	100	159	130	108	5	78	96	87	72	90	129	82	78	71	55	84	92	70	56	86	45	74	101	93	114	116	70	45	120	120	104	86					
		10.10%	13.99%	15.39%	10.05%	11.47%	12.17%	11.45%	11.07%	12.65%	10.22%	10.64%	13.31%	14.41%	14.48%	13.08%	15.06%	10.47%	11.15%	8.63%	8.01%	3.20%	9.35%	11.63%	8.15%	8.91%	11.34%	13.05%	8.59%	10.83%	9.02%	5.72%	9.25%	8.40%	6.97%	5.35%	9.38%	5.60%	10.10%	8.35%	7.16%	8.08%	10.03%	8.67%	6.96%	9.72%	8.65%	10.49%	6.50%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	591	23	11	8	18	11	7	13	14	9	8	17	9	21	10	14	20	13	18	7	4	10	18	14	13	10	14	17	10	10	13	12	11	7	18	13	11	7	19	22	16	12	11	2	15	17	5	9					
		1.22%	1.56%	0.92%	0.88%	1.45%	1.30%	0.75%	1.16%	1.00%	0.93%	0.86%	1.76%	1.02%	1.69%	1.27%	1.14%	2.09%	0.91%	1.19%	0.51%	2.56%	1.19%	2.18%	1.31%	1.60%	1.26%	1.41%	1.78%	1.38%	1.27%	1.35%	1.32%	1.00%	0.69%	1.72%	1.41%	1.36%	0.95%	1.57%	1.69%	1.13%	1.03%	1.36%	0.30%	1.21%	1.22%	0.50%	0.68%					
37	"20. ""Политическая партия ""Единая Россия"""	11286	392	330	192	299	223	233	245	363	247	222	206	188	280	208	393	228	423	332	338	25	231	169	257	218	198	226	215	195	221	174	186	208	214	238	208	159	159	309	243	266	281	193	158	269	281	164	279					
		23.43%	26.75%	27.61%	21.21%	24.17%	26.35%	25.18%	21.87%	26.09%	25.78%	23.87%	21.43%	21.33%	22.65%	26.42%	32.00%	23.87%	29.68%	22.05%	25.07%	16.02%	27.69%	20.48%	24.08%	26.98%	24.96%	22.87%	22.53%	27.08%	28.08%	18.10%	20.48%	18.99%	21.33%	22.75%	22.70%	19.80%	21.72%	25.55%	18.72%	18.86%	24.30%	23.91%	24.45%	21.79%	20.27%	16.54%	21.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	72	1	2	1	1	0	1	2	1	1	3	0	0	3	5	0	1	0	1	3	2	0	6	2	4	2	2	2	0	0	1	0	0	5	1	2	1	0	2	2	2	0	0	0	1	4	2	3					
		0.14%	0.06%	0.16%	0.11%	0.08%	0.0%	0.10%	0.17%	0.07%	0.10%	0.32%	0.0%	0.0%	0.24%	0.63%	0.0%	0.10%	0.0%	0.06%	0.22%	1.28%	0.0%	0.72%	0.18%	0.49%	0.25%	0.20%	0.20%	0.0%	0.0%	0.10%	0.0%	0.0%	0.49%	0.09%	0.21%	0.12%	0.0%	0.16%	0.15%	0.14%	0.0%	0.0%	0.0%	0.08%	0.28%	0.20%	0.22%					
39	"22. ""Развитие предпринимательства"""	139	11	5	1	0	6	2	3	4	5	5	1	3	2	0	5	1	1	1	5	0	3	2	2	3	2	0	1	6	3	4	3	11	0	4	0	3	2	2	2	7	3	0	4	5	2	0	4					
		0.28%	0.75%	0.41%	0.11%	0.0%	0.70%	0.21%	0.26%	0.28%	0.52%	0.53%	0.10%	0.34%	0.16%	0.0%	0.40%	0.10%	0.07%	0.06%	0.37%	0.0%	0.35%	0.24%	0.18%	0.37%	0.25%	0.0%	0.10%	0.83%	0.38%	0.41%	0.33%	1.00%	0.0%	0.38%	0.0%	0.37%	0.27%	0.16%	0.15%	0.49%	0.25%	0.0%	0.61%	0.40%	0.14%	0.0%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8488	203	166	185	187	127	137	210	216	179	188	169	140	182	157	174	205	206	259	213	23	113	153	178	155	139	158	240	118	151	205	185	210	169	239	156	146	153	215	205	273	174	191	150	208	283	167	228					
		17.62%	13.85%	13.89%	20.44%	15.11%	15.01%	14.81%	18.74%	15.52%	18.68%	20.21%	17.58%	15.89%	14.72%	19.94%	14.16%	21.46%	14.45%	17.20%	15.80%	14.74%	13.54%	18.54%	16.68%	19.18%	17.52%	15.99%	25.15%	16.38%	19.18%	21.33%	20.37%	19.17%	16.84%	22.84%	17.03%	18.18%	20.90%	17.78%	15.79%	19.36%	15.05%	23.66%	23.21%	16.85%	20.41%	16.85%	17.23%					
																																																						
41	Против всех	2867	105	79	43	76	62	67	66	114	55	55	59	78	79	31	95	45	90	83	70	10	47	47	59	49	60	55	56	43	34	52	44	59	64	50	63	31	60	73	80	72	69	32	25	54	94	62	71					
		5.95%	7.16%	6.61%	4.75%	6.14%	7.32%	7.24%	5.89%	8.19%	5.74%	5.91%	6.13%	8.85%	6.39%	3.93%	7.73%	4.71%	6.31%	5.51%	5.19%	6.41%	5.63%	5.69%	5.52%	6.06%	7.56%	5.56%	5.87%	5.97%	4.32%	5.41%	4.84%	5.38%	6.38%	4.78%	6.87%	3.86%	8.19%	6.03%	6.16%	5.10%	5.96%	3.96%	3.86%	4.37%	6.78%	6.25%	5.36%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
