Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																									
Дата голосования: 02.12.2007																									
																									
Наименование Избирательной комиссии:    Хвастовичская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1024	7	37	23	24	78	40	38	1	24	21	12	18	62	6	35	281	119	198					
		16.04%	5.43%	7.37%	9.62%	18.60%	17.77%	20.62%	13.92%	1.41%	17.14%	10.05%	18.75%	9.42%	22.46%	6.90%	13.46%	17.36%	16.93%	23.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	1	1					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.14%	0.12%					
23	6.Политическая партия «Партия социальной справедливости»	24	0	0	2	0	1	0	13	0	0	0	0	1	1	0	1	2	1	2					
		0.38%	0.00%	0.00%	0.84%	0.00%	0.23%	0.00%	4.76%	0.00%	0.00%	0.00%	0.00%	0.52%	0.36%	0.00%	0.38%	0.12%	0.14%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	365	17	13	17	5	22	13	24	7	8	8	8	14	22	8	6	87	38	48					
		5.72%	13.18%	2.59%	7.11%	3.88%	5.01%	6.70%	8.79%	9.86%	5.71%	3.83%	12.50%	7.33%	7.97%	9.20%	2.31%	5.37%	5.41%	5.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	191	2	10	6	6	9	12	0	0	4	3	1	4	7	0	7	60	34	26					
		2.99%	1.55%	1.99%	2.51%	4.65%	2.05%	6.19%	0.00%	0.00%	2.86%	1.44%	1.56%	2.09%	2.54%	0.00%	2.69%	3.71%	4.84%	3.02%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	53	0	4	1	0	6	2	5	0	0	2	0	0	3	1	3	8	5	13					
		0.83%	0.00%	0.80%	0.42%	0.00%	1.37%	1.03%	1.83%	0.00%	0.00%	0.96%	0.00%	0.00%	1.09%	1.15%	1.15%	0.49%	0.71%	1.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4493	102	424	183	90	317	120	180	58	95	174	42	139	169	67	184	1122	478	549					
		70.37%	79.07%	84.46%	76.57%	69.77%	72.21%	61.86%	65.93%	81.69%	67.86%	83.25%	65.63%	72.77%	61.23%	77.01%	70.77%	69.30%	67.99%	63.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	0	4	0	0	1	4	1	1	0	0	0	1	0	0	0	3	0	4					
		0.30%	0.00%	0.80%	0.00%	0.00%	0.23%	2.06%	0.37%	1.41%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.19%	0.00%	0.47%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
