Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Шелеховская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574					
		0.15%	0.0%	0.17%	0.11%	0.09%	0.21%	0.09%	0.21%	0.09%	0.25%	0.44%	0.0%	0.23%	0.22%	0.0%	0.17%	0.28%	0.0%	0.0%	0.58%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1684	24	37	68	87	72	101	90	91	102	87	109	93	117	78	81	103	98	44	37	17	8	12	18	13	25	72					
		7.53%	6.95%	6.36%	7.48%	8.15%	7.89%	9.41%	9.64%	8.19%	8.62%	6.46%	7.54%	7.32%	8.79%	7.70%	7.21%	7.43%	8.52%	5.84%	7.21%	6.20%	4.79%	3.10%	2.71%	4.48%	6.79%	9.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	0	1	1	2	3	0	2	2	5	5	4	3	1	2	4	3	5	7	5	2	0	1	2	2	2	0					
		0.28%	0.0%	0.17%	0.11%	0.18%	0.32%	0.0%	0.21%	0.18%	0.42%	0.37%	0.27%	0.23%	0.07%	0.19%	0.35%	0.21%	0.43%	0.92%	0.97%	0.72%	0.0%	0.25%	0.30%	0.68%	0.54%	0.0%					
35	"18. ""ЛДПР"""	3810	91	108	174	192	145	157	108	169	142	302	224	235	209	158	179	177	226	140	90	67	47	37	155	78	68	132					
		17.04%	26.37%	18.58%	19.14%	17.99%	15.89%	14.63%	11.57%	15.21%	12.01%	22.45%	15.51%	18.51%	15.70%	15.61%	15.93%	12.77%	19.65%	18.59%	17.54%	24.45%	28.14%	9.56%	23.41%	26.89%	18.47%	17.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	475	5	18	30	18	23	25	16	30	38	25	24	21	15	28	24	41	22	13	11	3	1	3	15	3	8	15					
		2.12%	1.44%	3.09%	3.30%	1.68%	2.52%	2.32%	1.71%	2.70%	3.21%	1.85%	1.66%	1.65%	1.12%	2.76%	2.13%	2.96%	1.91%	1.72%	2.14%	1.09%	0.59%	0.77%	2.26%	1.03%	2.17%	1.94%					
37	"20. ""Политическая партия ""Единая Россия"""	6813	87	152	235	316	291	252	294	327	329	369	411	354	426	307	370	430	352	268	186	100	49	184	196	82	126	320					
		30.47%	25.21%	26.16%	25.85%	29.61%	31.90%	23.48%	31.51%	29.43%	27.83%	27.43%	28.46%	27.89%	32.00%	30.33%	32.94%	31.04%	30.60%	35.59%	36.25%	36.49%	29.34%	47.54%	29.60%	28.27%	34.23%	41.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	41	1	0	3	3	1	1	5	0	3	2	4	3	0	1	0	2	1	2	0	0	0	0	2	2	2	3					
		0.18%	0.28%	0.0%	0.33%	0.28%	0.10%	0.09%	0.53%	0.0%	0.25%	0.14%	0.27%	0.23%	0.0%	0.09%	0.0%	0.14%	0.08%	0.26%	0.0%	0.0%	0.0%	0.0%	0.30%	0.68%	0.54%	0.38%					
39	"22. ""Развитие предпринимательства"""	55	1	2	1	0	0	5	6	0	1	5	5	2	3	4	2	4	5	3	2	0	1	1	0	0	0	2					
		0.24%	0.28%	0.34%	0.11%	0.0%	0.0%	0.46%	0.64%	0.0%	0.08%	0.37%	0.34%	0.15%	0.22%	0.39%	0.17%	0.28%	0.43%	0.39%	0.38%	0.0%	0.59%	0.25%	0.0%	0.0%	0.0%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3245	49	125	137	150	117	233	147	203	180	161	234	180	195	119	142	216	131	117	70	30	25	64	97	40	29	54					
		14.51%	14.20%	21.51%	15.07%	14.05%	12.82%	21.71%	15.75%	18.27%	15.22%	11.97%	16.20%	14.18%	14.65%	11.75%	12.64%	15.59%	11.39%	15.53%	13.64%	10.94%	14.97%	16.53%	14.65%	13.79%	7.88%	6.98%					
																																	
41	Против всех	1341	17	26	75	66	47	50	44	68	73	86	95	95	77	83	76	93	79	30	20	14	10	13	23	18	16	47					
		5.99%	4.92%	4.47%	8.25%	6.18%	5.15%	4.65%	4.71%	6.12%	6.17%	6.39%	6.57%	7.48%	5.78%	8.20%	6.76%	6.71%	6.86%	3.98%	3.89%	5.10%	5.98%	3.35%	3.47%	6.20%	4.34%	6.08%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
