Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Оконешниковская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	74	14	2	8	3	0	0	4	0	0	6	3	3	0	2	5	1	0	3	1	4	2	0	2	0	1	1	1	0	0	0	5	0	2	1	0					
		0.95%	2.10%	0.37%	1.28%	0.53%	0.0%	0.0%	1.13%	0.0%	0.0%	2.29%	2.18%	0.60%	0.0%	1.53%	1.07%	1.28%	0.0%	0.48%	1.42%	3.63%	2.17%	0.0%	0.62%	0.0%	1.14%	0.29%	1.01%	0.0%	0.0%	0.0%	0.95%	0.0%	1.76%	0.83%	0.0%					
22	"5. ""За Русь Святую"""	25	9	0	1	0	0	0	0	0	0	2	0	1	0	0	1	1	0	3	0	1	1	0	2	0	0	2	0	0	0	0	1	0	0	0	0					
		0.32%	1.35%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.20%	0.0%	0.0%	0.21%	1.28%	0.0%	0.48%	0.0%	0.90%	1.08%	0.0%	0.62%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	17	0	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	1	3	0	2	0	1	0	0					
		0.21%	0.0%	0.18%	0.16%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.81%	4.83%	0.0%	0.38%	0.0%	0.88%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	9	4	9	12	0	0	1	0	0	0	0	0	0	1	3	0	1	1	0	0	0	0	1	0	0	6	0	0	0	0	5	0	1	0	0					
		0.69%	1.35%	0.75%	1.44%	2.15%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.64%	0.0%	1.42%	0.16%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.95%	0.0%	0.88%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	1	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	1	0	0	1					
		0.18%	0.15%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.81%	1.61%	0.0%	0.0%	1.11%	0.0%	0.0%	1.85%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	4	1	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.18%	0.0%	0.0%	0.64%	0.17%	1.05%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	520	10	19	15	19	8	1	10	0	0	11	4	74	3	13	34	4	0	65	0	10	10	17	34	8	7	72	6	32	2	0	21	0	7	3	1					
		6.72%	1.50%	3.59%	2.41%	3.40%	8.42%	1.75%	2.83%	0.0%	0.0%	4.19%	2.91%	14.91%	2.97%	10.0%	7.28%	5.12%	0.0%	10.46%	0.0%	9.09%	10.86%	16.50%	10.65%	11.26%	8.04%	21.42%	6.06%	26.01%	3.22%	0.0%	4.0%	0.0%	6.19%	2.5%	1.85%					
28	"11. ""Истинные патриоты России"""	17	0	2	0	2	0	0	1	0	0	1	2	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1					
		0.21%	0.0%	0.37%	0.0%	0.35%	0.0%	0.0%	0.28%	0.0%	0.0%	0.38%	1.45%	0.60%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.88%	0.0%	1.85%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	65	1	8	8	4	0	0	5	0	0	3	2	2	0	2	5	2	1	1	0	1	4	0	1	1	0	2	0	0	0	0	6	0	2	4	0					
		0.84%	0.15%	1.51%	1.28%	0.71%	0.0%	0.0%	1.41%	0.0%	0.0%	1.14%	1.45%	0.40%	0.0%	1.53%	1.07%	2.56%	1.42%	0.16%	0.0%	0.90%	4.34%	0.0%	0.31%	1.40%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	1.76%	3.33%	0.0%					
30	"13. ""Демократическая партия России"""	41	1	0	2	1	0	0	1	0	2	1	3	3	0	1	6	0	1	2	0	1	0	0	1	0	3	4	3	2	0	0	2	0	0	1	0					
		0.53%	0.15%	0.0%	0.32%	0.17%	0.0%	0.0%	0.28%	0.0%	2.98%	0.38%	2.18%	0.60%	0.0%	0.76%	1.28%	0.0%	1.42%	0.32%	0.0%	0.90%	0.0%	0.0%	0.31%	0.0%	3.44%	1.19%	3.03%	1.62%	0.0%	0.0%	0.38%	0.0%	0.0%	0.83%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	1	0	1	3	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	2	0	0	1	1	0	0	0	2	3	1	1	0					
		0.28%	0.15%	0.0%	0.16%	0.53%	0.0%	1.75%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.76%	0.0%	1.28%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.62%	0.0%	0.0%	0.29%	1.01%	0.0%	0.0%	0.0%	0.38%	3.33%	0.88%	0.83%	0.0%					
32	"15. ""Партия СЛОН"""	9	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0					
		0.11%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	286	48	37	19	16	2	2	9	1	7	4	2	20	5	3	9	1	1	28	3	2	2	5	11	1	5	3	4	1	0	1	17	8	3	5	1					
		3.69%	7.22%	6.99%	3.05%	2.86%	2.10%	3.50%	2.54%	5.0%	10.44%	1.52%	1.45%	4.03%	4.95%	2.30%	1.92%	1.28%	1.42%	4.50%	4.28%	1.81%	2.17%	4.85%	3.44%	1.40%	5.74%	0.89%	4.04%	0.81%	0.0%	2.94%	3.23%	8.88%	2.65%	4.16%	1.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	3	0	0	1	1	0	0	1	0	1	0	4	0	0	5	0	1	2	0	0	1	0	2	0	0	2	0	0	1	0	2	0	0	1	2					
		0.38%	0.45%	0.0%	0.0%	0.17%	1.05%	0.0%	0.0%	5.0%	0.0%	0.38%	0.0%	0.80%	0.0%	0.0%	1.07%	0.0%	1.42%	0.32%	0.0%	0.0%	1.08%	0.0%	0.62%	0.0%	0.0%	0.59%	0.0%	0.0%	1.61%	0.0%	0.38%	0.0%	0.0%	0.83%	3.70%					
35	"18. ""ЛДПР"""	1280	108	77	99	124	15	22	34	3	6	34	35	81	13	29	71	16	17	117	11	19	3	8	53	19	7	49	14	20	4	4	92	18	6	37	15					
		16.54%	16.26%	14.55%	15.91%	22.22%	15.78%	38.59%	9.63%	15.0%	8.95%	12.97%	25.54%	16.33%	12.87%	22.30%	15.20%	20.51%	24.28%	18.84%	15.71%	17.27%	3.26%	7.76%	16.61%	26.76%	8.04%	14.58%	14.14%	16.26%	6.45%	11.76%	17.52%	20.0%	5.30%	30.83%	27.77%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	105	7	0	5	2	2	2	2	0	0	4	3	10	1	4	17	0	0	17	1	1	0	0	4	1	3	8	0	0	0	0	5	2	1	1	2					
		1.35%	1.05%	0.0%	0.80%	0.35%	2.10%	3.50%	0.56%	0.0%	0.0%	1.52%	2.18%	2.01%	0.99%	3.07%	3.64%	0.0%	0.0%	2.73%	1.42%	0.90%	0.0%	0.0%	1.25%	1.40%	3.44%	2.38%	0.0%	0.0%	0.0%	0.0%	0.95%	2.22%	0.88%	0.83%	3.70%					
37	"20. ""Политическая партия ""Единая Россия"""	2836	234	220	283	216	16	16	168	10	42	137	37	89	45	37	187	29	20	222	33	45	48	42	108	18	38	69	42	26	36	14	196	23	45	40	5					
		36.66%	35.24%	41.58%	45.49%	38.70%	16.84%	28.07%	47.59%	50.0%	62.68%	52.29%	27.00%	17.94%	44.55%	28.46%	40.04%	37.17%	28.57%	35.74%	47.14%	40.90%	52.17%	40.77%	33.85%	25.35%	43.67%	20.53%	42.42%	21.13%	58.06%	41.17%	37.33%	25.55%	39.82%	33.33%	9.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	4	1	1	4	0	2	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0					
		0.27%	0.60%	0.18%	0.16%	0.71%	0.0%	3.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.76%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	1.01%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	0	1	6	0	0	0	1	0	1	1	2	1	0	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	0	3	1	0	0	1					
		0.29%	0.0%	0.18%	0.96%	0.0%	0.0%	0.0%	0.28%	0.0%	1.49%	0.38%	1.45%	0.20%	0.0%	0.0%	0.0%	0.0%	1.42%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	1.40%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.57%	1.11%	0.0%	0.0%	1.85%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1397	146	104	94	93	40	7	80	1	7	39	24	144	20	26	64	16	15	73	12	10	9	6	55	14	7	63	13	26	10	8	96	22	28	17	8					
		18.06%	21.98%	19.65%	15.11%	16.66%	42.10%	12.28%	22.66%	5.0%	10.44%	14.88%	17.51%	29.03%	19.80%	20.0%	13.70%	20.51%	21.42%	11.75%	17.14%	9.09%	9.78%	5.82%	17.24%	19.71%	8.04%	18.75%	13.13%	21.13%	16.12%	23.52%	18.28%	24.44%	24.77%	14.16%	14.81%					
																																										
41	Против всех	304	21	15	18	17	4	1	8	3	2	8	3	19	7	4	13	2	7	25	5	5	4	8	10	3	5	13	5	11	0	2	26	4	10	5	11					
		3.93%	3.16%	2.83%	2.89%	3.04%	4.21%	1.75%	2.26%	15.0%	2.98%	3.05%	2.18%	3.83%	6.93%	3.07%	2.78%	2.56%	9.99%	4.02%	7.14%	4.54%	4.34%	7.76%	3.13%	4.22%	5.74%	3.86%	5.05%	8.94%	0.0%	5.88%	4.95%	4.44%	8.84%	4.16%	20.37%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
