Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Новокуйбышевская городская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1565	53	29	35	43	63	43	43	54	41	36	33	46	44	6	34	28	46	50	23	42	32	56	39	24	21	28	25	6	32	19	24	32	23	29	39	16	18	22	11	17	28	43	53	11	7	10	40	16	2	50					
		3.34%	3.32%	2.95%	4.11%	7.73%	6.80%	5.09%	3.29%	5.02%	3.15%	2.86%	2.59%	3.43%	3.00%	2.91%	3.24%	4.30%	4.89%	4.76%	1.82%	3.37%	3.11%	3.65%	2.63%	2.33%	2.02%	2.06%	4.21%	1.44%	3.57%	2.45%	2.91%	3.92%	2.86%	3.22%	4.24%	1.78%	2.29%	2.41%	2.02%	2.90%	3.26%	3.92%	3.83%	1.39%	2.30%	2.83%	3.91%	2.71%	1.48%	4.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1966	39	39	38	17	27	36	52	38	52	65	60	54	70	14	43	23	31	30	57	50	60	65	66	53	52	51	18	18	50	46	31	42	42	52	43	53	38	36	28	17	30	30	60	39	10	14	30	22	7	28					
		4.19%	2.44%	3.97%	4.46%	3.05%	2.91%	4.26%	3.98%	3.53%	4.0%	5.17%	4.71%	4.03%	4.78%	6.79%	4.09%	3.53%	3.30%	2.85%	4.51%	4.01%	5.84%	4.24%	4.46%	5.14%	5.01%	3.76%	3.03%	4.33%	5.58%	5.93%	3.76%	5.14%	5.23%	5.78%	4.68%	5.91%	4.84%	3.95%	5.15%	2.90%	3.50%	2.73%	4.33%	4.93%	3.28%	3.96%	2.93%	3.73%	5.18%	2.71%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2054	88	41	47	37	52	36	57	51	48	37	53	53	79	9	48	28	82	79	67	40	23	57	59	46	49	63	21	17	41	23	19	38	47	30	52	34	26	36	22	13	37	51	72	27	7	16	33	22	4	37					
		4.38%	5.52%	4.18%	5.52%	6.65%	5.61%	4.26%	4.36%	4.74%	3.69%	2.94%	4.16%	3.96%	5.40%	4.36%	4.57%	4.30%	8.73%	7.53%	5.30%	3.21%	2.23%	3.72%	3.98%	4.46%	4.72%	4.64%	3.54%	4.09%	4.57%	2.96%	2.30%	4.65%	5.86%	3.33%	5.66%	3.79%	3.31%	3.95%	4.05%	2.22%	4.31%	4.65%	5.20%	3.41%	2.30%	4.53%	3.22%	3.73%	2.96%	3.58%					
22	"5. ""За Русь Святую"""	269	6	7	6	2	1	6	6	2	6	8	7	6	7	1	13	6	6	7	8	11	8	12	8	3	4	3	6	3	7	3	4	12	5	6	7	1	4	5	4	7	6	4	5	2	3	8	5	2	0	0					
		0.57%	0.37%	0.71%	0.70%	0.35%	0.10%	0.71%	0.45%	0.18%	0.46%	0.63%	0.54%	0.44%	0.47%	0.48%	1.23%	0.92%	0.63%	0.66%	0.63%	0.88%	0.77%	0.78%	0.54%	0.29%	0.38%	0.22%	1.01%	0.72%	0.78%	0.38%	0.48%	1.47%	0.62%	0.66%	0.76%	0.11%	0.50%	0.54%	0.73%	1.19%	0.70%	0.36%	0.36%	0.25%	0.98%	2.26%	0.48%	0.33%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	107	0	2	2	0	1	0	3	2	2	0	1	3	7	2	2	0	1	0	0	5	4	8	1	2	2	6	1	1	1	6	2	3	2	1	4	3	2	2	0	1	1	3	3	0	0	4	4	3	0	4					
		0.22%	0.0%	0.20%	0.23%	0.0%	0.10%	0.0%	0.22%	0.18%	0.15%	0.0%	0.07%	0.22%	0.47%	0.97%	0.19%	0.0%	0.10%	0.0%	0.0%	0.40%	0.38%	0.52%	0.06%	0.19%	0.19%	0.44%	0.16%	0.24%	0.11%	0.77%	0.24%	0.36%	0.24%	0.11%	0.43%	0.33%	0.25%	0.21%	0.0%	0.17%	0.11%	0.27%	0.21%	0.0%	0.0%	1.13%	0.39%	0.50%	0.0%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	350	12	4	9	3	5	3	13	9	12	10	3	6	15	0	13	10	10	7	11	7	9	15	0	8	7	10	5	5	6	5	7	5	7	7	7	5	10	4	2	6	7	6	14	8	0	5	10	0	0	8					
		0.74%	0.75%	0.40%	1.05%	0.53%	0.53%	0.35%	0.99%	0.83%	0.92%	0.79%	0.23%	0.44%	1.02%	0.0%	1.23%	1.53%	1.06%	0.66%	0.87%	0.56%	0.87%	0.97%	0.0%	0.77%	0.67%	0.73%	0.84%	1.20%	0.66%	0.64%	0.84%	0.61%	0.87%	0.77%	0.76%	0.55%	1.27%	0.43%	0.36%	1.02%	0.81%	0.54%	1.01%	1.01%	0.0%	1.41%	0.97%	0.0%	0.0%	0.77%					
25	"8. ""Народно-республиканская партия России"""	70	1	0	4	1	1	0	4	2	1	2	2	8	2	0	2	0	0	0	2	2	2	1	9	0	0	3	2	0	1	3	1	0	2	0	0	1	1	0	0	0	2	1	2	2	0	1	2	0	0	0					
		0.14%	0.06%	0.0%	0.47%	0.17%	0.10%	0.0%	0.30%	0.18%	0.07%	0.15%	0.15%	0.59%	0.13%	0.0%	0.19%	0.0%	0.0%	0.0%	0.15%	0.16%	0.19%	0.06%	0.60%	0.0%	0.0%	0.22%	0.33%	0.0%	0.11%	0.38%	0.12%	0.0%	0.24%	0.0%	0.0%	0.11%	0.12%	0.0%	0.0%	0.0%	0.23%	0.09%	0.14%	0.25%	0.0%	0.28%	0.19%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	235	17	3	7	0	5	2	8	6	10	8	4	5	4	1	4	1	3	4	7	4	3	7	6	5	4	9	4	4	3	4	4	4	2	3	4	6	3	3	3	3	7	6	9	6	0	3	7	1	0	9					
		0.50%	1.06%	0.30%	0.82%	0.0%	0.53%	0.23%	0.61%	0.55%	0.76%	0.63%	0.31%	0.37%	0.27%	0.48%	0.38%	0.15%	0.31%	0.38%	0.55%	0.32%	0.29%	0.45%	0.40%	0.48%	0.38%	0.66%	0.67%	0.96%	0.33%	0.51%	0.48%	0.49%	0.24%	0.33%	0.43%	0.66%	0.38%	0.32%	0.55%	0.51%	0.81%	0.54%	0.65%	0.75%	0.0%	0.84%	0.68%	0.16%	0.0%	0.87%					
27	"10. ""Аграрная партия России"""	906	30	25	20	9	20	17	10	13	19	37	27	18	26	1	20	13	22	24	25	17	17	30	28	24	19	28	5	10	19	15	13	22	14	31	20	22	12	23	8	10	14	15	28	23	5	4	11	23	6	14					
		1.93%	1.88%	2.55%	2.35%	1.61%	2.15%	2.01%	0.76%	1.20%	1.46%	2.94%	2.12%	1.34%	1.77%	0.48%	1.90%	1.99%	2.34%	2.28%	1.97%	1.36%	1.65%	1.95%	1.89%	2.33%	1.83%	2.06%	0.84%	2.40%	2.12%	1.93%	1.57%	2.69%	1.74%	3.44%	2.17%	2.45%	1.52%	2.52%	1.47%	1.70%	1.63%	1.36%	2.02%	2.90%	1.64%	1.13%	1.07%	3.90%	4.44%	1.35%					
28	"11. ""Истинные патриоты России"""	64	0	1	0	0	1	1	0	0	2	0	0	20	1	1	1	1	0	1	3	2	1	3	1	2	0	0	0	0	1	1	1	0	0	1	0	2	3	0	0	0	2	1	1	1	1	0	1	3	0	3					
		0.13%	0.0%	0.10%	0.0%	0.0%	0.10%	0.11%	0.0%	0.0%	0.15%	0.0%	0.0%	1.49%	0.06%	0.48%	0.09%	0.15%	0.0%	0.09%	0.23%	0.16%	0.09%	0.19%	0.06%	0.19%	0.0%	0.0%	0.0%	0.0%	0.11%	0.12%	0.12%	0.0%	0.0%	0.11%	0.0%	0.22%	0.38%	0.0%	0.0%	0.0%	0.23%	0.09%	0.07%	0.12%	0.32%	0.0%	0.09%	0.50%	0.0%	0.29%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	654	17	24	8	3	11	10	16	20	14	17	24	13	34	3	15	3	8	13	16	14	19	26	25	14	7	17	7	8	18	12	21	21	13	12	5	15	8	9	5	8	10	9	13	7	14	5	16	18	0	9					
		1.39%	1.06%	2.44%	0.94%	0.53%	1.18%	1.18%	1.22%	1.86%	1.07%	1.35%	1.88%	0.97%	2.32%	1.45%	1.42%	0.46%	0.85%	1.23%	1.26%	1.12%	1.85%	1.69%	1.69%	1.35%	0.67%	1.25%	1.18%	1.92%	2.00%	1.54%	2.54%	2.57%	1.62%	1.33%	0.54%	1.67%	1.01%	0.98%	0.92%	1.36%	1.16%	0.82%	0.93%	0.88%	4.60%	1.41%	1.56%	3.05%	0.0%	0.87%					
30	"13. ""Демократическая партия России"""	106	2	3	4	0	3	3	2	3	1	1	3	1	0	0	5	4	2	1	4	6	4	7	6	3	3	0	2	0	0	3	3	1	0	3	3	0	1	2	1	0	1	3	4	2	1	0	3	1	0	1					
		0.22%	0.12%	0.30%	0.47%	0.0%	0.32%	0.35%	0.15%	0.27%	0.07%	0.07%	0.23%	0.07%	0.0%	0.0%	0.47%	0.61%	0.21%	0.09%	0.31%	0.48%	0.38%	0.45%	0.40%	0.29%	0.28%	0.0%	0.33%	0.0%	0.0%	0.38%	0.36%	0.12%	0.0%	0.33%	0.32%	0.0%	0.12%	0.21%	0.18%	0.0%	0.11%	0.27%	0.28%	0.25%	0.32%	0.0%	0.29%	0.16%	0.0%	0.09%					
31	"14. ""Великая Россия - Евразийский Союз"""	109	2	3	4	1	2	1	1	1	4	2	4	1	5	0	3	1	2	4	4	1	3	0	2	5	3	2	3	1	3	2	3	0	1	5	3	1	5	4	1	0	3	0	3	3	4	1	1	1	0	0					
		0.23%	0.12%	0.30%	0.47%	0.17%	0.21%	0.11%	0.07%	0.09%	0.30%	0.15%	0.31%	0.07%	0.34%	0.0%	0.28%	0.15%	0.21%	0.38%	0.31%	0.08%	0.29%	0.0%	0.13%	0.48%	0.28%	0.14%	0.50%	0.24%	0.33%	0.25%	0.36%	0.0%	0.12%	0.55%	0.32%	0.11%	0.63%	0.43%	0.18%	0.0%	0.35%	0.0%	0.21%	0.37%	1.31%	0.28%	0.09%	0.16%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	67	1	0	3	0	0	0	4	1	2	3	1	0	3	0	0	2	2	2	4	3	2	3	1	0	2	1	1	0	3	0	3	0	1	3	1	0	1	3	0	4	1	1	4	0	0	0	1	0	0	0					
		0.14%	0.06%	0.0%	0.35%	0.0%	0.0%	0.0%	0.30%	0.09%	0.15%	0.23%	0.07%	0.0%	0.20%	0.0%	0.0%	0.30%	0.21%	0.19%	0.31%	0.24%	0.19%	0.19%	0.06%	0.0%	0.19%	0.07%	0.16%	0.0%	0.33%	0.0%	0.36%	0.0%	0.12%	0.33%	0.10%	0.0%	0.12%	0.32%	0.0%	0.68%	0.11%	0.09%	0.28%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3104	121	61	63	49	90	67	73	51	78	62	69	100	79	12	64	37	62	89	79	62	68	107	112	42	67	112	44	36	69	37	40	57	64	55	69	55	58	51	39	25	73	77	108	41	23	22	61	28	7	89					
		6.62%	7.60%	6.22%	7.40%	8.81%	9.71%	7.93%	5.58%	4.74%	6.0%	4.93%	5.42%	7.47%	5.40%	5.82%	6.10%	5.68%	6.60%	8.48%	6.25%	4.97%	6.62%	6.98%	7.57%	4.07%	6.46%	8.26%	7.41%	8.67%	7.70%	4.77%	4.85%	6.98%	7.98%	6.11%	7.51%	6.13%	7.38%	5.60%	7.18%	4.27%	8.51%	7.03%	7.80%	5.18%	7.56%	6.23%	5.96%	4.75%	5.18%	8.61%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	96	2	1	0	0	4	3	5	1	1	2	8	4	6	0	1	1	0	1	0	4	1	3	3	1	0	2	3	1	2	1	2	2	1	1	1	3	1	0	6	2	1	1	5	2	1	0	2	0	2	2					
		0.20%	0.12%	0.10%	0.0%	0.0%	0.43%	0.35%	0.38%	0.09%	0.07%	0.15%	0.62%	0.29%	0.41%	0.0%	0.09%	0.15%	0.0%	0.09%	0.0%	0.32%	0.09%	0.19%	0.20%	0.09%	0.0%	0.14%	0.50%	0.24%	0.22%	0.12%	0.24%	0.24%	0.12%	0.11%	0.10%	0.33%	0.12%	0.0%	1.10%	0.34%	0.11%	0.09%	0.36%	0.25%	0.32%	0.0%	0.19%	0.0%	1.48%	0.19%					
35	"18. ""ЛДПР"""	6323	276	133	85	54	73	83	217	172	186	184	170	193	197	46	153	87	115	119	187	197	121	192	185	162	129	157	83	48	137	85	131	84	91	110	102	100	87	128	54	90	124	162	167	139	32	43	174	84	15	180					
		13.49%	17.33%	13.57%	9.98%	9.71%	7.88%	9.83%	16.61%	16.0%	14.30%	14.64%	13.35%	14.42%	13.47%	22.33%	14.58%	13.36%	12.24%	11.34%	14.80%	15.81%	11.78%	12.54%	12.50%	15.72%	12.45%	11.58%	13.99%	11.56%	15.29%	10.96%	15.89%	10.29%	11.34%	12.23%	11.11%	11.16%	11.08%	14.06%	9.94%	15.38%	14.46%	14.79%	12.07%	17.57%	10.52%	12.18%	17.02%	14.26%	11.11%	17.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	936	36	24	14	8	17	14	25	20	22	27	26	20	25	8	19	5	25	19	34	31	15	21	36	15	25	27	9	7	17	14	23	22	17	15	22	21	13	31	17	18	16	13	25	13	5	8	19	19	0	14					
		1.99%	2.26%	2.44%	1.64%	1.43%	1.83%	1.65%	1.91%	1.86%	1.69%	2.14%	2.04%	1.49%	1.70%	3.88%	1.81%	0.76%	2.66%	1.81%	2.69%	2.48%	1.46%	1.37%	2.43%	1.45%	2.41%	1.99%	1.51%	1.68%	1.89%	1.80%	2.79%	2.69%	2.11%	1.66%	2.39%	2.34%	1.65%	3.40%	3.13%	3.07%	1.86%	1.18%	1.80%	1.64%	1.64%	2.26%	1.85%	3.22%	0.0%	1.35%					
37	"20. ""Политическая партия ""Единая Россия"""	14865	485	343	281	173	279	305	367	369	415	395	391	382	458	57	356	215	277	313	404	400	370	490	484	335	286	464	167	136	264	297	266	253	265	303	306	284	231	291	183	236	224	342	409	233	95	94	350	156	57	329					
		31.73%	30.46%	35.0%	33.01%	31.11%	30.12%	36.13%	28.10%	34.32%	31.92%	31.44%	30.71%	28.55%	31.32%	27.66%	33.93%	33.02%	29.49%	29.83%	31.98%	32.10%	36.02%	32.00%	32.72%	32.52%	27.60%	34.24%	28.16%	32.77%	29.46%	38.32%	32.28%	31.00%	33.04%	33.70%	33.33%	31.69%	29.42%	31.97%	33.70%	40.34%	26.13%	31.23%	29.57%	29.45%	31.25%	26.62%	34.24%	26.48%	42.22%	31.84%					
38	"21. ""Российская Конституционно-демократическая партия"""	82	1	1	1	0	2	0	3	2	3	3	2	2	2	0	9	2	0	3	0	2	0	0	4	3	6	4	0	0	2	1	2	0	0	0	0	0	2	3	1	0	3	1	2	1	1	2	1	3	0	2					
		0.17%	0.06%	0.10%	0.11%	0.0%	0.21%	0.0%	0.22%	0.18%	0.23%	0.23%	0.15%	0.14%	0.13%	0.0%	0.85%	0.30%	0.0%	0.28%	0.0%	0.16%	0.0%	0.0%	0.27%	0.29%	0.57%	0.29%	0.0%	0.0%	0.22%	0.12%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.32%	0.18%	0.0%	0.35%	0.09%	0.14%	0.12%	0.32%	0.56%	0.09%	0.50%	0.0%	0.19%					
39	"22. ""Развитие предпринимательства"""	141	7	5	5	3	2	1	2	0	3	4	4	5	10	0	4	3	3	4	2	3	5	1	9	3	3	2	3	1	3	1	1	0	2	4	4	1	1	3	1	3	2	3	6	2	1	0	1	2	0	3					
		0.30%	0.43%	0.51%	0.58%	0.53%	0.21%	0.11%	0.15%	0.0%	0.23%	0.31%	0.31%	0.37%	0.68%	0.0%	0.38%	0.46%	0.31%	0.38%	0.15%	0.24%	0.48%	0.06%	0.60%	0.29%	0.28%	0.14%	0.50%	0.24%	0.33%	0.12%	0.12%	0.0%	0.24%	0.44%	0.43%	0.11%	0.12%	0.32%	0.18%	0.51%	0.23%	0.27%	0.43%	0.25%	0.32%	0.0%	0.09%	0.33%	0.0%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	9143	280	172	152	112	204	144	250	184	259	254	280	322	312	36	171	122	148	212	237	268	214	327	293	202	254	258	133	81	166	151	138	166	134	163	164	197	167	172	119	101	190	238	249	179	67	78	135	129	30	129					
		19.52%	17.58%	17.55%	17.86%	20.14%	22.03%	17.06%	19.14%	17.11%	19.92%	20.22%	21.99%	24.06%	21.34%	17.47%	16.30%	18.74%	15.76%	20.20%	18.76%	21.50%	20.83%	21.35%	19.81%	19.61%	24.51%	19.04%	22.42%	19.51%	18.52%	19.48%	16.74%	20.34%	16.70%	18.13%	17.86%	21.98%	21.27%	18.90%	21.91%	17.26%	22.17%	21.73%	18.00%	22.62%	22.03%	22.09%	13.20%	21.90%	22.22%	12.48%					
																																																									
41	Против всех	2287	96	34	43	23	46	45	99	53	78	67	64	40	41	6	41	39	63	42	58	46	29	70	73	52	41	75	38	5	21	25	56	26	36	36	36	46	62	43	13	10	55	55	92	29	10	15	82	37	1	94					
		4.88%	6.03%	3.46%	5.05%	4.13%	4.96%	5.33%	7.58%	4.93%	6.0%	5.33%	5.02%	2.98%	2.80%	2.91%	3.90%	5.99%	6.70%	4.00%	4.59%	3.69%	2.82%	4.57%	4.93%	5.04%	3.95%	5.53%	6.40%	1.20%	2.34%	3.22%	6.79%	3.18%	4.48%	4.00%	3.92%	5.13%	7.89%	4.72%	2.39%	1.70%	6.41%	5.02%	6.65%	3.66%	3.28%	4.24%	8.02%	6.28%	0.74%	9.09%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
