Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Енисейская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	20	20	5	5	5	10	5	5	10	10	5	5	10	10	5	10	5	5	5	5	10	5	5	0	0	0	0	0	0	0	0	10	5	5	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	49	2	7	3	0	0	1	0	1	3	1	0	1	2	4	2	3	1	1	0	3	4	2	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	25	1	1	2	1	0	0	0	0	0	0	1	1	0	1	2	2	0	2	0	0	1	3	1	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	151	18	13	2	5	5	9	5	4	7	9	5	4	8	6	3	7	4	4	5	2	6	3	4	0	0	0	0	0	0	0	0	3	5	5	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	176	9	13	5	14	4	4	3	1	7	8	2	2	3	5	2	4	6	2	2	3	8	3	2	3	1	7	5	0	3	1	1	16	9	14	3	1	0	0					
		1.47%	0.78%	0.94%	1.80%	4.37%	2.02%	1.07%	1.33%	0.45%	1.17%	1.56%	2.35%	0.61%	0.80%	0.79%	2.08%	0.56%	3.0%	1.39%	1.01%	1.78%	1.82%	1.38%	1.90%	2.05%	1.16%	1.46%	4.42%	0.0%	2.17%	1.12%	2.85%	1.69%	2.58%	3.57%	6.81%	2.17%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	114	3	14	0	3	2	3	0	0	5	5	0	2	9	10	0	15	2	0	1	1	9	1	0	0	0	2	0	0	1	6	0	14	1	3	2	0	0	0					
		0.95%	0.26%	1.01%	0.0%	0.93%	1.01%	0.80%	0.0%	0.0%	0.83%	0.97%	0.0%	0.61%	2.40%	1.59%	0.0%	2.13%	1.0%	0.0%	0.50%	0.59%	2.05%	0.46%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.72%	6.74%	0.0%	1.48%	0.28%	0.76%	4.54%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	247	25	43	6	11	4	5	3	5	15	9	0	3	9	17	2	12	3	3	2	0	5	5	0	2	0	7	2	0	5	7	0	18	6	7	0	3	1	2					
		2.07%	2.18%	3.12%	2.16%	3.43%	2.02%	1.34%	1.33%	2.28%	2.51%	1.76%	0.0%	0.92%	2.40%	2.71%	2.08%	1.70%	1.5%	2.09%	1.01%	0.0%	1.14%	2.30%	0.0%	1.36%	0.0%	1.46%	1.76%	0.0%	3.62%	7.86%	0.0%	1.90%	1.72%	1.78%	0.0%	6.52%	1.63%	4.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	268	31	32	12	6	2	0	1	2	3	7	0	2	10	34	0	40	6	2	0	2	11	2	1	0	1	14	2	0	1	1	0	31	4	4	2	1	0	1					
		2.24%	2.71%	2.32%	4.33%	1.87%	1.01%	0.0%	0.44%	0.91%	0.50%	1.36%	0.0%	0.61%	2.67%	5.42%	0.0%	5.68%	3.0%	1.39%	0.0%	1.19%	2.51%	0.92%	0.95%	0.0%	1.16%	2.92%	1.76%	0.0%	0.72%	1.12%	0.0%	3.28%	1.14%	1.02%	4.54%	2.17%	0.0%	2.17%					
22	"5. ""За Русь Святую"""	53	3	4	0	2	2	0	2	2	2	2	0	2	3	2	0	1	0	3	1	0	2	2	0	1	0	6	0	1	0	1	0	8	0	0	0	0	1	0					
		0.44%	0.26%	0.29%	0.0%	0.62%	1.01%	0.0%	0.89%	0.91%	0.33%	0.39%	0.0%	0.61%	0.80%	0.31%	0.0%	0.14%	0.0%	2.09%	0.50%	0.0%	0.45%	0.92%	0.0%	0.68%	0.0%	1.25%	0.0%	2.04%	0.0%	1.12%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	1.63%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	8	6	1	0	1	2	0	1	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0					
		0.24%	0.69%	0.43%	0.36%	0.0%	0.50%	0.53%	0.0%	0.45%	0.33%	0.0%	0.0%	0.30%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	59	2	6	3	0	0	0	0	3	4	1	0	1	6	5	0	9	3	0	1	1	0	0	1	1	0	1	1	0	0	1	0	7	1	0	0	1	0	0					
		0.49%	0.17%	0.43%	1.08%	0.0%	0.0%	0.0%	0.0%	1.36%	0.67%	0.19%	0.0%	0.30%	1.60%	0.79%	0.0%	1.27%	1.5%	0.0%	0.50%	0.59%	0.0%	0.0%	0.95%	0.68%	0.0%	0.20%	0.88%	0.0%	0.0%	1.12%	0.0%	0.74%	0.28%	0.0%	0.0%	2.17%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.50%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	3	3	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	2	1	2	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0					
		0.17%	0.26%	0.21%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.19%	0.0%	0.0%	0.0%	0.15%	0.0%	0.14%	0.0%	1.39%	0.50%	1.19%	0.22%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	340	13	21	7	6	10	6	7	2	9	13	2	3	7	14	1	11	23	24	24	15	13	14	10	21	0	3	5	1	0	4	0	31	8	6	1	5	0	0					
		2.85%	1.13%	1.52%	2.52%	1.87%	5.05%	1.61%	3.12%	0.91%	1.51%	2.54%	2.35%	0.92%	1.87%	2.23%	1.04%	1.56%	11.5%	16.78%	12.18%	8.92%	2.96%	6.45%	9.52%	14.38%	0.0%	0.62%	4.42%	2.04%	0.0%	4.49%	0.0%	3.28%	2.29%	1.53%	2.27%	10.86%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	7	1	1	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.08%	0.07%	0.0%	0.0%	0.0%	0.26%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	60	4	7	5	1	0	0	1	2	6	1	0	5	0	0	3	2	1	1	3	1	2	0	0	1	0	0	0	0	3	0	0	5	4	2	0	0	0	0					
		0.50%	0.34%	0.50%	1.80%	0.31%	0.0%	0.0%	0.44%	0.91%	1.00%	0.19%	0.0%	1.54%	0.0%	0.0%	3.12%	0.28%	0.5%	0.69%	1.52%	0.59%	0.45%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	2.17%	0.0%	0.0%	0.52%	1.14%	0.51%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	29	1	3	2	0	1	2	0	1	1	1	0	2	0	1	0	0	0	0	0	2	2	0	0	1	0	0	0	0	1	3	0	5	0	0	0	0	0	0					
		0.24%	0.08%	0.21%	0.72%	0.0%	0.50%	0.53%	0.0%	0.45%	0.16%	0.19%	0.0%	0.61%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.45%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.72%	3.37%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	1	0	0	0	0	2	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	2	0	0	1	2	0	1	0	1	0	0	0	0					
		0.14%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.89%	0.45%	0.0%	0.19%	0.0%	0.30%	0.0%	0.0%	0.0%	0.14%	0.5%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	0.41%	0.0%	0.0%	0.72%	2.24%	0.0%	0.10%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	3	1	0	0	0	0	0	0	1	0	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0					
		0.11%	0.26%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.30%	0.0%	0.47%	0.0%	0.14%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1889	271	287	39	37	13	55	40	27	98	80	10	47	70	140	16	185	31	6	22	10	54	26	5	33	3	38	10	5	7	1	3	163	21	30	0	1	4	1					
		15.83%	23.70%	20.88%	14.07%	11.56%	6.56%	14.82%	17.85%	12.32%	16.44%	15.65%	11.76%	14.55%	18.71%	22.32%	16.66%	26.27%	15.5%	4.19%	11.16%	5.95%	12.32%	11.98%	4.76%	22.60%	3.48%	7.93%	8.84%	10.20%	5.07%	1.12%	8.57%	17.24%	6.03%	7.65%	0.0%	2.17%	6.55%	2.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	37	4	4	2	1	0	0	2	4	3	0	0	1	0	1	0	0	2	1	0	0	1	0	0	0	0	2	1	0	0	1	0	3	0	2	1	0	1	0					
		0.31%	0.34%	0.29%	0.72%	0.31%	0.0%	0.0%	0.89%	1.82%	0.50%	0.0%	0.0%	0.30%	0.0%	0.15%	0.0%	0.0%	1.0%	0.69%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.41%	0.88%	0.0%	0.0%	1.12%	0.0%	0.31%	0.0%	0.51%	2.27%	0.0%	1.63%	0.0%					
35	"18. ""ЛДПР"""	1586	165	194	36	27	24	51	31	25	90	87	7	48	32	93	13	57	17	9	20	19	50	20	10	14	7	92	14	3	11	20	4	128	104	52	5	1	1	5					
		13.29%	14.43%	14.11%	12.99%	8.43%	12.12%	13.74%	13.83%	11.41%	15.10%	17.02%	8.23%	14.86%	8.55%	14.83%	13.54%	8.09%	8.5%	6.29%	10.15%	11.30%	11.41%	9.21%	9.52%	9.58%	8.13%	19.20%	12.38%	6.12%	7.97%	22.47%	11.42%	13.54%	29.88%	13.26%	11.36%	2.17%	1.63%	10.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	178	18	24	4	0	1	9	1	4	8	6	1	4	2	6	0	6	3	4	1	3	8	1	5	0	1	13	3	1	2	2	0	18	9	3	2	1	3	1					
		1.49%	1.57%	1.74%	1.44%	0.0%	0.50%	2.42%	0.44%	1.82%	1.34%	1.17%	1.17%	1.23%	0.53%	0.95%	0.0%	0.85%	1.5%	2.79%	0.50%	1.78%	1.82%	0.46%	4.76%	0.0%	1.16%	2.71%	2.65%	2.04%	1.44%	2.24%	0.0%	1.90%	2.58%	0.76%	4.54%	2.17%	4.91%	2.17%					
37	"20. ""Политическая партия ""Единая Россия"""	4493	371	447	109	157	109	170	73	81	243	215	40	130	126	198	31	193	54	32	77	86	175	65	41	34	62	212	48	27	83	13	13	344	124	202	22	26	36	24					
		37.67%	32.45%	32.53%	39.35%	49.06%	55.05%	45.82%	32.58%	36.98%	40.77%	42.07%	47.05%	40.24%	33.68%	31.57%	32.29%	27.41%	27.0%	22.37%	39.08%	51.19%	39.95%	29.95%	39.04%	23.28%	72.09%	44.25%	42.47%	55.10%	60.14%	14.60%	37.14%	36.40%	35.63%	51.53%	50.0%	56.52%	59.01%	52.17%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	4	1	0	1	3	0	0	2	1	0	0	0	1	0	1	1	0	2	0	1	0	0	1	0	3	1	0	1	1	0	1	2	0	0	0	0	0					
		0.23%	0.0%	0.29%	0.36%	0.0%	0.50%	0.80%	0.0%	0.0%	0.33%	0.19%	0.0%	0.0%	0.0%	0.15%	0.0%	0.14%	0.5%	0.0%	1.01%	0.0%	0.22%	0.0%	0.0%	0.68%	0.0%	0.62%	0.88%	0.0%	0.72%	1.12%	0.0%	0.10%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	2	3	0	0	0	0	0	0	0	2	0	0	3	2	0	1	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1					
		0.20%	0.17%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.80%	0.31%	0.0%	0.14%	1.0%	0.0%	0.50%	0.0%	0.22%	0.46%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	2.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1547	140	168	29	33	20	36	43	41	64	54	20	52	71	63	21	130	31	44	34	17	71	51	24	27	5	57	15	7	13	9	0	82	27	37	1	0	0	10					
		12.97%	12.24%	12.22%	10.46%	10.31%	10.10%	9.70%	19.19%	18.72%	10.73%	10.56%	23.52%	16.09%	18.98%	10.04%	21.87%	18.46%	15.5%	30.76%	17.25%	10.11%	16.21%	23.50%	22.85%	18.49%	5.81%	11.89%	13.27%	14.28%	9.42%	10.11%	0.0%	8.67%	7.75%	9.43%	2.27%	0.0%	0.0%	21.73%					
																																													
41	Против всех	580	57	68	11	19	3	24	8	15	21	16	1	11	16	29	4	30	13	2	2	3	14	22	6	7	5	11	5	4	4	15	14	46	22	26	5	6	14	1					
		4.86%	4.98%	4.94%	3.97%	5.93%	1.51%	6.46%	3.57%	6.84%	3.52%	3.13%	1.17%	3.40%	4.27%	4.62%	4.16%	4.26%	6.5%	1.39%	1.01%	1.78%	3.19%	10.13%	5.71%	4.79%	5.81%	2.29%	4.42%	8.16%	2.89%	16.85%	39.99%	4.86%	6.32%	6.63%	11.36%	13.04%	22.95%	2.17%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
