Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Войковский район																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №3049					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2569	114	144	136	158	226	132	115	92	125	98	116	215	89	110	110	119	164	137	141	28					
		9.57%	7.68%	8.26%	9.98%	10.25%	15.47%	9.93%	8.65%	6.20%	8.91%	7.29%	8.58%	14.47%	7.40%	7.79%	8.20%	8.90%	12.97%	10.58%	12.12%	5.43%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	545	36	31	34	41	25	26	35	32	37	34	17	14	26	28	39	26	23	17	18	6					
		2.03%	2.42%	1.77%	2.49%	2.66%	1.71%	1.95%	2.63%	2.15%	2.63%	2.52%	1.25%	0.94%	2.16%	1.98%	2.90%	1.94%	1.81%	1.31%	1.54%	1.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2982	183	182	179	198	186	137	155	109	132	121	146	187	103	165	115	166	150	183	172	13					
		11.11%	12.33%	10.44%	13.14%	12.85%	12.73%	10.30%	11.66%	7.34%	9.41%	9.00%	10.80%	12.59%	8.56%	11.68%	8.57%	12.42%	11.86%	14.14%	14.78%	2.52%					
22	"5. ""За Русь Святую"""	132	8	8	3	7	6	4	11	20	17	0	4	5	6	2	4	8	8	3	3	5					
		0.49%	0.53%	0.45%	0.22%	0.45%	0.41%	0.30%	0.82%	1.34%	1.21%	0.0%	0.29%	0.33%	0.49%	0.14%	0.29%	0.59%	0.63%	0.23%	0.25%	0.97%					
23	"6. ""Объединенная Российская партия ""Русь"""	73	6	3	2	2	9	5	4	3	1	3	2	5	4	4	1	3	2	8	0	6					
		0.27%	0.40%	0.17%	0.14%	0.12%	0.61%	0.37%	0.30%	0.20%	0.07%	0.22%	0.14%	0.33%	0.33%	0.28%	0.07%	0.22%	0.15%	0.61%	0.0%	1.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	381	14	34	11	23	26	21	16	9	16	12	26	21	13	29	18	19	19	34	12	8					
		1.41%	0.94%	1.95%	0.80%	1.49%	1.78%	1.58%	1.20%	0.60%	1.14%	0.89%	1.92%	1.41%	1.08%	2.05%	1.34%	1.42%	1.50%	2.62%	1.03%	1.55%					
25	"8. ""Народно-республиканская партия России"""	23	0	0	2	2	0	3	1	1	3	1	3	0	0	0	0	0	0	0	4	3					
		0.08%	0.0%	0.0%	0.14%	0.12%	0.0%	0.22%	0.07%	0.06%	0.21%	0.07%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.58%					
26	"9. ""Российская экологическая партия ""Зеленые"""	209	10	15	4	7	14	11	15	9	11	15	9	9	6	12	11	12	10	14	10	5					
		0.77%	0.67%	0.86%	0.29%	0.45%	0.95%	0.82%	1.12%	0.60%	0.78%	1.11%	0.66%	0.60%	0.49%	0.84%	0.82%	0.89%	0.79%	1.08%	0.85%	0.97%					
27	"10. ""Аграрная партия России"""	414	30	19	30	25	22	19	20	20	26	23	25	22	24	23	22	12	13	15	19	5					
		1.54%	2.02%	1.09%	2.20%	1.62%	1.50%	1.42%	1.50%	1.34%	1.85%	1.71%	1.85%	1.48%	1.99%	1.62%	1.64%	0.89%	1.02%	1.15%	1.63%	0.97%					
28	"11. ""Истинные патриоты России"""	22	0	0	1	1	2	0	0	3	0	5	0	2	0	0	2	2	0	0	0	4					
		0.08%	0.0%	0.0%	0.07%	0.06%	0.13%	0.0%	0.0%	0.20%	0.0%	0.37%	0.0%	0.13%	0.0%	0.0%	0.14%	0.14%	0.0%	0.0%	0.0%	0.77%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	277	17	20	11	11	12	15	15	10	13	15	10	11	21	10	12	14	25	22	10	3					
		1.03%	1.14%	1.14%	0.80%	0.71%	0.82%	1.12%	1.12%	0.67%	0.92%	1.11%	0.74%	0.74%	1.74%	0.70%	0.89%	1.04%	1.97%	1.70%	0.85%	0.58%					
30	"13. ""Демократическая партия России"""	40	2	4	2	1	2	2	3	1	3	3	2	3	3	0	1	0	4	1	1	2					
		0.14%	0.13%	0.22%	0.14%	0.06%	0.13%	0.15%	0.22%	0.06%	0.21%	0.22%	0.14%	0.20%	0.24%	0.0%	0.07%	0.0%	0.31%	0.07%	0.08%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	49	3	2	1	5	2	2	4	0	2	3	0	1	1	3	0	4	2	4	3	7					
		0.18%	0.20%	0.11%	0.07%	0.32%	0.13%	0.15%	0.30%	0.0%	0.14%	0.22%	0.0%	0.06%	0.08%	0.21%	0.0%	0.29%	0.15%	0.30%	0.25%	1.35%					
32	"15. ""Партия СЛОН"""	55	2	4	3	2	1	4	9	0	0	0	0	3	6	1	1	7	1	4	2	5					
		0.20%	0.13%	0.22%	0.22%	0.12%	0.06%	0.30%	0.67%	0.0%	0.0%	0.0%	0.0%	0.20%	0.49%	0.07%	0.07%	0.52%	0.07%	0.30%	0.17%	0.97%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4426	265	291	279	243	264	263	252	207	216	209	231	216	164	225	229	198	215	220	227	12					
		16.49%	17.86%	16.70%	20.48%	15.77%	18.08%	19.78%	18.96%	13.95%	15.40%	15.55%	17.09%	14.54%	13.64%	15.93%	17.07%	14.82%	17.00%	17.00%	19.51%	2.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	2	0	0	0	0	0	4	1	5	0	0	0	4	1	2	2	1	1	1	5					
		0.10%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.06%	0.35%	0.0%	0.0%	0.0%	0.33%	0.07%	0.14%	0.14%	0.07%	0.07%	0.08%	0.97%					
35	"18. ""ЛДПР"""	1649	93	103	50	90	57	63	71	114	79	95	91	85	91	86	73	69	79	48	41	171					
		6.14%	6.27%	5.91%	3.67%	5.84%	3.90%	4.74%	5.34%	7.68%	5.63%	7.06%	6.73%	5.72%	7.57%	6.09%	5.44%	5.16%	6.25%	3.70%	3.52%	33.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	256	19	10	11	20	12	10	8	13	10	18	17	21	8	17	19	11	13	6	11	2					
		0.95%	1.28%	0.57%	0.80%	1.29%	0.82%	0.75%	0.60%	0.87%	0.71%	1.33%	1.25%	1.41%	0.66%	1.20%	1.41%	0.82%	1.02%	0.46%	0.94%	0.38%					
37	"20. ""Политическая партия ""Единая Россия"""	8011	432	585	352	472	344	376	349	624	470	410	392	425	429	456	452	413	328	350	289	63					
		29.85%	29.13%	33.58%	25.84%	30.64%	23.56%	28.29%	26.26%	42.07%	33.52%	30.50%	29.01%	28.61%	35.69%	32.29%	33.70%	30.91%	25.94%	27.04%	24.84%	12.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	3	1	1	1	2	0	0	1	3	1	3	3	3	1	3	3	3	0	1	3					
		0.13%	0.20%	0.05%	0.07%	0.06%	0.13%	0.0%	0.0%	0.06%	0.21%	0.07%	0.22%	0.20%	0.24%	0.07%	0.22%	0.22%	0.23%	0.0%	0.08%	0.58%					
39	"22. ""Развитие предпринимательства"""	76	1	1	2	6	5	9	4	3	9	2	2	5	0	0	5	5	5	4	3	5					
		0.28%	0.06%	0.05%	0.14%	0.38%	0.34%	0.67%	0.30%	0.20%	0.64%	0.14%	0.14%	0.33%	0.0%	0.0%	0.37%	0.37%	0.39%	0.30%	0.25%	0.97%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2386	138	134	154	108	126	122	150	103	115	169	132	123	97	120	112	117	113	137	108	8					
		8.89%	9.30%	7.69%	11.30%	7.01%	8.63%	9.17%	11.28%	6.94%	8.20%	12.57%	9.77%	8.28%	8.06%	8.49%	8.35%	8.75%	8.93%	10.58%	9.28%	1.55%					
																											
41	Против всех	1742	82	117	73	91	96	88	70	75	83	91	95	95	75	89	80	98	68	74	71	131					
		6.49%	5.52%	6.71%	5.35%	5.90%	6.57%	6.62%	5.26%	5.05%	5.92%	6.77%	7.03%	6.39%	6.23%	6.30%	5.96%	7.33%	5.37%	5.71%	6.10%	25.43%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
