17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	76	2	0	0	1	5	0	4	0	0	1	5	0	3	0	4	4	1	0	0	1	4	1	1	3	1	1	0	2	5	0	2	4	12	0	1	0	0	0	0	0	3	1	2	2	0					
		0.47%	0.32%	0.00%	0.00%	0.33%	2.36%	0.00%	1.07%	0.00%	0.00%	0.24%	0.95%	0.00%	1.56%	0.00%	0.41%	1.03%	0.22%	0.00%	0.00%	0.42%	0.74%	1.39%	0.23%	2.03%	1.23%	0.31%	0.00%	0.96%	0.77%	0.00%	1.35%	0.20%	0.61%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	1.60%	0.20%	1.01%	1.25%	0.00%					
19	Жириновский Владимир Вольфович	1373	48	29	17	34	15	27	28	8	29	21	44	22	16	26	72	38	40	5	10	30	24	14	34	11	7	27	1	7	63	11	3	153	186	10	42	10	47	15	11	14	9	42	30	14	29					
		8.44%	7.78%	6.81%	10.18%	11.11%	7.08%	17.88%	7.51%	9.88%	18.59%	4.94%	8.40%	14.38%	8.33%	13.00%	7.33%	9.79%	8.70%	5.26%	7.14%	12.71%	4.44%	19.44%	7.87%	7.43%	8.64%	8.28%	1.27%	3.37%	9.65%	6.67%	2.03%	7.61%	9.47%	12.99%	7.62%	6.21%	8.95%	9.26%	7.80%	5.69%	4.81%	8.22%	15.15%	8.75%	12.66%					
20	Зюганов Геннадий Андреевич	4738	130	125	57	87	47	33	100	9	28	98	118	36	66	30	252	180	139	18	28	37	147	11	102	28	24	88	19	84	318	46	31	612	643	21	147	76	124	31	28	108	45	222	78	51	36					
		29.14%	21.07%	29.34%	34.13%	28.43%	22.17%	21.85%	26.81%	11.11%	17.95%	23.06%	22.52%	23.53%	34.38%	15.00%	25.66%	46.39%	30.22%	18.95%	20.00%	15.68%	27.17%	15.28%	23.61%	18.92%	29.63%	26.99%	24.05%	40.38%	48.70%	27.88%	20.95%	30.43%	32.74%	27.27%	26.68%	47.20%	23.62%	19.14%	19.86%	43.90%	24.06%	43.44%	39.39%	31.88%	15.72%					
21	Медведев Дмитрий Анатольевич	9809	436	268	92	147	126	78	240	64	98	303	352	94	101	143	646	163	258	72	102	157	361	46	293	106	49	204	50	104	260	107	108	1238	1114	46	352	73	349	116	101	103	115	229	88	93	164					
		60.33%	70.66%	62.91%	55.09%	48.04%	59.43%	51.66%	64.34%	79.01%	62.82%	71.29%	67.18%	61.44%	52.60%	71.50%	65.78%	42.01%	56.09%	75.79%	72.86%	66.53%	66.73%	63.89%	67.82%	71.62%	60.49%	62.58%	63.29%	50.00%	39.82%	64.85%	72.97%	61.56%	56.72%	59.74%	63.88%	45.34%	66.48%	71.60%	71.63%	41.87%	61.50%	44.81%	44.44%	58.13%	71.62%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
