Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Ардатовская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	350	11	11	11	18	22	18	11	11	11	18	20	7	22	3	3	4	1	5	4	11	5	2	3	3	8	8	1	5	4	2	3	6	8	3	10	2	5	11	3	1	3	1	4	4	2	10	11					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	144	7	4	7	15	20	7	2	6	4	12	9	0	7	0	0	0	0	0	1	2	1	0	0	0	0	4	0	3	0	0	0	0	1	1	5	0	0	10	1	0	1	1	4	3	1	0	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	0	2	1	15	3	0	0	0	2	2	1	0	0	2	0	2	0	1	0	0	0	0	3	0	0	1	1	2	1	2	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	1					
14	Число погашенных открепительных удостоверений	206	4	7	4	3	2	11	9	5	7	6	11	7	15	3	3	4	1	5	3	9	4	2	3	3	8	4	1	2	4	2	3	6	7	2	5	2	5	1	2	1	2	0	0	1	1	10	6					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	"1. ""ЕДИНЕНИЕ"""	36	2	3	0	9	0	2	1	2	1	0	3	2	6	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.16%	0.28%	0.42%	0.0%	0.80%	0.0%	0.18%	0.14%	0.28%	0.14%	0.0%	0.26%	0.43%	0.43%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	55	1	0	1	11	9	3	5	4	6	0	1	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2					
		0.24%	0.14%	0.0%	0.14%	0.98%	0.70%	0.27%	0.73%	0.57%	0.84%	0.0%	0.08%	0.65%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.17%	0.0%	0.0%	0.60%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	18	1	3	1	2	0	4	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.14%	0.42%	0.14%	0.17%	0.0%	0.37%	0.0%	0.14%	0.14%	0.0%	0.0%	0.43%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	28	1	1	2	5	1	3	0	0	1	0	2	3	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.14%	0.14%	0.29%	0.44%	0.07%	0.27%	0.0%	0.0%	0.14%	0.0%	0.17%	0.65%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.44%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	11	1	1	1	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.14%	0.14%	0.14%	0.17%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	14	1	0	1	2	0	5	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.14%	0.0%	0.14%	0.17%	0.0%	0.46%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	4	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.14%	0.08%	0.0%	0.0%	0.0%	0.14%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	101	4	2	2	5	8	4	0	3	2	0	4	2	0	1	2	0	1	2	1	2	4	2	1	3	0	0	0	0	3	1	4	3	4	4	5	2	0	0	4	0	0	0	1	0	1	3	11					
		0.44%	0.57%	0.28%	0.29%	0.44%	0.62%	0.37%	0.0%	0.43%	0.28%	0.0%	0.35%	0.43%	0.0%	0.53%	1.01%	0.0%	1.07%	0.55%	0.37%	0.26%	1.27%	1.80%	0.55%	1.49%	0.0%	0.0%	0.0%	0.0%	1.05%	0.67%	2.27%	0.71%	0.71%	1.76%	0.72%	1.20%	0.0%	0.0%	1.99%	0.0%	0.0%	0.0%	0.31%	0.0%	0.84%	0.46%	1.48%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.08%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	19	0	0	2	4	0	1	0	0	1	0	6	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.08%	0.0%	0.0%	0.29%	0.35%	0.0%	0.09%	0.0%	0.0%	0.14%	0.0%	0.53%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	5	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.14%	0.08%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.14%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	73	4	3	4	5	0	4	0	2	3	10	8	1	0	1	2	0	0	0	0	0	1	1	0	0	0	3	0	0	2	2	0	0	3	0	0	1	0	1	0	0	0	0	0	5	0	0	7					
		0.32%	0.57%	0.42%	0.59%	0.44%	0.0%	0.37%	0.0%	0.28%	0.42%	0.92%	0.71%	0.21%	0.0%	0.53%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.90%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.70%	1.35%	0.0%	0.0%	0.53%	0.0%	0.0%	0.60%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.93%	0.0%	0.0%	0.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	312	8	8	10	25	45	30	24	21	6	11	5	3	20	2	3	5	1	2	0	3	1	8	1	3	0	2	0	3	2	6	3	0	3	4	7	1	2	11	5	0	2	0	0	4	0	10	2					
		1.38%	1.14%	1.12%	1.49%	2.24%	3.52%	2.79%	3.51%	3.03%	0.84%	1.01%	0.44%	0.65%	1.45%	1.07%	1.51%	1.79%	1.07%	0.55%	0.0%	0.40%	0.31%	7.20%	0.55%	1.49%	0.0%	0.37%	0.0%	0.90%	0.70%	4.05%	1.70%	0.0%	0.53%	1.76%	1.01%	0.60%	0.57%	1.46%	2.48%	0.0%	1.04%	0.0%	0.0%	1.54%	0.0%	1.56%	0.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	50	2	5	1	3	10	5	0	1	2	3	7	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.22%	0.28%	0.70%	0.14%	0.26%	0.78%	0.46%	0.0%	0.14%	0.28%	0.27%	0.62%	0.43%	0.0%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	20721	642	677	574	951	1094	934	640	632	652	1004	1018	423	1263	171	180	266	88	353	265	716	299	86	171	192	528	493	81	318	271	131	166	403	536	210	670	142	333	730	179	61	185	77	305	243	108	565	695					
		92.19%	91.97%	94.81%	86.05%	85.29%	85.66%	86.96%	93.70%	91.46%	92.35%	92.87%	91.13%	91.95%	91.65%	91.93%	90.90%	95.34%	94.62%	97.51%	98.14%	96.10%	95.22%	77.47%	95.0%	95.52%	95.65%	93.01%	97.59%	95.78%	95.08%	88.51%	94.31%	96.41%	95.37%	92.92%	96.68%	85.54%	95.41%	97.07%	89.05%	98.38%	96.35%	100.0%	96.82%	93.82%	91.52%	88.41%	94.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	6	1	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.14%	0.0%	0.0%	0.08%	0.0%	0.27%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.03%	0.14%	0.0%	0.14%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	782	24	11	61	63	97	69	5	19	22	48	56	6	71	7	7	6	3	3	1	11	3	4	2	3	24	31	2	7	5	6	1	6	4	5	8	1	10	6	7	0	5	0	5	5	9	18	15					
		3.47%	3.43%	1.54%	9.14%	5.65%	7.59%	6.42%	0.73%	2.74%	3.11%	4.44%	5.01%	1.30%	5.15%	3.76%	3.53%	2.15%	3.22%	0.82%	0.37%	1.47%	0.95%	3.60%	1.11%	1.49%	4.34%	5.84%	2.40%	2.10%	1.75%	4.05%	0.56%	1.43%	0.71%	2.21%	1.15%	0.60%	2.86%	0.79%	3.48%	0.0%	2.60%	0.0%	1.58%	1.93%	7.62%	2.81%	2.02%					
																																																						
41	Против всех	86	3	0	2	11	13	0	3	2	1	0	4	9	5	0	4	0	0	0	0	3	3	2	0	0	0	1	0	0	2	1	0	3	0	1	0	0	4	1	3	1	0	0	1	1	0	2	0					
		0.38%	0.42%	0.0%	0.29%	0.98%	1.01%	0.0%	0.43%	0.28%	0.14%	0.0%	0.35%	1.95%	0.36%	0.0%	2.02%	0.0%	0.0%	0.0%	0.0%	0.40%	0.95%	1.80%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.70%	0.67%	0.0%	0.71%	0.0%	0.44%	0.0%	0.0%	1.14%	0.13%	1.49%	1.61%	0.0%	0.0%	0.31%	0.38%	0.0%	0.31%	0.0%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
