Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
"Наименование Избирательной комиссии:    Орск, Ленинская"																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	670	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	30	20	20	20	20	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	338	17	7	11	5	12	7	9	11	5	9	12	10	4	7	12	13	9	17	19	9	14	10	11	24	7	14	6	4	8	9	2	7	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	192	4	4	9	6	5	10	7	3	6	4	7	8	4	3	6	4	5	9	12	2	5	7	8	9	5	9	5	7	6	6	2	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	332	3	13	9	15	8	13	11	9	15	11	8	10	16	13	8	7	11	3	1	11	6	10	9	6	13	6	14	16	12	11	18	13	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	2	3	1	1	0	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5509	269	197	192	97	140	124	146	174	111	120	184	197	133	138	191	237	297	235	276	189	167	208	191	170	98	179	139	133	118	157	119	152	31					
		20.75%	21.11%	20.44%	21.50%	18.62%	20.11%	19.68%	26.59%	23.64%	18.26%	20.17%	24.66%	22.75%	17.85%	18.06%	21.41%	20.47%	26.05%	21.46%	21.26%	20.19%	23.82%	22.73%	22.55%	20.63%	14.33%	19.25%	18.94%	18.40%	18.24%	20.23%	20.91%	18.54%	11.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4966	280	177	161	84	106	87	74	131	108	96	122	184	134	112	151	194	215	195	243	206	96	169	150	157	136	199	153	187	128	186	109	183	53					
		18.70%	21.98%	18.36%	18.03%	16.12%	15.23%	13.81%	13.48%	17.80%	17.76%	16.13%	16.35%	21.25%	17.99%	14.66%	16.93%	16.75%	18.86%	17.81%	18.72%	22.01%	13.69%	18.47%	17.71%	19.05%	19.88%	21.40%	20.84%	25.86%	19.78%	23.97%	19.16%	22.32%	18.99%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	295	16	8	10	13	15	7	7	3	6	7	14	7	14	14	12	11	8	9	14	8	10	10	10	6	6	16	6	7	1	5	5	6	4					
		1.11%	1.26%	0.83%	1.12%	2.50%	2.16%	1.11%	1.28%	0.41%	0.99%	1.18%	1.88%	0.81%	1.88%	1.83%	1.35%	0.95%	0.70%	0.82%	1.08%	0.85%	1.43%	1.09%	1.18%	0.73%	0.88%	1.72%	0.82%	0.97%	0.15%	0.64%	0.88%	0.73%	1.43%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6019	288	234	202	149	143	169	142	174	140	133	157	203	203	209	195	272	240	254	324	202	176	189	205	200	152	203	180	130	123	130	94	168	36					
		22.67%	22.61%	24.27%	22.62%	28.60%	20.55%	26.83%	25.87%	23.64%	23.03%	22.35%	21.05%	23.44%	27.25%	27.36%	21.86%	23.49%	21.05%	23.20%	24.96%	21.58%	25.11%	20.66%	24.20%	24.27%	22.22%	21.83%	24.52%	17.98%	19.01%	16.75%	16.52%	20.49%	12.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	893	43	34	31	23	35	28	31	24	18	28	34	35	22	44	33	34	31	28	46	27	23	37	24	23	21	35	23	18	5	21	16	15	3					
		3.36%	3.38%	3.53%	3.47%	4.41%	5.03%	4.44%	5.65%	3.26%	2.96%	4.71%	4.56%	4.04%	2.95%	5.76%	3.70%	2.94%	2.72%	2.56%	3.54%	2.88%	3.28%	4.04%	2.83%	2.79%	3.07%	3.76%	3.13%	2.49%	0.77%	2.71%	2.81%	1.83%	1.08%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8375	355	294	282	146	241	189	142	217	215	195	226	228	226	237	295	385	329	361	374	286	212	287	262	256	258	282	208	231	256	256	217	287	140					
		31.54%	27.86%	30.50%	31.58%	28.02%	34.63%	30.00%	25.87%	29.48%	35.36%	32.77%	30.29%	26.33%	30.34%	31.02%	33.07%	33.25%	28.86%	32.97%	28.81%	30.56%	30.24%	31.37%	30.93%	31.07%	37.72%	30.32%	28.34%	31.95%	39.57%	32.99%	38.14%	35.00%	50.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	132	7	7	6	3	2	9	4	5	3	1	3	5	5	2	6	4	7	1	6	5	3	5	3	2	5	1	3	4	5	2	3	4	1					
		0.50%	0.55%	0.73%	0.67%	0.58%	0.29%	1.43%	0.73%	0.68%	0.49%	0.17%	0.40%	0.58%	0.67%	0.26%	0.67%	0.35%	0.61%	0.09%	0.46%	0.53%	0.43%	0.55%	0.35%	0.24%	0.73%	0.11%	0.41%	0.55%	0.77%	0.26%	0.53%	0.49%	0.36%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
