Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Вохомская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	19	4	2	2	0	1	1	2	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	1	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1150	217	225	24	13	40	35	33	34	30	7	15	5	45	10	41	18	38	32	49	69	16	17	23	5	27	82					
		19.12%	17.53%	20.29%	19.35%	17.81%	13.84%	13.36%	18.03%	18.38%	15.38%	9.72%	13.76%	14.71%	33.58%	12.05%	26.97%	22.22%	22.22%	15.31%	23.67%	20.29%	13.22%	14.41%	23.47%	11.36%	20.30%	32.67%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1083	227	180	27	17	55	39	35	40	39	15	33	4	34	14	26	21	40	41	29	57	33	16	8	6	25	22					
		18.00%	18.34%	16.23%	21.77%	23.29%	19.03%	14.89%	19.13%	21.62%	20.00%	20.83%	30.28%	11.76%	25.37%	16.87%	17.11%	25.93%	23.39%	19.62%	14.01%	16.76%	27.27%	13.56%	8.16%	13.64%	18.80%	8.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	40	9	12	0	0	5	2	0	1	0	0	0	1	1	1	0	1	0	0	3	2	0	2	0	0	0	0					
		0.67%	0.73%	1.08%	0.00%	0.00%	1.73%	0.76%	0.00%	0.54%	0.00%	0.00%	0.00%	2.94%	0.75%	1.20%	0.00%	1.23%	0.00%	0.00%	1.45%	0.59%	0.00%	1.69%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1544	344	285	21	13	70	81	37	38	42	20	27	10	23	12	34	26	33	39	53	122	26	35	32	15	25	81					
		25.67%	27.79%	25.70%	16.94%	17.81%	24.22%	30.92%	20.22%	20.54%	21.54%	27.78%	24.77%	29.41%	17.16%	14.46%	22.37%	32.10%	19.30%	18.66%	25.60%	35.88%	21.49%	29.66%	32.65%	34.09%	18.80%	32.27%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	50	16	14	2	0	3	0	1	2	1	0	0	2	0	2	0	0	1	1	1	1	1	1	1	0	0	0					
		0.83%	1.29%	1.26%	1.61%	0.00%	1.04%	0.00%	0.55%	1.08%	0.51%	0.00%	0.00%	5.88%	0.00%	2.41%	0.00%	0.00%	0.58%	0.48%	0.48%	0.29%	0.83%	0.85%	1.02%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2086	409	382	49	30	115	103	76	69	81	30	33	12	30	44	50	15	57	94	69	79	43	45	34	18	55	64					
		34.68%	33.04%	34.45%	39.52%	41.10%	39.79%	39.31%	41.53%	37.30%	41.54%	41.67%	30.28%	35.29%	22.39%	53.01%	32.89%	18.52%	33.33%	44.98%	33.33%	23.24%	35.54%	38.14%	34.69%	40.91%	41.35%	25.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	7	5	0	0	1	1	1	0	2	0	1	0	1	0	0	0	1	0	1	2	0	2	0	0	0	0					
		0.42%	0.57%	0.45%	0.00%	0.00%	0.35%	0.38%	0.55%	0.00%	1.03%	0.00%	0.92%	0.00%	0.75%	0.00%	0.00%	0.00%	0.58%	0.00%	0.48%	0.59%	0.00%	1.69%	0.00%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
