Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Вохомская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98					
		0.21%	0.00%	0.00%	0.63%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	1.32%	0.68%	0.00%	0.00%	0.00%	0.08%	0.47%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1					
		0.10%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	2.02%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	868	13	8	41	54	18	24	23	16	12	12	14	10	16	11	10	25	30	86	21	14	21	6	7	41	158	177					
		12.91%	9.49%	9.30%	12.89%	17.70%	8.33%	10.43%	10.90%	20.00%	10.08%	15.19%	8.09%	10.10%	7.69%	9.24%	4.63%	10.78%	10.42%	22.40%	15.00%	9.21%	14.19%	6.98%	4.38%	15.24%	13.10%	16.62%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	1	0	0	2	6					
		0.31%	0.00%	2.33%	0.63%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	1.04%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.17%	0.56%					
23	6.Политическая партия «Партия социальной справедливости»	13	0	0	2	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	4					
		0.19%	0.00%	0.00%	0.63%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.25%	0.00%	0.08%	0.38%					
24	7.Политическая партия «Либерально-демократическая партия России»	855	17	12	31	25	13	24	23	8	41	3	20	13	27	34	17	25	42	39	29	7	18	7	21	31	182	146					
		12.71%	12.41%	13.95%	9.75%	8.20%	6.02%	10.43%	10.90%	10.00%	34.45%	3.80%	11.56%	13.13%	12.98%	28.57%	7.87%	10.78%	14.58%	10.16%	20.71%	4.61%	12.16%	8.14%	13.13%	11.52%	15.09%	13.71%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	787	23	16	17	50	17	9	19	6	4	7	52	12	36	13	19	17	30	43	25	22	23	7	16	37	145	122					
		11.70%	16.79%	18.60%	5.35%	16.39%	7.87%	3.91%	9.00%	7.50%	3.36%	8.86%	30.06%	12.12%	17.31%	10.92%	8.80%	7.33%	10.42%	11.20%	17.86%	14.47%	15.54%	8.14%	10.00%	13.75%	12.02%	11.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	56	1	1	3	3	2	1	0	0	1	1	0	1	0	0	1	2	1	9	0	1	2	0	3	3	10	10					
		0.83%	0.73%	1.16%	0.94%	0.98%	0.93%	0.43%	0.00%	0.00%	0.84%	1.27%	0.00%	1.01%	0.00%	0.00%	0.46%	0.86%	0.35%	2.34%	0.00%	0.66%	1.35%	0.00%	1.88%	1.12%	0.83%	0.94%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3624	81	44	205	146	151	150	123	44	51	47	80	51	105	56	142	140	149	184	63	96	71	62	108	153	622	500					
		53.88%	59.12%	51.16%	64.47%	47.87%	69.91%	65.22%	58.29%	55.00%	42.86%	59.49%	46.24%	51.52%	50.48%	47.06%	65.74%	60.34%	51.74%	47.92%	45.00%	63.16%	47.97%	72.09%	67.50%	56.88%	51.58%	46.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	33	0	0	1	1	1	1	1	1	4	1	0	0	3	0	1	2	0	1	0	1	2	1	0	1	4	6					
		0.49%	0.00%	0.00%	0.31%	0.33%	0.46%	0.43%	0.47%	1.25%	3.36%	1.27%	0.00%	0.00%	1.44%	0.00%	0.46%	0.86%	0.00%	0.26%	0.00%	0.66%	1.35%	1.16%	0.00%	0.37%	0.33%	0.56%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
