Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Перелюбская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	442	142	87	8	10	10	4	3	10	16	1	11	5	5	3	15	0	59	41	3	9					
		4.65%	9.87%	6.75%	1.77%	1.72%	3.14%	0.98%	1.90%	2.07%	3.56%	0.79%	3.26%	3.50%	0.77%	0.89%	9.20%	0.00%	9.75%	6.77%	1.54%	1.89%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	460	130	104	5	11	8	11	9	7	14	2	7	1	2	21	32	5	54	28	3	6					
		4.84%	9.03%	8.07%	1.10%	1.89%	2.52%	2.68%	5.70%	1.45%	3.11%	1.57%	2.08%	0.70%	0.31%	6.21%	19.63%	1.70%	8.93%	4.62%	1.54%	1.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	19	4	5	1	2	0	0	0	0	1	0	0	1	1	0	0	0	1	3	0	0					
		0.20%	0.28%	0.39%	0.22%	0.34%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.70%	0.15%	0.00%	0.00%	0.00%	0.17%	0.50%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	674	200	145	20	19	9	11	2	19	27	3	16	5	6	8	24	15	69	54	3	19					
		7.09%	13.90%	11.25%	4.42%	3.26%	2.83%	2.68%	1.27%	3.94%	6.00%	2.36%	4.75%	3.50%	0.93%	2.37%	14.72%	5.10%	11.40%	8.91%	1.54%	4.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	60	11	16	2	5	0	3	0	1	1	3	5	0	2	0	1	0	5	3	0	2					
		0.63%	0.76%	1.24%	0.44%	0.86%	0.00%	0.73%	0.00%	0.21%	0.22%	2.36%	1.48%	0.00%	0.31%	0.00%	0.61%	0.00%	0.83%	0.50%	0.00%	0.42%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7731	929	911	412	532	291	376	144	438	389	118	292	124	606	306	89	274	415	472	185	428					
		81.27%	64.56%	70.67%	90.95%	91.25%	91.51%	91.71%	91.14%	90.87%	86.44%	92.91%	86.65%	86.71%	93.52%	90.53%	54.60%	93.20%	68.60%	77.89%	94.87%	90.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	12	3	4	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0					
		0.13%	0.21%	0.31%	0.44%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
