Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Кинельская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	494	2	25	35	28	8	65	6	5	5	2	41	8	28	8	33	3	7	3	19	55	20	17	27	26	18					
		3.19%	0.35%	3.63%	4.14%	3.89%	3.17%	4.18%	2.55%	4.59%	1.33%	2.00%	3.08%	2.74%	3.43%	4.35%	2.23%	2.50%	4.12%	3.19%	2.18%	3.76%	2.71%	4.15%	6.16%	2.37%	3.53%					
19	. Малышкин Олег Александрович	475	8	43	28	11	2	57	5	1	8	0	36	10	29	5	45	7	8	3	36	35	26	9	12	36	15					
		3.07%	1.42%	6.25%	3.31%	1.53%	0.79%	3.67%	2.13%	0.92%	2.13%	0.00%	2.70%	3.42%	3.55%	2.72%	3.04%	5.83%	4.71%	3.19%	4.13%	2.39%	3.52%	2.20%	2.74%	3.28%	2.94%					
20	. Миронов Сергей Михайлович	97	2	6	8	4	1	13	0	1	0	0	14	3	5	0	8	1	3	0	4	8	2	2	7	1	4					
		0.63%	0.35%	0.87%	0.95%	0.56%	0.40%	0.84%	0.00%	0.92%	0.00%	0.00%	1.05%	1.03%	0.61%	0.00%	0.54%	0.83%	1.76%	0.00%	0.46%	0.55%	0.27%	0.49%	1.60%	0.09%	0.78%					
21	. Путин Владимир Владимирович	9570	369	448	496	490	163	934	159	83	245	73	893	189	496	111	972	51	118	51	505	979	326	285	258	564	312					
		61.88%	65.31%	65.12%	58.63%	68.15%	64.68%	60.10%	67.66%	76.15%	65.16%	73.00%	66.99%	64.73%	60.71%	60.33%	65.59%	42.50%	69.41%	54.26%	57.91%	66.92%	44.17%	69.51%	58.90%	51.37%	61.18%					
22	. Хакамада Ирина Муцуовна	391	19	24	27	19	8	45	3	0	17	0	34	14	27	9	19	4	3	2	19	25	17	4	11	28	13					
		2.53%	3.36%	3.49%	3.19%	2.64%	3.17%	2.90%	1.28%	0.00%	4.52%	0.00%	2.55%	4.79%	3.30%	4.89%	1.28%	3.33%	1.76%	2.13%	2.18%	1.71%	2.30%	0.98%	2.51%	2.55%	2.55%					
23	. Харитонов Николай Михайлович	3682	151	79	201	139	58	350	54	14	87	17	239	57	186	46	348	51	25	34	257	291	304	78	103	388	125					
		23.81%	26.73%	11.48%	23.76%	19.33%	23.02%	22.52%	22.98%	12.84%	23.14%	17.00%	17.93%	19.52%	22.77%	25.00%	23.48%	42.50%	14.71%	36.17%	29.47%	19.89%	41.19%	19.02%	23.52%	35.34%	24.51%					
																																
24	Против всех	464	11	56	41	16	6	45	3	2	8	5	41	6	24	4	17	3	5	0	23	40	23	8	9	45	23					
		3.00%	1.95%	8.14%	4.85%	2.23%	2.38%	2.90%	1.28%	1.83%	2.13%	5.00%	3.08%	2.05%	2.94%	2.17%	1.15%	2.50%	2.94%	0.00%	2.64%	2.73%	3.12%	1.95%	2.05%	4.10%	4.51%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
