Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Бутурлинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №385	УИК №386	УИК №387	УИК №388	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402					
		0.09%	0.07%	0.16%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1274	339	258	127	62	44	40	17	46	4	26	11	20	3	13	26	62	20	28	3	0	45	13	16	24	22	5					
		14.74%	24.32%	20.11%	12.99%	24.12%	10.63%	12.86%	16.35%	8.73%	5.00%	12.75%	5.85%	8.51%	6.38%	11.40%	11.16%	15.42%	17.86%	13.40%	4.62%	0.00%	15.25%	8.02%	6.56%	6.38%	9.52%	3.94%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	7	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0					
		0.08%	0.14%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	3	4	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	0	0	0	1	0	0					
		0.19%	0.22%	0.31%	0.10%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	1.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	647	103	106	79	28	18	38	9	38	3	7	10	23	0	4	20	24	8	12	4	6	23	12	13	27	23	9					
		7.49%	7.39%	8.26%	8.08%	10.89%	4.35%	12.22%	8.65%	7.21%	3.75%	3.43%	5.32%	9.79%	0.00%	3.51%	8.58%	5.97%	7.14%	5.74%	6.15%	11.76%	7.80%	7.41%	5.33%	7.18%	9.96%	7.09%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	398	63	74	62	9	29	19	2	38	6	8	3	7	1	4	3	7	7	0	2	1	2	6	12	14	11	8					
		4.60%	4.52%	5.77%	6.34%	3.50%	7.00%	6.11%	1.92%	7.21%	7.50%	3.92%	1.60%	2.98%	2.13%	3.51%	1.29%	1.74%	6.25%	0.00%	3.08%	1.96%	0.68%	3.70%	4.92%	3.72%	4.76%	6.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	7	6	4	2	3	2	0	2	0	1	0	1	1	1	1	3	1	3	0	0	1	1	0	0	3	1					
		0.51%	0.50%	0.47%	0.41%	0.78%	0.72%	0.64%	0.00%	0.38%	0.00%	0.49%	0.00%	0.43%	2.13%	0.88%	0.43%	0.75%	0.89%	1.44%	0.00%	0.00%	0.34%	0.62%	0.00%	0.00%	1.30%	0.79%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5787	793	765	671	140	296	198	74	379	57	140	152	170	40	79	174	271	74	141	53	43	213	121	192	289	163	99					
		66.96%	56.89%	59.63%	68.61%	54.47%	71.50%	63.67%	71.15%	71.92%	71.25%	68.63%	80.85%	72.34%	85.11%	69.30%	74.68%	67.41%	66.07%	67.46%	81.54%	84.31%	72.20%	74.69%	78.69%	76.86%	70.56%	77.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	32	4	9	5	0	2	0	1	3	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0					
		0.37%	0.29%	0.70%	0.51%	0.00%	0.48%	0.00%	0.96%	0.57%	0.00%	0.49%	0.00%	0.43%	2.13%	0.00%	0.00%	0.25%	0.89%	0.00%	0.00%	0.00%	0.34%	0.62%	0.41%	0.00%	0.00%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
