Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    район Нагатинский затон																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №3340	УИК №3341					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	400	0	3	32	34	4	8	13	7	9	11	13	1	7	6	30	10	16	13	16	12	20	18	16	23	9	17	7	13	4	11	12	5	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4100	153	195	184	160	93	119	162	95	157	91	139	51	74	92	215	96	40	106	72	199	144	121	147	140	171	259	93	156	86	89	106	88	2	5					
		8.71%	17.35%	15.56%	8.26%	15.22%	13.12%	5.91%	8.14%	6.05%	10.33%	5.58%	8.01%	6.41%	7.64%	8.12%	13.37%	5.60%	2.67%	8.24%	4.76%	9.58%	7.25%	7.09%	10.56%	10.25%	10.05%	12.51%	7.49%	8.98%	7.01%	7.34%	8.04%	11.43%	5.00%	4.07%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3865	80	95	226	134	105	245	165	83	49	107	121	44	66	130	190	52	223	115	79	123	160	148	31	133	173	189	117	161	93	53	131	32	0	12					
		8.21%	9.07%	7.58%	10.15%	12.75%	14.81%	12.17%	8.29%	5.29%	3.22%	6.56%	6.97%	5.53%	6.81%	11.47%	11.82%	3.03%	14.91%	8.94%	5.22%	5.92%	8.06%	8.68%	2.23%	9.74%	10.17%	9.13%	9.43%	9.27%	7.58%	4.37%	9.94%	4.16%	0.00%	9.76%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	804	13	28	6	24	11	18	8	11	15	15	271	8	19	17	17	18	15	18	15	14	19	15	17	9	17	18	9	15	17	45	41	15	0	6					
		1.71%	1.47%	2.23%	0.27%	2.28%	1.55%	0.89%	0.40%	0.70%	0.99%	0.92%	15.62%	1.01%	1.96%	1.50%	1.06%	1.05%	1.00%	1.40%	0.99%	0.67%	0.96%	0.88%	1.22%	0.66%	0.99%	0.87%	0.73%	0.86%	1.39%	3.71%	3.11%	1.95%	0.00%	4.88%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6513	224	228	240	259	174	398	200	172	112	248	180	87	111	163	286	310	102	116	99	446	316	212	224	128	259	341	122	127	172	145	191	104	7	10					
		13.84%	25.40%	18.20%	10.78%	24.64%	24.54%	19.77%	10.05%	10.96%	7.37%	15.21%	10.37%	10.93%	11.46%	14.39%	17.79%	18.08%	6.82%	9.02%	6.54%	21.47%	15.92%	12.43%	16.09%	9.37%	15.23%	16.47%	9.83%	7.31%	14.02%	11.96%	14.49%	13.51%	17.50%	8.13%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2129	130	138	204	134	93	58	30	83	27	92	35	24	11	65	124	20	209	136	15	9	45	52	22	82	96	11	25	29	22	30	18	56	1	3					
		4.52%	14.74%	11.01%	9.16%	12.75%	13.12%	2.88%	1.51%	5.29%	1.78%	5.64%	2.02%	3.02%	1.14%	5.74%	7.71%	1.17%	13.97%	10.58%	0.99%	0.43%	2.27%	3.05%	1.58%	6.00%	5.64%	0.53%	2.01%	1.67%	1.79%	2.48%	1.37%	7.27%	2.50%	2.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	28720	263	538	1350	302	211	1159	1414	1097	1119	1054	989	564	679	646	739	1207	796	757	1196	1258	1241	1109	910	852	969	1235	869	1235	811	795	801	442	30	83					
		61.02%	29.82%	42.94%	60.62%	28.73%	29.76%	57.58%	71.02%	69.87%	73.62%	64.62%	57.00%	70.85%	70.07%	57.02%	45.96%	70.38%	53.21%	58.86%	78.99%	60.57%	62.52%	65.01%	65.37%	62.37%	56.97%	59.63%	70.02%	71.10%	66.10%	65.59%	60.77%	57.40%	75.00%	67.48%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	363	7	10	5	8	6	12	12	2	17	13	0	5	9	10	14	12	38	18	14	8	7	10	10	17	16	14	5	14	9	18	8	11	0	4					
		0.77%	0.79%	0.80%	0.22%	0.76%	0.85%	0.60%	0.60%	0.13%	1.12%	0.80%	0.00%	0.63%	0.93%	0.88%	0.87%	0.70%	2.54%	1.40%	0.92%	0.39%	0.35%	0.59%	0.72%	1.24%	0.94%	0.68%	0.40%	0.81%	0.73%	1.49%	0.61%	1.43%	0.00%	3.25%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
