Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Даниловская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	781	107	112	4	4	35	40	4	24	36	13	20	41	6	6	70	11	36	23	7	36	86	9	6	42	3					
		8.80%	8.94%	8.50%	3.13%	4.21%	9.04%	9.39%	6.78%	7.77%	8.63%	8.07%	19.80%	6.99%	4.96%	8.00%	8.27%	7.97%	11.46%	6.41%	9.09%	37.89%	9.99%	11.25%	3.95%	9.07%	2.59%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	6	11	0	0	1	0	0	5	1	0	0	5	0	0	4	0	0	4	0	0	3	0	0	0	1					
		0.46%	0.50%	0.84%	0.00%	0.00%	0.26%	0.00%	0.00%	1.62%	0.24%	0.00%	0.00%	0.85%	0.00%	0.00%	0.47%	0.00%	0.00%	1.11%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.86%					
20	3.Политическая партия «Демократическая партия России»	9	2	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	1					
		0.10%	0.17%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.83%	0.00%	0.12%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1845	299	299	43	5	107	101	24	66	71	44	30	119	22	20	123	21	58	79	12	24	131	8	22	88	29					
		20.78%	24.98%	22.70%	33.59%	5.26%	27.65%	23.71%	40.68%	21.36%	17.03%	27.33%	29.70%	20.31%	18.18%	26.67%	14.54%	15.22%	18.47%	22.01%	15.58%	25.26%	15.21%	10.00%	14.47%	19.01%	25.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	2	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	2	0	0					
		0.12%	0.17%	0.00%	0.00%	0.00%	0.26%	0.23%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.83%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	1.32%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.08%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	800	98	91	6	9	20	39	2	25	45	46	10	59	20	8	89	17	30	34	10	7	74	7	11	32	11					
		9.01%	8.19%	6.91%	4.69%	9.47%	5.17%	9.15%	3.39%	8.09%	10.79%	28.57%	9.90%	10.07%	16.53%	10.67%	10.52%	12.32%	9.55%	9.47%	12.99%	7.37%	8.59%	8.75%	7.24%	6.91%	9.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	369	64	83	4	3	13	24	1	12	13	2	4	23	0	2	35	6	17	13	2	1	23	0	2	22	0					
		4.16%	5.35%	6.30%	3.13%	3.16%	3.36%	5.63%	1.69%	3.88%	3.12%	1.24%	3.96%	3.92%	0.00%	2.67%	4.14%	4.35%	5.41%	3.62%	2.60%	1.05%	2.67%	0.00%	1.32%	4.75%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	88	9	16	3	1	7	2	0	2	4	0	3	6	0	1	7	2	4	2	0	0	9	0	0	9	1					
		0.99%	0.75%	1.21%	2.34%	1.05%	1.81%	0.47%	0.00%	0.65%	0.96%	0.00%	2.97%	1.02%	0.00%	1.33%	0.83%	1.45%	1.27%	0.56%	0.00%	0.00%	1.05%	0.00%	0.00%	1.94%	0.86%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4868	603	687	65	70	203	217	28	172	246	54	34	330	68	38	507	77	166	198	46	27	528	56	109	270	69					
		54.82%	50.38%	52.16%	50.78%	73.68%	52.45%	50.94%	47.46%	55.66%	58.99%	33.54%	33.66%	56.31%	56.20%	50.67%	59.93%	55.80%	52.87%	55.15%	59.74%	28.42%	61.32%	70.00%	71.71%	58.32%	59.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	20	2	8	0	0	0	1	0	0	0	0	0	1	3	0	3	1	0	0	0	0	0	0	0	0	1					
		0.23%	0.17%	0.61%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	2.48%	0.00%	0.35%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
