Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Кирово-Чепецкая городская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №644					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	865	24	28	17	24	27	27	22	25	25	31	37	27	12	27	12	19	32	27	33	17	17	32	10	24	22	44	27	27	4	12	22	0	12	0	22	30	19	24	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	844	24	28	17	24	27	26	22	25	25	31	37	27	11	27	12	19	32	27	32	17	16	30	8	24	22	44	27	27	1	6	22	0	12	0	22	30	16	24	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	679	19	11	15	19	20	20	18	14	23	22	26	18	24	14	19	29	12	19	19	13	25	12	7	9	20	19	23	11	6	13	16	4	24	65	13	8	5	12	13					
14	Число погашенных неиспользованных открепительных удостоверений	21	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	2	2	0	0	0	0	0	3	6	0	0	0	0	0	0	3	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	532	6	18	16	12	17	14	13	6	17	28	18	13	12	17	6	20	26	18	23	7	12	14	13	29	33	31	11	7	6	4	5	0	8	0	9	10	9	10	14					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	2774	31	75	66	102	112	78	75	81	86	101	120	79	60	56	24	103	115	102	85	54	56	81	54	125	103	113	69	67	33	50	55	13	42	33	75	48	40	56	56					
		5.95%	3.90%	5.26%	4.92%	6.27%	6.78%	6.17%	5.75%	8.56%	6.04%	5.92%	7.33%	4.98%	5.88%	5.39%	4.34%	7.06%	6.51%	6.70%	5.32%	6.61%	4.92%	5.62%	6.05%	7.10%	5.97%	6.16%	5.39%	7.01%	4.64%	6.29%	4.85%	4.36%	5.34%	6.63%	6.44%	5.01%	4.96%	5.73%	5.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	580	14	14	21	18	21	10	16	9	9	41	16	20	16	13	6	11	33	35	13	17	12	8	11	34	29	20	18	9	6	1	2	1	8	5	17	19	8	8	11					
		1.24%	1.76%	0.98%	1.56%	1.11%	1.27%	0.79%	1.23%	0.95%	0.63%	2.40%	0.98%	1.26%	1.57%	1.25%	1.08%	0.75%	1.87%	2.30%	0.81%	2.08%	1.05%	0.56%	1.23%	1.93%	1.68%	1.09%	1.41%	0.94%	0.84%	0.13%	0.18%	0.34%	1.02%	1.00%	1.46%	1.98%	0.99%	0.82%	1.14%					
20	3.Политическая партия «Демократическая партия России»	67	2	0	2	0	3	0	1	0	3	3	3	1	1	1	0	3	3	4	6	0	0	5	2	5	4	1	1	0	0	0	0	0	4	1	1	2	1	3	1					
		0.14%	0.25%	0.00%	0.15%	0.00%	0.18%	0.00%	0.08%	0.00%	0.21%	0.18%	0.18%	0.06%	0.10%	0.10%	0.00%	0.21%	0.17%	0.26%	0.38%	0.00%	0.00%	0.35%	0.22%	0.28%	0.23%	0.05%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.20%	0.09%	0.21%	0.12%	0.31%	0.10%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5121	83	172	196	215	177	149	139	98	163	183	190	131	95	84	34	148	172	188	161	113	104	182	109	188	211	226	167	109	40	81	100	24	99	60	137	107	80	109	97					
		10.99%	10.45%	12.07%	14.61%	13.22%	10.71%	11.78%	10.65%	10.36%	11.45%	10.73%	11.61%	8.25%	9.31%	8.08%	6.15%	10.15%	9.73%	12.34%	10.07%	13.83%	9.13%	12.63%	12.21%	10.68%	12.23%	12.33%	13.05%	11.40%	5.63%	10.19%	8.83%	8.05%	12.58%	12.05%	11.77%	11.16%	9.93%	11.15%	10.06%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	382	9	17	7	15	15	5	17	8	10	14	17	12	8	5	5	11	16	21	6	5	10	12	9	19	6	24	15	1	2	7	2	5	7	3	7	5	4	12	9					
		0.82%	1.13%	1.19%	0.52%	0.92%	0.91%	0.40%	1.30%	0.85%	0.70%	0.82%	1.04%	0.76%	0.78%	0.48%	0.90%	0.75%	0.91%	1.38%	0.38%	0.61%	0.88%	0.83%	1.01%	1.08%	0.35%	1.31%	1.17%	0.10%	0.28%	0.88%	0.18%	1.68%	0.89%	0.60%	0.60%	0.52%	0.50%	1.23%	0.93%					
23	6.Политическая партия «Партия социальной справедливости»	206	4	9	3	9	5	3	6	6	4	15	6	5	9	4	2	6	5	4	8	8	1	8	1	8	9	8	6	3	2	6	6	1	3	4	6	3	1	5	4					
		0.44%	0.50%	0.63%	0.22%	0.55%	0.30%	0.24%	0.46%	0.63%	0.28%	0.88%	0.37%	0.32%	0.88%	0.38%	0.36%	0.41%	0.28%	0.26%	0.50%	0.98%	0.09%	0.56%	0.11%	0.45%	0.52%	0.44%	0.47%	0.31%	0.28%	0.75%	0.53%	0.34%	0.38%	0.80%	0.52%	0.31%	0.12%	0.51%	0.41%					
24	7.Политическая партия «Либерально-демократическая партия России»	7297	112	174	206	199	240	215	168	127	222	310	231	242	193	226	77	223	309	222	292	122	204	197	122	344	322	293	192	144	64	165	129	58	113	66	156	155	121	154	188					
		15.66%	14.11%	12.21%	15.35%	12.24%	14.52%	16.99%	12.87%	13.42%	15.59%	18.18%	14.11%	15.25%	18.92%	21.75%	13.92%	15.29%	17.49%	14.58%	18.26%	14.93%	17.91%	13.67%	13.66%	19.53%	18.67%	15.98%	15.00%	15.06%	9.00%	20.75%	11.39%	19.46%	14.36%	13.25%	13.40%	16.16%	15.01%	15.75%	19.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5971	116	246	197	288	208	144	193	137	205	191	186	212	123	135	44	168	231	237	178	84	138	197	149	202	206	205	173	115	30	73	83	51	88	74	154	122	110	161	117					
		12.81%	14.61%	17.26%	14.68%	17.71%	12.58%	11.38%	14.79%	14.48%	14.40%	11.20%	11.36%	13.36%	12.06%	12.99%	7.96%	11.52%	13.07%	15.56%	11.13%	10.28%	12.12%	13.67%	16.69%	11.47%	11.94%	11.18%	13.52%	12.03%	4.22%	9.18%	7.33%	17.11%	11.18%	14.86%	13.23%	12.72%	13.65%	16.46%	12.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	764	15	48	21	28	24	17	15	12	24	23	27	17	25	13	13	20	18	30	30	16	21	35	12	25	31	28	13	13	7	9	15	4	12	13	18	31	16	13	12					
		1.64%	1.89%	3.37%	1.56%	1.72%	1.45%	1.34%	1.15%	1.27%	1.69%	1.35%	1.65%	1.07%	2.45%	1.25%	2.35%	1.37%	1.02%	1.97%	1.88%	1.96%	1.84%	2.43%	1.34%	1.42%	1.80%	1.53%	1.02%	1.36%	0.98%	1.13%	1.32%	1.34%	1.52%	2.61%	1.55%	3.23%	1.99%	1.33%	1.24%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21980	383	625	575	701	795	602	642	428	658	763	781	834	465	470	336	723	816	627	772	370	553	672	397	766	762	852	575	456	499	380	714	137	385	231	558	430	390	420	437					
		47.16%	48.24%	43.86%	42.85%	43.11%	48.09%	47.59%	49.20%	45.24%	46.21%	44.75%	47.71%	52.55%	45.59%	45.24%	60.76%	49.59%	46.18%	41.17%	48.28%	45.29%	48.55%	46.63%	44.46%	43.50%	44.17%	46.48%	44.92%	47.70%	70.18%	47.80%	63.02%	45.97%	48.92%	46.39%	47.94%	44.84%	48.39%	42.94%	45.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	856	15	29	26	24	31	16	16	27	22	38	43	27	10	23	4	30	30	36	31	22	19	26	12	25	29	48	30	20	7	12	8	3	12	6	20	17	19	20	23					
		1.84%	1.89%	2.04%	1.94%	1.48%	1.88%	1.26%	1.23%	2.85%	1.54%	2.23%	2.63%	1.70%	0.98%	2.21%	0.72%	2.06%	1.70%	2.36%	1.94%	2.69%	1.67%	1.80%	1.34%	1.42%	1.68%	2.62%	2.34%	2.09%	0.98%	1.51%	0.71%	1.01%	1.52%	1.20%	1.72%	1.77%	2.36%	2.04%	2.39%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
