Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Кирово-Чепецкая городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №215	УИК №216	УИК №217	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591					
		20.53%	15.24%	20.12%	21.67%	20.39%	22.12%	18.82%	21.59%	20.57%	19.46%	20.16%	18.48%	24.98%	18.81%	20.10%	17.27%	19.56%	20.85%	18.56%	22.78%	23.74%	23.37%	21.55%	22.41%	22.46%	24.34%	21.25%	21.21%	19.98%	17.60%	22.53%	23.12%	9.43%	19.46%	16.49%	22.52%	20.03%	10.79%	23.83%	19.18%	24.42%	20.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1032	14	29	35	26	39	16	29	19	20	22	19	22	40	25	26	21	26	8	35	38	53	24	25	25	36	26	33	45	52	27	19	9	11	10	4	12	4	26	33	23	26					
		2.78%	1.76%	2.95%	4.71%	4.28%	3.13%	1.39%	2.02%	3.01%	1.99%	1.91%	2.13%	2.20%	3.71%	3.26%	1.81%	2.72%	3.37%	2.22%	3.24%	3.05%	4.67%	1.76%	3.59%	3.10%	3.40%	4.38%	2.36%	3.39%	3.25%	2.75%	2.39%	1.46%	1.75%	1.32%	3.60%	1.94%	1.66%	2.98%	4.11%	3.80%	2.83%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12546	320	349	199	173	428	468	502	204	468	443	353	277	317	211	574	238	213	98	274	321	294	483	270	241	296	219	400	360	571	283	235	363	175	412	28	250	156	260	264	191	365					
		33.83%	40.30%	35.47%	26.78%	28.45%	34.29%	40.77%	34.96%	32.28%	46.47%	38.49%	39.53%	27.67%	29.38%	27.55%	39.97%	30.83%	27.59%	27.15%	25.37%	25.74%	25.93%	35.41%	38.79%	29.90%	27.92%	36.93%	28.57%	27.15%	35.64%	28.85%	29.52%	59.02%	27.91%	54.35%	25.23%	40.39%	64.73%	29.78%	32.88%	31.52%	39.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	210	5	9	4	6	6	4	12	9	1	9	4	9	10	4	4	6	3	4	6	8	3	2	4	7	5	4	4	14	8	5	1	4	6	4	0	2	0	4	3	5	2					
		0.57%	0.63%	0.91%	0.54%	0.99%	0.48%	0.35%	0.84%	1.42%	0.10%	0.78%	0.45%	0.90%	0.93%	0.52%	0.28%	0.78%	0.39%	1.11%	0.56%	0.64%	0.26%	0.15%	0.57%	0.87%	0.47%	0.67%	0.29%	1.06%	0.50%	0.51%	0.13%	0.65%	0.96%	0.53%	0.00%	0.32%	0.00%	0.46%	0.37%	0.83%	0.22%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
