Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Демидовская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	964	146	131	112	142	11	17	14	13	16	18	28	15	15	7	24	22	21	13	26	14	8	6	88	57					
		11.23%	13.80%	14.48%	15.66%	14.23%	6.29%	10.30%	6.25%	5.80%	5.19%	10.84%	7.51%	8.06%	6.17%	3.89%	11.88%	12.87%	8.27%	9.49%	8.36%	7.73%	8.00%	3.64%	11.50%	15.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	32	6	5	9	7	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2					
		0.37%	0.57%	0.55%	1.26%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.73%	0.32%	0.00%	0.00%	0.00%	0.00%	0.53%					
23	6.Политическая партия «Партия социальной справедливости»	27	14	3	3	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1					
		0.31%	1.32%	0.33%	0.42%	0.30%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	1092	151	150	93	162	16	11	23	21	27	18	38	23	25	25	29	14	26	21	33	13	23	22	88	40					
		12.73%	14.27%	16.57%	13.01%	16.23%	9.14%	6.67%	10.27%	9.38%	8.77%	10.84%	10.19%	12.37%	10.29%	13.89%	14.36%	8.19%	10.24%	15.33%	10.61%	7.18%	23.00%	13.33%	11.50%	10.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	887	120	80	79	99	15	16	28	37	34	14	29	12	25	13	23	13	53	28	19	16	5	27	97	5					
		10.34%	11.34%	8.84%	11.05%	9.92%	8.57%	9.70%	12.50%	16.52%	11.04%	8.43%	7.77%	6.45%	10.29%	7.22%	11.39%	7.60%	20.87%	20.44%	6.11%	8.84%	5.00%	16.36%	12.68%	1.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	112	4	8	10	8	2	1	1	4	0	2	4	1	4	2	1	3	2	0	1	1	0	0	5	48					
		1.31%	0.38%	0.88%	1.40%	0.80%	1.14%	0.61%	0.45%	1.79%	0.00%	1.20%	1.07%	0.54%	1.65%	1.11%	0.50%	1.75%	0.79%	0.00%	0.32%	0.55%	0.00%	0.00%	0.65%	12.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5039	560	487	376	528	126	112	145	143	213	107	255	130	154	128	102	115	135	70	224	121	61	105	443	199					
		58.72%	52.93%	53.81%	52.59%	52.91%	72.00%	67.88%	64.73%	63.84%	69.16%	64.46%	68.36%	69.89%	63.37%	71.11%	50.50%	67.25%	53.15%	51.09%	72.03%	66.85%	61.00%	63.64%	57.91%	53.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	8	7	6	6	1	0	0	0	0	0	3	0	1	0	4	1	0	0	0	1	1	1	3	7					
		0.58%	0.76%	0.77%	0.84%	0.60%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.41%	0.00%	1.98%	0.58%	0.00%	0.00%	0.00%	0.55%	1.00%	0.61%	0.39%	1.87%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
