Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Демидовская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130					
		45.80%	32.53%	35.81%	37.95%	38.65%	56.33%	51.52%	65.77%	58.20%	62.76%	49.46%	67.09%	71.15%	39.31%	27.40%	53.28%	65.99%	55.84%	60.00%	57.77%	57.31%	65.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	3	5	2	5	1	1	0	2	0	0	0	1	4	0	0	0	1	0	0	1	0					
		0.34%	0.43%	0.54%	0.21%	0.59%	0.33%	0.51%	0.00%	0.82%	0.00%	0.00%	0.00%	0.64%	0.63%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.58%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
