Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Семикаракорская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №1232	УИК №2567					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1180	30	60	50	30	30	60	40	40	40	20	20	20	30	20	60	30	25	25	25	30	25	25	25	25	25	25	20	25	25	35	20	25	25	25	25	25	25	50	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	700	4	46	38	25	25	52	33	37	19	19	0	0	13	15	49	30	17	21	2	18	13	15	8	9	16	1	2	2	9	35	11	18	5	24	5	6	7	36	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	362	8	18	12	4	22	9	19	28	2	14	4	2	4	3	4	6	8	7	3	66	4	7	3	6	5	2	3	4	4	4	4	8	2	5	3	3	5	29	18					
14	Число погашенных неиспользованных открепительных удостоверений	480	26	14	12	5	5	8	7	3	21	1	20	20	17	5	11	0	8	4	23	12	12	10	17	16	9	24	18	23	16	0	9	7	20	1	20	19	18	14	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	0	1	2	0	0	1	4	1	1	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	1	0	0	0	4	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3430	53	162	114	115	197	294	231	281	106	60	11	4	136	167	68	87	23	38	44	109	28	90	50	39	76	35	29	13	18	69	77	24	31	90	37	12	47	248	117					
		13.80%	21.03%	16.10%	7.65%	11.12%	17.56%	20.52%	25.11%	23.05%	21.86%	6.51%	11.70%	3.15%	14.36%	28.60%	7.69%	7.26%	5.99%	9.77%	13.29%	9.96%	7.31%	12.88%	10.78%	10.26%	10.66%	15.09%	9.60%	4.05%	3.93%	12.52%	15.68%	4.17%	13.03%	13.31%	16.44%	6.49%	9.16%	23.40%	24.22%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2507	35	40	26	23	86	214	125	147	84	56	10	4	129	72	132	127	39	45	26	149	32	37	20	37	79	25	31	27	13	53	87	51	26	90	31	18	64	166	51					
		10.08%	13.89%	3.98%	1.74%	2.22%	7.66%	14.93%	13.59%	12.06%	17.32%	6.07%	10.64%	3.15%	13.62%	12.33%	14.93%	10.60%	10.16%	11.57%	7.85%	13.62%	8.36%	5.29%	4.31%	9.74%	11.08%	10.78%	10.26%	8.41%	2.84%	9.62%	17.72%	8.87%	10.92%	13.31%	13.78%	9.73%	12.48%	15.66%	10.56%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	218	1	2	0	0	12	7	11	13	4	4	2	1	3	2	11	5	3	3	2	6	3	6	2	2	3	0	2	1	0	1	8	71	0	5	1	2	3	14	2					
		0.88%	0.40%	0.20%	0.00%	0.00%	1.07%	0.49%	1.20%	1.07%	0.82%	0.43%	2.13%	0.79%	0.32%	0.34%	1.24%	0.42%	0.78%	0.77%	0.60%	0.55%	0.78%	0.86%	0.43%	0.53%	0.42%	0.00%	0.66%	0.31%	0.00%	0.18%	1.63%	12.35%	0.00%	0.74%	0.44%	1.08%	0.58%	1.32%	0.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3454	37	180	72	17	86	343	163	239	79	67	13	4	128	67	150	209	44	64	32	186	58	62	57	62	82	50	41	35	32	87	106	0	35	120	32	18	73	232	92					
		13.89%	14.68%	17.89%	4.83%	1.64%	7.66%	23.94%	17.72%	19.61%	16.29%	7.27%	13.83%	3.15%	13.52%	11.47%	16.97%	17.45%	11.46%	16.45%	9.67%	17.00%	15.14%	8.87%	12.28%	16.32%	11.50%	21.55%	13.58%	10.90%	6.99%	15.79%	21.59%	0.00%	14.71%	17.75%	14.22%	9.73%	14.23%	21.89%	19.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	241	3	5	5	0	16	30	23	29	14	5	0	0	7	9	8	4	1	1	2	9	0	6	3	1	6	1	1	7	1	3	3	0	2	6	2	0	9	13	6					
		0.97%	1.19%	0.50%	0.34%	0.00%	1.43%	2.09%	2.50%	2.38%	2.89%	0.54%	0.00%	0.00%	0.74%	1.54%	0.90%	0.33%	0.26%	0.26%	0.60%	0.82%	0.00%	0.86%	0.65%	0.26%	0.84%	0.43%	0.33%	2.18%	0.22%	0.54%	0.61%	0.00%	0.84%	0.89%	0.89%	0.00%	1.75%	1.23%	1.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14703	122	606	1267	879	713	529	356	488	191	725	56	109	532	253	494	739	268	226	220	622	261	484	325	234	460	115	196	229	389	334	204	425	140	362	120	132	315	374	209					
		59.13%	48.41%	60.24%	85.03%	85.01%	63.55%	36.92%	38.70%	40.03%	39.38%	78.63%	59.57%	85.83%	56.18%	43.32%	55.88%	61.69%	69.79%	58.10%	66.47%	56.86%	68.15%	69.24%	70.04%	61.58%	64.52%	49.57%	64.90%	71.34%	84.93%	60.62%	41.55%	73.91%	58.82%	53.55%	53.33%	71.35%	61.40%	35.28%	43.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	73	1	1	0	0	6	7	5	5	2	3	2	0	2	6	1	2	0	4	1	1	1	0	0	1	2	3	1	2	1	2	2	0	1	0	0	0	1	4	3					
		0.29%	0.40%	0.10%	0.00%	0.00%	0.53%	0.49%	0.54%	0.41%	0.41%	0.33%	2.13%	0.00%	0.21%	1.03%	0.11%	0.17%	0.00%	1.03%	0.30%	0.09%	0.26%	0.00%	0.00%	0.26%	0.28%	1.29%	0.33%	0.62%	0.22%	0.36%	0.41%	0.00%	0.42%	0.00%	0.00%	0.00%	0.19%	0.38%	0.62%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
