Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Ленинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149					
		1.21%	1.81%	0.80%	1.14%	0.00%	0.00%	1.06%	0.00%	0.40%	0.76%	1.49%	0.00%	0.00%	1.60%	1.33%	4.38%	1.45%	0.88%	1.58%	0.69%	2.18%	0.00%	0.00%	1.84%	1.45%	1.59%	0.77%	0.58%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	12	1	2	1	3	1	0	0	0	4	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	7	1					
		0.32%	0.75%	0.13%	0.28%	1.03%	1.08%	0.35%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.32%	0.35%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.60%	0.19%					
20	3.Политическая партия «Демократическая партия России»	62	1	0	49	0	0	1	0	0	0	1	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	3	1					
		0.55%	0.06%	0.00%	6.97%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.14%	1.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.26%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1597	218	100	164	11	34	30	10	17	21	81	5	14	79	42	30	32	211	51	34	81	30	24	99	33	88	44	14					
		14.17%	13.57%	13.35%	23.33%	11.34%	12.19%	10.56%	8.06%	6.80%	16.03%	10.99%	8.47%	14.14%	18.04%	18.67%	18.75%	15.46%	26.51%	16.09%	11.81%	22.07%	20.55%	17.14%	16.53%	9.54%	19.95%	3.77%	2.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	50	14	4	0	6	3	3	1	2	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	7	4	1					
		0.44%	0.87%	0.53%	0.00%	6.19%	1.08%	1.06%	0.81%	0.80%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.71%	0.17%	0.00%	1.59%	0.34%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	24	6	4	2	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	1	1	0	0	0	0	1	1	3					
		0.21%	0.37%	0.53%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.63%	0.35%	0.27%	0.00%	0.00%	0.00%	0.00%	0.23%	0.09%	0.58%					
24	7.Политическая партия «Либерально-демократическая партия России»	797	145	68	0	15	14	19	10	25	3	73	5	3	23	10	14	12	29	18	10	10	2	9	25	28	36	134	57					
		7.07%	9.03%	9.08%	0.00%	15.46%	5.02%	6.69%	8.06%	10.00%	2.29%	9.91%	8.47%	3.03%	5.25%	4.44%	8.75%	5.80%	3.64%	5.68%	3.47%	2.72%	1.37%	6.43%	4.17%	8.09%	8.16%	11.49%	10.98%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	263	48	14	13	1	8	6	0	0	0	17	0	3	17	7	5	2	13	6	3	14	1	2	18	15	8	33	9					
		2.33%	2.99%	1.87%	1.85%	1.03%	2.87%	2.11%	0.00%	0.00%	0.00%	2.31%	0.00%	3.03%	3.88%	3.11%	3.13%	0.97%	1.63%	1.89%	1.04%	3.81%	0.68%	1.43%	3.01%	4.34%	1.81%	2.83%	1.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	12	3	5	0	1	2	0	0	0	2	0	0	1	0	2	1	2	1	0	0	2	2	1	1	1	6	3					
		0.43%	0.75%	0.40%	0.71%	0.00%	0.36%	0.70%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.23%	0.00%	1.25%	0.48%	0.25%	0.32%	0.00%	0.00%	1.37%	1.43%	0.17%	0.29%	0.23%	0.51%	0.58%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8119	1085	542	455	61	210	217	99	201	106	542	48	74	305	159	99	157	509	233	236	250	109	101	441	262	289	906	423					
		72.02%	67.56%	72.36%	64.72%	62.89%	75.27%	76.41%	79.84%	80.40%	80.92%	73.54%	81.36%	74.75%	69.63%	70.67%	61.88%	75.85%	63.94%	73.50%	81.94%	68.12%	74.66%	72.14%	73.62%	75.72%	65.53%	77.70%	81.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	9	2	0	0	2	0	0	0	0	2	0	0	2	2	0	0	1	0	0	0	0	0	1	1	1	2	0					
		0.22%	0.56%	0.27%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.46%	0.89%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.29%	0.23%	0.17%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
