Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Кизлярская																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	8	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	160	5	2	5	4	4	0	0	4	5	4	4	5	3	4	4	2	4	4	4	4	4	0	4	0	0	4	4	4	4	4	0	4	4	4	4	4	4	4	3	5	4	4	5	4	4	0	0	4	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	"1. ""ЕДИНЕНИЕ"""	360	5	0	9	3	3	2	0	2	1	8	0	2	2	1	2	3	15	53	4	1	0	7	3	0	1	3	1	0	0	2	1	2	5	6	2	2	0	5	0	4	0	4	2	5	10	7	1	82	89					
		1.68%	0.42%	0.0%	1.21%	1.39%	0.34%	0.57%	0.0%	0.28%	0.94%	0.88%	0.0%	0.22%	0.46%	0.51%	0.66%	1.32%	3.81%	17.78%	0.38%	0.74%	0.0%	0.8%	1.04%	0.0%	0.15%	1.14%	0.13%	0.0%	0.0%	0.64%	0.30%	0.73%	0.90%	0.96%	0.95%	0.61%	0.0%	1.92%	0.0%	0.38%	0.0%	1.31%	0.48%	10.86%	1.71%	4.79%	0.57%	13.59%	37.71%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	59	0	0	0	1	2	0	0	2	3	0	0	0	0	0	0	4	0	1	5	2	0	3	0	1	0	1	2	3	3	9	3	1	0	2	1	2	0	0	2	0	0	1	2	0	0	0	3	0	0					
		0.27%	0.0%	0.0%	0.0%	0.46%	0.22%	0.0%	0.0%	0.28%	2.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.76%	0.0%	0.33%	0.48%	1.49%	0.0%	0.34%	0.0%	0.80%	0.0%	0.38%	0.26%	0.45%	0.47%	2.91%	0.92%	0.36%	0.0%	0.32%	0.47%	0.61%	0.0%	0.0%	0.68%	0.0%	0.0%	0.32%	0.48%	0.0%	0.0%	0.0%	1.72%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	140	9	1	6	3	4	3	1	11	2	10	0	1	2	4	0	0	8	5	6	0	2	8	8	2	0	1	0	0	0	0	2	6	1	3	0	0	0	3	10	2	0	1	0	1	4	3	0	6	1					
		0.65%	0.75%	0.5%	0.80%	1.39%	0.45%	0.85%	0.39%	1.54%	1.88%	1.10%	0.0%	0.11%	0.46%	2.07%	0.0%	0.0%	2.03%	1.67%	0.58%	0.0%	0.54%	0.91%	2.77%	1.61%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.61%	2.20%	0.18%	0.48%	0.0%	0.0%	0.0%	1.15%	3.44%	0.19%	0.0%	0.32%	0.0%	2.17%	0.68%	2.05%	0.0%	0.99%	0.42%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	46	2	0	0	2	2	0	1	5	1	1	0	0	3	1	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	6	0	3	0	4	0	0	0	1	0	2	2	1	2	1					
		0.21%	0.16%	0.0%	0.0%	0.93%	0.22%	0.0%	0.39%	0.70%	0.94%	0.11%	0.0%	0.0%	0.70%	0.51%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.11%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	2.85%	0.0%	1.13%	0.0%	1.37%	0.0%	0.0%	0.0%	0.24%	0.0%	0.34%	1.36%	0.57%	0.33%	0.42%					
22	"5. ""За Русь Святую"""	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.04%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.22%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	2	1	0	0	0	2	0	0	2	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0					
		0.09%	0.08%	0.0%	0.13%	0.46%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.33%	0.0%	0.0%	0.27%	0.22%	0.34%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.64%	0.0%	0.36%	0.0%	0.0%	0.47%	0.0%	0.0%	0.38%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	0	0	2	2	2	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0					
		0.10%	0.0%	0.0%	0.26%	0.93%	0.22%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.50%	0.0%	0.0%	0.74%	0.0%	0.0%	0.69%	3.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.34%	0.09%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	19	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	8	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.22%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.80%	1.22%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.05%	0.08%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.54%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	4380	158	73	274	57	160	251	57	62	39	85	2	212	101	51	89	72	24	14	129	100	145	157	66	5	68	75	183	184	74	60	47	56	80	32	19	104	112	48	18	46	201	113	112	8	162	15	8	110	62					
		20.45%	13.29%	36.5%	36.92%	26.51%	18.22%	71.71%	22.44%	8.73%	36.79%	9.39%	2.73%	23.34%	23.70%	26.42%	29.37%	31.85%	6.10%	4.69%	12.47%	74.62%	39.18%	17.94%	22.91%	4.03%	10.38%	28.73%	24.01%	27.92%	11.74%	19.41%	14.46%	20.58%	14.54%	5.12%	9.04%	32.0%	42.26%	18.46%	6.20%	4.43%	71.78%	37.04%	27.11%	17.39%	27.73%	10.27%	4.59%	18.24%	26.27%					
28	"11. ""Истинные патриоты России"""	716	0	18	9	1	11	14	7	11	0	98	8	23	11	5	35	5	9	15	19	1	20	110	22	46	24	1	22	0	16	9	5	37	9	0	0	6	1	3	7	7	0	2	22	2	35	2	3	1	4					
		3.34%	0.0%	9.0%	1.21%	0.46%	1.25%	4.0%	2.75%	1.54%	0.0%	10.82%	10.95%	2.53%	2.58%	2.59%	11.55%	2.21%	2.29%	5.03%	1.83%	0.74%	5.40%	12.57%	7.63%	37.09%	3.66%	0.38%	2.88%	0.0%	2.53%	2.91%	1.53%	13.60%	1.63%	0.0%	0.0%	1.84%	0.37%	1.15%	2.41%	0.67%	0.0%	0.65%	5.32%	4.34%	5.99%	1.36%	1.72%	0.16%	1.69%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	68	3	2	2	2	3	1	0	1	2	2	1	4	4	0	2	0	2	0	3	0	0	0	3	0	0	1	0	0	0	0	0	3	2	0	0	1	0	2	0	3	0	3	12	0	1	0	1	1	1					
		0.31%	0.25%	1.0%	0.26%	0.93%	0.34%	0.28%	0.0%	0.14%	1.88%	0.22%	1.36%	0.44%	0.93%	0.0%	0.66%	0.0%	0.50%	0.0%	0.29%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%	0.36%	0.0%	0.0%	0.30%	0.0%	0.76%	0.0%	0.28%	0.0%	0.98%	2.90%	0.0%	0.17%	0.0%	0.57%	0.16%	0.42%					
30	"13. ""Демократическая партия России"""	38	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	2	0	0	1	2	1	0	0	0	1	0	1	0	0	1	3	0	0	0	2	2	0	0	3	2	0	0	0	0	0	0					
		0.17%	1.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.44%	0.25%	0.33%	0.19%	0.0%	0.0%	0.11%	0.69%	0.80%	0.0%	0.0%	0.0%	0.15%	0.0%	0.32%	0.0%	0.0%	0.18%	0.48%	0.0%	0.0%	0.0%	0.76%	0.68%	0.0%	0.0%	0.98%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	3	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	1.49%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.34%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.38%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	230	10	2	4	5	0	3	0	10	6	16	2	3	4	3	1	2	10	2	39	0	4	16	13	4	0	0	10	3	0	0	3	6	0	8	2	4	1	2	12	8	0	3	0	0	7	1	1	0	0					
		1.07%	0.84%	1.0%	0.53%	2.32%	0.0%	0.85%	0.0%	1.40%	5.66%	1.76%	2.73%	0.33%	0.93%	1.55%	0.33%	0.88%	2.54%	0.67%	3.77%	0.0%	1.08%	1.82%	4.51%	3.22%	0.0%	0.0%	1.31%	0.45%	0.0%	0.0%	0.92%	2.20%	0.0%	1.28%	0.95%	1.23%	0.37%	0.76%	4.13%	0.77%	0.0%	0.98%	0.0%	0.0%	1.19%	0.68%	0.57%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	1	0	1	0	0	1	0	0	0	7	0	0	3	5	0	0	2	0	2	0	1	2	0	0	1	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	1	0					
		0.16%	0.08%	0.0%	0.13%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.70%	2.59%	0.0%	0.0%	0.50%	0.0%	0.19%	0.0%	0.27%	0.22%	0.0%	0.0%	0.15%	0.76%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.24%	0.0%	0.34%	0.0%	0.0%	0.16%	0.0%					
35	"18. ""ЛДПР"""	440	13	2	17	5	3	9	6	13	6	10	1	1	4	6	9	8	29	12	52	10	8	16	15	0	3	3	6	2	9	11	3	4	5	6	7	2	1	3	43	21	3	10	3	0	12	4	20	2	2					
		2.05%	1.09%	1.0%	2.29%	2.32%	0.34%	2.57%	2.36%	1.83%	5.66%	1.10%	1.36%	0.11%	0.93%	3.10%	2.97%	3.53%	7.37%	4.02%	5.02%	7.46%	2.16%	1.82%	5.20%	0.0%	0.45%	1.14%	0.78%	0.30%	1.42%	3.55%	0.92%	1.47%	0.90%	0.96%	3.33%	0.61%	0.37%	1.15%	14.82%	2.02%	1.07%	3.27%	0.72%	0.0%	2.05%	2.73%	11.49%	0.33%	0.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	78	3	0	7	4	0	1	0	3	1	0	1	2	0	0	0	4	4	4	3	0	0	1	1	0	0	0	4	2	0	5	0	3	0	1	2	1	0	0	4	3	0	1	3	0	4	3	1	1	1					
		0.36%	0.25%	0.0%	0.94%	1.86%	0.0%	0.28%	0.0%	0.42%	0.94%	0.0%	1.36%	0.22%	0.0%	0.0%	0.0%	1.76%	1.01%	1.34%	0.29%	0.0%	0.0%	0.11%	0.34%	0.0%	0.0%	0.0%	0.52%	0.30%	0.0%	1.61%	0.0%	1.10%	0.0%	0.16%	0.95%	0.30%	0.0%	0.0%	1.37%	0.28%	0.0%	0.32%	0.72%	0.0%	0.68%	2.05%	0.57%	0.16%	0.42%					
37	"20. ""Политическая партия ""Единая Россия"""	7550	511	53	208	39	366	9	173	357	16	292	4	376	161	22	53	71	188	84	239	5	120	349	47	6	237	65	393	256	300	135	169	45	218	290	101	57	67	128	66	415	3	52	172	6	170	54	71	298	33					
		35.25%	43.01%	26.5%	28.03%	18.13%	41.68%	2.57%	68.11%	50.28%	15.09%	32.26%	5.47%	41.40%	37.79%	11.39%	17.49%	31.41%	47.83%	28.18%	23.11%	3.73%	32.43%	39.88%	16.31%	4.83%	36.18%	24.90%	51.57%	38.84%	47.61%	43.68%	52.0%	16.54%	39.63%	46.4%	48.09%	17.53%	25.28%	49.23%	22.75%	40.01%	1.07%	17.04%	41.64%	13.04%	29.10%	36.98%	40.80%	49.41%	13.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	4	1	1	0	0	0	0	1	0	3	1	1	6	1	0	0	1	3	0	0	3	0	0	2	0	0	8	0	3	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	1	1					
		0.21%	0.33%	0.5%	0.13%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.33%	1.36%	0.11%	1.40%	0.51%	0.0%	0.0%	0.25%	1.00%	0.0%	0.0%	0.81%	0.0%	0.0%	1.61%	0.0%	0.0%	1.04%	0.0%	0.47%	0.32%	0.0%	0.36%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.16%	0.42%					
39	"22. ""Развитие предпринимательства"""	35	5	1	1	1	2	1	0	1	1	0	1	0	2	0	3	3	0	1	0	0	1	0	1	0	1	0	0	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1					
		0.16%	0.42%	0.5%	0.13%	0.46%	0.22%	0.28%	0.0%	0.14%	0.94%	0.0%	1.36%	0.0%	0.46%	0.0%	0.99%	1.32%	0.0%	0.33%	0.0%	0.0%	0.27%	0.0%	0.34%	0.0%	0.15%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.73%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6556	438	44	172	71	319	35	7	199	21	341	51	276	108	89	91	53	85	87	496	9	62	193	83	40	305	102	108	201	212	72	86	102	221	252	55	134	62	55	82	512	70	104	66	22	143	41	50	93	36					
		30.61%	36.86%	22.0%	23.18%	33.02%	36.33%	10.0%	2.75%	28.02%	19.81%	37.67%	69.86%	30.39%	25.35%	46.11%	30.03%	23.45%	21.62%	29.19%	47.96%	6.71%	16.75%	22.05%	28.81%	32.25%	46.56%	39.08%	14.17%	30.50%	33.65%	23.30%	26.46%	37.5%	40.18%	40.32%	26.19%	41.23%	23.39%	21.15%	28.27%	49.37%	24.99%	34.09%	15.98%	47.82%	24.48%	28.08%	28.73%	15.42%	15.25%					
																																																								
41	Против всех	371	8	2	20	12	0	7	0	30	3	14	1	0	6	1	3	0	7	10	26	1	1	4	14	3	6	3	17	6	8	0	0	0	4	5	7	7	7	8	32	10	3	6	9	1	29	12	9	5	4					
		1.73%	0.67%	1.0%	2.69%	5.58%	0.0%	2.0%	0.0%	4.22%	2.83%	1.54%	1.36%	0.0%	1.40%	0.51%	0.99%	0.0%	1.78%	3.35%	2.51%	0.74%	0.27%	0.45%	4.86%	2.41%	0.91%	1.14%	2.23%	0.91%	1.26%	0.0%	0.0%	0.0%	0.72%	0.8%	3.33%	2.15%	2.64%	3.07%	11.03%	0.96%	1.07%	1.96%	2.17%	2.17%	4.96%	8.21%	5.17%	0.82%	1.69%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
