Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
"Наименование Избирательной комиссии:    Брянск, Советская"																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	991	125	40	20	10	10	20	20	20	10	20	20	20	20	20	20	20	10	20	15	25	65	20	20	20	10	20	54	11	20	20	15	15	20	21	10	25	20	15	15	15	10	10	10	30	15	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	707	125	39	13	6	4	16	19	9	2	11	9	19	13	12	10	11	10	17	15	11	15	20	20	17	8	6	51	9	13	14	7	10	9	18	7	18	6	15	14	13	4	5	5	18	14	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	582	13	9	4	8	9	7	7	15	4	7	4	9	7	13	10	21	7	7	23	15	9	8	3	12	12	7	2	3	9	6	9	6	7	5	5	11	0	8	8	11	8	11	4	6	3	210					
14	Число погашенных открепительных удостоверений	283	0	1	7	4	6	4	1	11	8	9	11	1	7	8	10	9	0	2	0	14	50	0	0	3	2	14	3	2	7	6	8	5	11	3	3	7	14	0	1	2	6	5	5	12	1	0					
15	Число открепительных удостоверений выданных ТИК	9	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	392	20	2	6	7	9	11	5	8	1	7	9	6	9	7	7	10	3	10	13	14	7	12	11	5	3	8	2	2	10	0	4	9	5	12	13	11	5	17	22	9	5	7	11	11	15	12					
		0.72%	2.29%	0.26%	0.46%	0.59%	1.19%	0.76%	0.34%	0.53%	0.27%	0.69%	0.90%	0.45%	0.75%	0.57%	0.83%	0.94%	0.37%	0.91%	0.87%	0.88%	0.52%	0.90%	0.69%	0.32%	0.21%	0.75%	0.22%	0.19%	0.73%	0.0%	0.34%	0.68%	0.33%	0.86%	0.93%	0.93%	0.54%	1.28%	1.78%	0.65%	0.42%	0.62%	1.32%	0.87%	1.26%	2.22%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2878	44	52	79	60	27	70	92	83	28	67	62	85	60	75	80	63	48	43	91	88	104	73	99	102	57	38	58	63	61	40	52	55	73	59	71	60	43	84	62	78	69	45	21	49	54	11					
		5.33%	5.04%	6.92%	6.11%	5.11%	3.59%	4.86%	6.43%	5.56%	7.62%	6.62%	6.26%	6.44%	5.04%	6.10%	9.59%	5.93%	6.07%	3.91%	6.09%	5.54%	7.74%	5.50%	6.25%	6.63%	4.03%	3.56%	6.44%	6.18%	4.48%	2.94%	4.50%	4.19%	4.82%	4.25%	5.11%	5.10%	4.70%	6.35%	5.02%	5.65%	5.86%	4.01%	2.52%	3.87%	4.54%	2.04%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	988	5	12	25	32	13	37	25	27	9	11	22	11	19	19	9	13	19	17	36	22	22	28	15	25	41	23	15	30	34	33	20	21	26	34	19	16	29	34	15	26	10	12	15	34	24	4					
		1.83%	0.57%	1.59%	1.93%	2.73%	1.72%	2.57%	1.74%	1.80%	2.45%	1.08%	2.22%	0.83%	1.59%	1.54%	1.07%	1.22%	2.40%	1.54%	2.41%	1.38%	1.63%	2.11%	0.94%	1.62%	2.90%	2.15%	1.66%	2.94%	2.5%	2.43%	1.73%	1.60%	1.71%	2.44%	1.36%	1.36%	3.17%	2.57%	1.21%	1.88%	0.84%	1.07%	1.80%	2.68%	2.02%	0.74%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2672	26	44	63	46	19	60	68	94	19	47	65	92	71	78	60	72	48	44	79	90	65	80	94	62	74	46	63	34	72	67	45	73	59	56	42	69	46	82	64	75	48	42	33	45	38	13					
		4.95%	2.98%	5.85%	4.87%	3.92%	2.52%	4.16%	4.75%	6.30%	5.17%	4.64%	6.56%	6.97%	5.97%	6.35%	7.19%	6.78%	6.07%	4.01%	5.29%	5.66%	4.83%	6.03%	5.93%	4.03%	5.23%	4.31%	7.0%	3.33%	5.29%	4.94%	3.89%	5.57%	3.89%	4.03%	3.02%	5.86%	5.03%	6.20%	5.18%	5.43%	4.07%	3.74%	3.96%	3.56%	3.20%	2.41%					
22	"5. ""За Русь Святую"""	223	0	0	2	10	4	5	10	5	1	1	0	3	6	3	1	2	4	5	4	6	3	5	7	13	7	6	7	0	8	11	6	1	5	5	11	6	1	5	2	7	3	12	4	6	4	6					
		0.41%	0.0%	0.0%	0.15%	0.85%	0.53%	0.34%	0.69%	0.33%	0.27%	0.09%	0.0%	0.22%	0.50%	0.24%	0.11%	0.18%	0.50%	0.45%	0.26%	0.37%	0.22%	0.37%	0.44%	0.84%	0.49%	0.56%	0.77%	0.0%	0.58%	0.81%	0.51%	0.07%	0.33%	0.36%	0.79%	0.51%	0.10%	0.37%	0.16%	0.50%	0.25%	1.07%	0.48%	0.47%	0.33%	1.11%					
23	"6. ""Объединенная Российская партия ""Русь"""	104	0	1	1	5	4	5	0	4	0	1	0	2	1	2	2	1	0	3	4	4	1	1	2	2	2	3	1	3	2	3	1	2	5	4	4	1	1	4	0	1	3	3	7	4	2	2					
		0.19%	0.0%	0.13%	0.07%	0.42%	0.53%	0.34%	0.0%	0.26%	0.0%	0.09%	0.0%	0.15%	0.08%	0.16%	0.23%	0.09%	0.0%	0.27%	0.26%	0.25%	0.07%	0.07%	0.12%	0.13%	0.14%	0.28%	0.11%	0.29%	0.14%	0.22%	0.08%	0.15%	0.33%	0.28%	0.28%	0.08%	0.10%	0.30%	0.0%	0.07%	0.25%	0.26%	0.84%	0.31%	0.16%	0.37%					
24	"7. ""Новый курс - Автомобильная Россия"""	364	6	3	11	7	7	11	12	12	3	11	9	8	4	8	6	10	0	9	9	18	8	7	9	13	8	3	5	7	14	7	6	4	10	12	5	4	8	5	5	15	7	10	2	9	13	4					
		0.67%	0.68%	0.39%	0.85%	0.59%	0.93%	0.76%	0.83%	0.80%	0.81%	1.08%	0.90%	0.60%	0.33%	0.65%	0.71%	0.94%	0.0%	0.82%	0.60%	1.13%	0.59%	0.52%	0.56%	0.84%	0.56%	0.28%	0.55%	0.68%	1.02%	0.51%	0.51%	0.30%	0.66%	0.86%	0.36%	0.34%	0.87%	0.37%	0.40%	1.08%	0.59%	0.89%	0.24%	0.71%	1.09%	0.74%					
25	"8. ""Народно-республиканская партия России"""	33	1	0	0	2	2	4	1	2	0	0	0	2	2	1	2	0	0	0	0	1	0	1	0	0	1	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	3	0	0	1					
		0.06%	0.11%	0.0%	0.0%	0.17%	0.26%	0.27%	0.06%	0.13%	0.0%	0.0%	0.0%	0.15%	0.16%	0.08%	0.23%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.07%	0.0%	0.0%	0.07%	0.09%	0.11%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.08%	0.36%	0.0%	0.0%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	241	4	4	3	3	4	5	7	12	2	0	7	6	5	7	2	3	9	5	7	6	5	13	11	10	9	5	3	5	6	5	4	3	6	3	4	5	4	2	2	8	7	4	2	5	5	4					
		0.44%	0.45%	0.53%	0.23%	0.25%	0.53%	0.34%	0.48%	0.80%	0.54%	0.0%	0.70%	0.45%	0.42%	0.57%	0.23%	0.28%	1.13%	0.45%	0.46%	0.37%	0.37%	0.98%	0.69%	0.65%	0.63%	0.46%	0.33%	0.49%	0.44%	0.36%	0.34%	0.22%	0.39%	0.21%	0.28%	0.42%	0.43%	0.15%	0.16%	0.58%	0.59%	0.35%	0.24%	0.39%	0.42%	0.74%					
27	"10. ""Аграрная партия России"""	1252	24	15	29	23	15	35	27	47	9	26	20	18	41	24	12	23	16	26	27	40	36	44	39	45	41	26	13	16	29	23	23	27	44	36	27	21	22	32	29	34	35	25	10	35	33	10					
		2.31%	2.75%	1.99%	2.24%	1.96%	1.99%	2.43%	1.88%	3.15%	2.45%	2.56%	2.02%	1.36%	3.44%	1.95%	1.43%	2.16%	2.02%	2.37%	1.80%	2.51%	2.68%	3.31%	2.46%	2.92%	2.90%	2.43%	1.44%	1.57%	2.13%	1.69%	1.99%	2.06%	2.90%	2.59%	1.94%	1.78%	2.40%	2.42%	2.34%	2.46%	2.97%	2.23%	1.20%	2.76%	2.78%	1.85%					
28	"11. ""Истинные патриоты России"""	39	0	0	0	0	0	1	0	1	0	0	3	2	1	0	0	1	0	0	2	2	1	0	1	1	0	1	0	1	1	10	1	0	0	0	0	1	0	0	1	0	0	1	2	0	2	2					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.06%	0.0%	0.0%	0.30%	0.15%	0.08%	0.0%	0.0%	0.09%	0.0%	0.0%	0.13%	0.12%	0.07%	0.0%	0.06%	0.06%	0.0%	0.09%	0.0%	0.09%	0.07%	0.73%	0.08%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.08%	0.0%	0.0%	0.08%	0.24%	0.0%	0.16%	0.37%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	587	2	6	18	19	8	23	28	28	4	6	14	8	17	11	6	10	5	11	20	17	11	20	19	19	6	10	9	7	19	10	12	15	13	11	20	17	11	11	3	11	12	19	8	15	17	1					
		1.08%	0.22%	0.79%	1.39%	1.62%	1.06%	1.59%	1.95%	1.87%	1.08%	0.59%	1.41%	0.60%	1.42%	0.89%	0.71%	0.94%	0.63%	1.00%	1.34%	1.07%	0.81%	1.50%	1.19%	1.23%	0.42%	0.93%	1.0%	0.68%	1.39%	0.73%	1.03%	1.14%	0.85%	0.79%	1.44%	1.44%	1.20%	0.83%	0.24%	0.79%	1.01%	1.69%	0.96%	1.18%	1.43%	0.18%					
30	"13. ""Демократическая партия России"""	94	2	2	1	2	3	5	2	3	0	1	0	3	1	0	1	2	0	0	3	1	5	2	2	3	3	6	1	0	5	3	1	2	2	2	3	2	0	2	1	4	1	3	1	2	3	3					
		0.17%	0.22%	0.26%	0.07%	0.17%	0.39%	0.34%	0.13%	0.20%	0.0%	0.09%	0.0%	0.22%	0.08%	0.0%	0.11%	0.18%	0.0%	0.0%	0.20%	0.06%	0.37%	0.15%	0.12%	0.19%	0.21%	0.56%	0.11%	0.0%	0.36%	0.22%	0.08%	0.15%	0.13%	0.14%	0.21%	0.17%	0.0%	0.15%	0.08%	0.29%	0.08%	0.26%	0.12%	0.15%	0.25%	0.55%					
31	"14. ""Великая Россия - Евразийский Союз"""	72	2	3	0	2	1	2	1	4	0	0	0	2	3	1	2	1	0	2	5	3	1	1	2	1	3	3	1	2	3	0	0	1	4	3	1	3	2	0	0	0	0	0	3	3	0	1					
		0.13%	0.22%	0.39%	0.0%	0.17%	0.13%	0.13%	0.06%	0.26%	0.0%	0.0%	0.0%	0.15%	0.25%	0.08%	0.23%	0.09%	0.0%	0.18%	0.33%	0.18%	0.07%	0.07%	0.12%	0.06%	0.21%	0.28%	0.11%	0.19%	0.22%	0.0%	0.0%	0.07%	0.26%	0.21%	0.07%	0.25%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.23%	0.0%	0.18%					
32	"15. ""Партия СЛОН"""	150	3	4	4	2	0	3	4	4	4	0	2	9	5	3	1	1	1	1	2	2	1	6	7	5	1	2	8	4	3	3	1	3	2	5	1	6	4	12	2	8	0	2	2	3	3	1					
		0.27%	0.34%	0.53%	0.30%	0.17%	0.0%	0.20%	0.27%	0.26%	1.08%	0.0%	0.20%	0.68%	0.42%	0.24%	0.11%	0.09%	0.12%	0.09%	0.13%	0.12%	0.07%	0.45%	0.44%	0.32%	0.07%	0.18%	0.88%	0.39%	0.22%	0.22%	0.08%	0.22%	0.13%	0.36%	0.07%	0.51%	0.43%	0.90%	0.16%	0.58%	0.0%	0.17%	0.24%	0.23%	0.25%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	7634	78	90	162	150	71	186	181	210	34	182	126	135	197	173	150	133	98	120	194	224	215	226	291	275	218	145	103	127	199	201	149	210	247	170	231	168	118	222	158	218	199	154	111	177	203	5					
		14.14%	8.94%	11.98%	12.54%	12.79%	9.44%	12.92%	12.65%	14.07%	9.26%	17.98%	12.72%	10.23%	16.56%	14.08%	17.98%	12.53%	12.40%	10.93%	13.00%	14.10%	16.00%	17.04%	18.37%	17.89%	15.42%	13.60%	11.44%	12.47%	14.63%	14.82%	12.90%	16.03%	16.32%	12.24%	16.64%	14.28%	12.92%	16.80%	12.79%	15.80%	16.90%	13.73%	13.34%	14.00%	17.10%	0.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	92	2	1	1	0	1	1	3	1	0	2	0	2	3	1	2	2	1	0	2	2	3	1	2	3	2	2	5	1	5	2	1	2	0	6	4	1	1	4	6	0	1	4	1	2	2	4					
		0.17%	0.22%	0.13%	0.07%	0.0%	0.13%	0.06%	0.20%	0.06%	0.0%	0.19%	0.0%	0.15%	0.25%	0.08%	0.23%	0.18%	0.12%	0.0%	0.13%	0.12%	0.22%	0.07%	0.12%	0.19%	0.14%	0.18%	0.55%	0.09%	0.36%	0.14%	0.08%	0.15%	0.0%	0.43%	0.28%	0.08%	0.10%	0.30%	0.48%	0.0%	0.08%	0.35%	0.12%	0.15%	0.16%	0.74%					
35	"18. ""ЛДПР"""	5845	67	78	118	154	103	128	125	134	35	93	86	128	103	144	56	78	81	125	184	137	109	119	140	121	186	128	91	101	140	168	147	142	160	162	154	165	115	141	175	169	165	135	117	147	142	149					
		10.83%	7.68%	10.38%	9.14%	13.13%	13.69%	8.89%	8.74%	8.98%	9.53%	9.18%	8.68%	9.70%	8.66%	11.72%	6.71%	7.35%	10.25%	11.39%	12.33%	8.62%	8.11%	8.97%	8.83%	7.87%	13.16%	12.00%	10.11%	9.92%	10.29%	12.38%	12.72%	10.83%	10.57%	11.67%	11.09%	14.03%	12.59%	10.67%	14.17%	12.25%	14.01%	12.04%	14.06%	11.62%	11.96%	27.64%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1444	81	30	42	29	28	49	29	51	9	20	16	30	21	34	19	19	14	32	67	46	35	34	36	39	33	39	16	36	25	32	30	26	30	36	37	28	24	24	32	46	24	23	22	30	38	3					
		2.67%	9.28%	3.99%	3.25%	2.47%	3.72%	3.40%	2.02%	3.41%	2.45%	1.97%	1.61%	2.27%	1.76%	2.76%	2.27%	1.79%	1.77%	2.91%	4.49%	2.89%	2.60%	2.56%	2.27%	2.53%	2.33%	3.65%	1.77%	3.53%	1.83%	2.35%	2.59%	1.98%	1.98%	2.59%	2.66%	2.38%	2.62%	1.81%	2.59%	3.33%	2.03%	2.05%	2.64%	2.37%	3.20%	0.55%					
37	"20. ""Политическая партия ""Единая Россия"""	17151	350	266	433	360	255	511	483	415	124	340	346	475	387	348	248	356	289	376	418	480	420	369	438	461	424	354	339	311	431	422	394	447	500	441	459	335	315	373	368	396	371	409	247	437	376	54					
		31.78%	40.13%	35.41%	33.53%	30.71%	33.90%	35.51%	33.77%	27.81%	33.78%	33.59%	34.94%	36.01%	32.54%	28.33%	29.73%	33.55%	36.58%	34.27%	28.01%	30.22%	31.27%	27.82%	27.65%	29.99%	30.00%	33.20%	37.66%	30.55%	31.69%	31.12%	34.11%	34.12%	33.04%	31.77%	33.06%	28.48%	34.50%	28.23%	29.79%	28.71%	31.52%	36.48%	29.68%	34.57%	31.67%	10.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	68	4	0	1	1	0	0	1	2	0	0	1	1	2	0	0	0	2	0	2	3	5	0	1	1	0	3	2	2	0	3	1	2	2	2	0	0	2	1	4	0	4	3	0	3	5	2					
		0.12%	0.45%	0.0%	0.07%	0.08%	0.0%	0.0%	0.06%	0.13%	0.0%	0.0%	0.10%	0.07%	0.16%	0.0%	0.0%	0.0%	0.25%	0.0%	0.13%	0.18%	0.37%	0.0%	0.06%	0.06%	0.0%	0.28%	0.22%	0.19%	0.0%	0.22%	0.08%	0.15%	0.13%	0.14%	0.0%	0.0%	0.21%	0.07%	0.32%	0.0%	0.33%	0.26%	0.0%	0.23%	0.42%	0.37%					
39	"22. ""Развитие предпринимательства"""	157	2	3	4	7	4	0	5	4	1	4	2	2	1	0	0	0	1	6	8	16	1	5	3	6	2	0	3	7	2	1	1	4	6	2	6	5	1	4	7	4	3	2	0	4	8	0					
		0.29%	0.22%	0.39%	0.30%	0.59%	0.53%	0.0%	0.34%	0.26%	0.27%	0.39%	0.20%	0.15%	0.08%	0.0%	0.0%	0.0%	0.12%	0.54%	0.53%	1.00%	0.07%	0.37%	0.18%	0.39%	0.14%	0.0%	0.33%	0.68%	0.14%	0.07%	0.08%	0.30%	0.39%	0.14%	0.43%	0.42%	0.10%	0.30%	0.56%	0.29%	0.25%	0.17%	0.0%	0.31%	0.67%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	8103	74	101	215	183	119	190	252	264	59	131	149	219	181	207	112	178	111	187	198	282	212	204	269	230	225	150	108	190	206	219	196	190	221	238	208	174	119	186	184	179	148	149	151	160	143	32					
		15.01%	8.48%	13.44%	16.65%	15.61%	15.82%	13.20%	17.62%	17.69%	16.07%	12.94%	15.05%	16.60%	15.22%	16.85%	13.42%	16.77%	14.05%	17.04%	13.27%	17.75%	15.78%	15.38%	16.98%	14.96%	15.92%	14.07%	12.0%	18.66%	15.14%	16.15%	16.96%	14.50%	14.60%	17.14%	14.98%	14.79%	13.03%	14.08%	14.89%	12.98%	12.57%	13.29%	18.14%	12.65%	12.04%	5.93%					
																																																					
41	Против всех	2944	73	30	63	59	38	80	55	63	20	54	45	60	39	69	45	70	36	63	93	84	66	67	82	89	55	53	42	49	72	80	53	65	79	78	58	69	37	68	85	87	54	47	53	61	44	212					
		5.45%	8.37%	3.99%	4.87%	5.03%	5.05%	5.55%	3.84%	4.22%	5.44%	5.33%	4.54%	4.54%	3.28%	5.61%	5.39%	6.59%	4.55%	5.74%	6.23%	5.28%	4.91%	5.05%	5.17%	5.79%	3.89%	4.97%	4.66%	4.81%	5.29%	5.89%	4.58%	4.96%	5.22%	5.61%	4.17%	5.86%	4.05%	5.14%	6.88%	6.30%	4.58%	4.19%	6.37%	4.82%	3.70%	39.33%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
