Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Можайский район																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №3275	УИК №3276					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1558	44	24	18	26	64	25	0	46	26	19	19	27	45	28	56	30	27	13	38	30	22	42	75	61	32	20	18	27	59	28	82	53	53	42	11	275	53					
14	Число погашенных неиспользованных открепительных удостоверений	897	37	10	20	22	32	23	18	27	33	34	26	18	30	25	17	28	34	29	31	25	11	35	14	25	31	32	27	30	26	29	38	31	22	12	15	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	82	1	1	0	3	3	9	3	0	2	3	0	2	4	3	4	0	1	9	8	2	2	2	0	3	2	0	3	2	2	2	2	2	2	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	1488	54	33	35	32	44	57	44	45	41	36	40	38	48	45	34	27	29	34	51	47	36	33	35	47	28	35	50	54	54	33	51	50	45	62	38	17	6					
		3.34%	3.85%	2.89%	3.46%	3.13%	3.09%	3.89%	2.93%	3.29%	3.06%	3.31%	3.03%	3.42%	3.29%	4.31%	2.85%	2.94%	3.32%	2.91%	3.81%	3.30%	3.84%	2.96%	2.97%	3.30%	2.12%	2.62%	3.70%	4.76%	3.51%	2.59%	4.22%	3.29%	3.75%	4.97%	2.85%	2.47%	3.06%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1191	50	37	24	31	53	32	52	41	35	21	42	32	31	25	27	19	23	22	39	30	32	24	25	29	27	52	35	33	40	36	34	51	26	18	49	13	1					
		2.67%	3.57%	3.24%	2.37%	3.03%	3.72%	2.19%	3.46%	2.99%	2.61%	1.93%	3.19%	2.88%	2.12%	2.39%	2.26%	2.07%	2.63%	1.88%	2.92%	2.11%	3.42%	2.16%	2.12%	2.03%	2.05%	3.90%	2.59%	2.91%	2.60%	2.83%	2.81%	3.35%	2.17%	1.44%	3.68%	1.89%	0.51%					
20	3.Политическая партия «Демократическая партия России»	108	3	1	1	1	3	2	7	3	3	3	4	4	3	4	7	4	3	5	4	2	1	1	4	3	5	3	2	2	4	3	1	2	1	4	3	2	0					
		0.24%	0.21%	0.09%	0.10%	0.10%	0.21%	0.14%	0.47%	0.22%	0.22%	0.28%	0.30%	0.36%	0.21%	0.38%	0.59%	0.44%	0.34%	0.43%	0.30%	0.14%	0.11%	0.09%	0.34%	0.21%	0.38%	0.22%	0.15%	0.18%	0.26%	0.24%	0.08%	0.13%	0.08%	0.32%	0.23%	0.29%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6723	294	166	155	137	238	213	239	185	170	144	196	153	190	156	156	137	138	186	237	283	127	144	188	189	153	170	166	184	217	222	186	229	178	209	273	82	33					
		15.07%	20.99%	14.55%	15.32%	13.41%	16.73%	14.55%	15.92%	13.52%	12.67%	13.22%	14.87%	13.77%	13.01%	14.93%	13.07%	14.91%	15.81%	15.91%	17.73%	19.87%	13.55%	12.94%	15.97%	13.25%	11.61%	12.74%	12.28%	16.23%	14.11%	17.45%	15.38%	15.06%	14.83%	16.75%	20.51%	11.90%	16.84%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1106	29	36	26	28	41	36	32	22	34	21	31	23	32	21	33	19	20	37	33	27	26	29	21	24	22	40	37	26	36	30	36	52	40	37	56	11	2					
		2.48%	2.07%	3.16%	2.57%	2.74%	2.88%	2.46%	2.13%	1.61%	2.53%	1.93%	2.35%	2.07%	2.19%	2.01%	2.76%	2.07%	2.29%	3.17%	2.47%	1.90%	2.77%	2.61%	1.78%	1.68%	1.67%	2.99%	2.74%	2.29%	2.34%	2.36%	2.98%	3.42%	3.33%	2.96%	4.21%	1.60%	1.02%					
23	6.Политическая партия «Партия социальной справедливости»	202	4	11	8	4	7	5	5	7	8	4	5	10	7	3	5	4	3	5	3	5	4	5	6	5	9	3	6	4	5	5	4	8	3	2	13	5	2					
		0.45%	0.29%	0.96%	0.79%	0.39%	0.49%	0.34%	0.33%	0.51%	0.60%	0.37%	0.38%	0.90%	0.48%	0.29%	0.42%	0.44%	0.34%	0.43%	0.22%	0.35%	0.43%	0.45%	0.51%	0.35%	0.68%	0.22%	0.44%	0.35%	0.33%	0.39%	0.33%	0.53%	0.25%	0.16%	0.98%	0.73%	1.02%					
24	7.Политическая партия «Либерально-демократическая партия России»	3577	106	100	69	103	99	94	131	129	101	99	115	105	118	76	96	93	68	106	107	111	93	100	95	115	129	90	104	85	110	99	80	120	96	92	83	47	13					
		8.02%	7.57%	8.76%	6.82%	10.08%	6.96%	6.42%	8.73%	9.43%	7.53%	9.09%	8.73%	9.45%	8.08%	7.27%	8.04%	10.12%	7.79%	9.07%	8.00%	7.79%	9.93%	8.98%	8.07%	8.06%	9.79%	6.75%	7.69%	7.50%	7.15%	7.78%	6.62%	7.89%	8.00%	7.37%	6.24%	6.82%	6.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3745	117	111	93	100	144	124	132	87	26	94	93	98	115	79	100	74	72	105	135	130	81	86	95	110	121	130	124	85	138	90	104	122	108	115	139	44	24					
		8.40%	8.35%	9.73%	9.19%	9.78%	10.12%	8.47%	8.79%	6.36%	1.94%	8.63%	7.06%	8.82%	7.88%	7.56%	8.38%	8.05%	8.25%	8.98%	10.10%	9.13%	8.64%	7.73%	8.07%	7.71%	9.18%	9.75%	9.17%	7.50%	8.97%	7.08%	8.60%	8.02%	9.00%	9.21%	10.44%	6.39%	12.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	602	29	12	17	10	15	18	22	19	24	9	14	12	16	10	18	18	10	21	23	14	15	10	16	10	18	20	17	14	19	21	18	28	18	17	23	5	2					
		1.35%	2.07%	1.05%	1.68%	0.98%	1.05%	1.23%	1.47%	1.39%	1.79%	0.83%	1.06%	1.08%	1.10%	0.96%	1.51%	1.96%	1.15%	1.80%	1.72%	0.98%	1.60%	0.90%	1.36%	0.70%	1.37%	1.50%	1.26%	1.23%	1.24%	1.65%	1.49%	1.84%	1.50%	1.36%	1.73%	0.73%	1.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23015	638	577	515	515	658	772	768	782	837	579	680	579	750	557	655	476	461	575	634	660	454	620	614	797	744	688	729	594	813	637	603	769	615	590	557	423	100					
		51.59%	45.54%	50.57%	50.89%	50.39%	46.24%	52.73%	51.17%	57.16%	62.37%	53.17%	51.59%	52.12%	51.37%	53.30%	54.86%	51.80%	52.81%	49.19%	47.42%	46.35%	48.45%	55.71%	52.17%	55.89%	56.45%	51.57%	53.92%	52.38%	52.86%	50.08%	49.88%	50.56%	51.25%	47.28%	41.85%	61.39%	51.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2120	56	44	52	51	96	94	50	36	46	66	82	45	45	52	51	35	39	53	55	90	44	36	56	65	48	83	61	41	81	73	68	67	55	83	82	30	9					
		4.75%	3.99%	3.86%	5.14%	4.99%	6.75%	6.42%	3.33%	2.63%	3.43%	6.06%	6.22%	4.05%	3.08%	4.98%	4.27%	3.81%	4.47%	4.53%	4.11%	6.32%	4.70%	3.23%	4.76%	4.56%	3.64%	6.22%	4.51%	3.62%	5.27%	5.74%	5.62%	4.40%	4.58%	6.65%	6.16%	4.35%	4.59%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
