Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Можайский район																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542	УИК №2543	УИК №2544	УИК №2545	УИК №2546	УИК №3367	УИК №3368					
14	Число погашенных неиспользованных открепительных удостоверений	738	9	15	16	21	7	15	33	30	30	24	24	21	23	20	14	13	17	21	19	14	10	15	17	26	23	21	26	28	28	19	24	21	25	20	23	26	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	43	3	1	0	2	0	2	1	0	3	0	0	2	2	1	1	1	1	0	2	5	0	3	1	0	1	0	1	0	0	2	1	1	3	3	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4574	230	65	129	173	13	108	102	136	198	92	134	52	46	42	102	168	125	31	164	58	88	108	135	172	123	185	148	233	157	93	79	25	213	80	180	248	103	36					
		9.34%	16.65%	5.91%	11.81%	17.95%	0.77%	7.18%	5.68%	7.50%	9.95%	10.20%	10.30%	5.60%	3.97%	3.88%	11.04%	15.54%	13.59%	2.79%	14.36%	3.40%	6.52%	8.34%	10.86%	16.80%	7.88%	15.99%	8.59%	18.96%	9.94%	6.11%	6.85%	1.96%	12.67%	5.69%	13.10%	11.93%	18.43%	19.57%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3931	169	89	91	131	16	72	39	151	172	86	119	91	81	59	78	140	138	22	135	87	138	100	60	154	159	186	145	166	96	46	100	129	76	40	132	132	84	22					
		8.02%	12.24%	8.10%	8.33%	13.59%	0.94%	4.78%	2.17%	8.33%	8.64%	9.53%	9.15%	9.81%	6.98%	5.45%	8.44%	12.95%	15.00%	1.98%	11.82%	5.10%	10.23%	7.72%	4.83%	15.04%	10.19%	16.08%	8.42%	13.51%	6.08%	3.02%	8.67%	10.13%	4.52%	2.84%	9.61%	6.35%	15.03%	11.96%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	512	34	4	9	17	10	28	11	9	33	12	15	9	40	12	5	14	14	3	16	12	9	6	2	26	8	16	28	22	15	3	2	10	15	13	0	25	5	0					
		1.05%	2.46%	0.36%	0.82%	1.76%	0.59%	1.86%	0.61%	0.50%	1.66%	1.33%	1.15%	0.97%	3.45%	1.11%	0.54%	1.30%	1.52%	0.27%	1.40%	0.70%	0.67%	0.46%	0.16%	2.54%	0.51%	1.38%	1.63%	1.79%	0.95%	0.20%	0.17%	0.78%	0.89%	0.92%	0.00%	1.20%	0.89%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8623	434	197	164	222	343	96	222	246	269	247	181	154	232	259	84	242	204	319	228	272	253	281	175	292	232	259	287	312	223	259	216	164	168	161	204	370	105	47					
		17.60%	31.43%	17.93%	15.02%	23.03%	20.20%	6.38%	12.37%	13.57%	13.52%	27.38%	13.91%	16.59%	20.00%	23.92%	9.09%	22.39%	22.17%	28.66%	19.96%	15.95%	18.75%	21.70%	14.08%	28.52%	14.87%	22.39%	16.67%	25.39%	14.12%	17.03%	18.73%	12.87%	9.99%	11.44%	14.85%	17.80%	18.78%	25.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2853	195	12	100	94	21	42	48	113	141	62	104	22	22	30	60	117	94	14	115	150	9	6	82	90	52	120	139	135	47	20	50	113	8	27	144	179	64	12					
		5.82%	14.12%	1.09%	9.16%	9.75%	1.24%	2.79%	2.67%	6.23%	7.09%	6.87%	7.99%	2.37%	1.90%	2.77%	6.49%	10.82%	10.22%	1.26%	10.07%	8.80%	0.67%	0.46%	6.60%	8.79%	3.33%	10.37%	8.07%	10.98%	2.98%	1.31%	4.34%	8.87%	0.48%	1.92%	10.48%	8.61%	11.45%	6.52%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	27252	296	698	551	295	1274	1019	1357	1126	1146	373	721	577	709	653	584	373	314	719	458	1100	826	784	752	262	879	354	925	316	1018	1082	683	809	1191	1003	691	1101	176	57					
		55.63%	21.43%	63.51%	50.46%	30.60%	75.03%	67.71%	75.60%	62.11%	57.59%	41.35%	55.42%	62.18%	61.12%	60.30%	63.20%	34.51%	34.13%	64.60%	40.11%	64.52%	61.23%	60.54%	60.50%	25.59%	56.35%	30.60%	53.72%	25.71%	64.47%	71.14%	59.24%	63.50%	70.85%	71.29%	50.29%	52.96%	31.48%	30.98%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	364	7	19	23	9	8	25	6	14	10	6	12	5	28	6	5	5	6	5	13	13	11	4	6	10	5	10	13	16	8	0	4	7	7	13	4	16	5	0					
		0.74%	0.51%	1.73%	2.11%	0.93%	0.47%	1.66%	0.33%	0.77%	0.50%	0.67%	0.92%	0.54%	2.41%	0.55%	0.54%	0.46%	0.65%	0.45%	1.14%	0.76%	0.82%	0.31%	0.48%	0.98%	0.32%	0.86%	0.75%	1.30%	0.51%	0.00%	0.35%	0.55%	0.42%	0.92%	0.29%	0.77%	0.89%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
