Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Красносельская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347					
		0.15%	0.0%	0.09%	0.08%	0.41%	0.45%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	1.33%	0.0%	0.25%	0.0%	0.54%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	6	3	5	4	0	1	1	1	0	1	1	0	0	0	0	2	0	1	0	3	0					
		0.35%	0.55%	0.27%	0.40%	0.55%	0.0%	0.49%	0.24%	0.33%	0.0%	0.37%	0.73%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.34%	0.0%	0.73%	0.0%					
27	"10. ""Аграрная партия России"""	912	58	64	65	166	59	39	18	49	35	25	27	31	25	20	18	22	40	29	53	38	31					
		11.12%	5.32%	5.86%	5.29%	22.92%	26.57%	19.40%	4.45%	16.17%	15.62%	9.46%	19.85%	21.08%	19.53%	10.0%	12.0%	8.14%	10.02%	10.06%	28.80%	9.26%	23.30%					
28	"11. ""Истинные патриоты России"""	5	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.06%	0.0%	0.0%	0.16%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	172	18	30	32	17	5	2	14	4	2	4	2	3	2	3	2	7	5	7	2	11	0					
		2.09%	1.65%	2.74%	2.60%	2.34%	2.25%	0.99%	3.46%	1.32%	0.89%	1.51%	1.47%	2.04%	1.56%	1.5%	1.33%	2.59%	1.25%	2.43%	1.08%	2.68%	0.0%					
30	"13. ""Демократическая партия России"""	24	5	1	4	0	0	1	0	2	0	1	2	1	0	1	1	1	1	0	0	3	0					
		0.29%	0.45%	0.09%	0.32%	0.0%	0.0%	0.49%	0.0%	0.66%	0.0%	0.37%	1.47%	0.68%	0.0%	0.5%	0.66%	0.37%	0.25%	0.0%	0.0%	0.73%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	3	2	0	0	2	1	1	0	1	1	0	0	1	2	0	1	3	0	1	0					
		0.23%	0.0%	0.27%	0.16%	0.0%	0.0%	0.99%	0.24%	0.33%	0.0%	0.37%	0.73%	0.0%	0.0%	0.5%	1.33%	0.0%	0.25%	1.04%	0.0%	0.24%	0.0%					
32	"15. ""Партия СЛОН"""	11	2	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1					
		0.13%	0.18%	0.0%	0.0%	0.27%	0.0%	0.49%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.34%	0.54%	0.24%	0.75%					
33	"16. ""Родина"" (народно-патриотический союз)"""	560	80	91	108	50	5	7	28	22	12	22	1	3	14	13	10	10	23	21	21	13	6					
		6.83%	7.33%	8.33%	8.80%	6.90%	2.25%	3.48%	6.93%	7.26%	5.35%	8.33%	0.73%	2.04%	10.93%	6.5%	6.66%	3.70%	5.76%	7.29%	11.41%	3.17%	4.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	1	2	1	1	2	1	2	1	0	1	0	0	0	0	2	0	0	1	1	1	1					
		0.21%	0.09%	0.18%	0.08%	0.13%	0.90%	0.49%	0.49%	0.33%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.34%	0.54%	0.24%	0.75%					
35	"18. ""ЛДПР"""	1144	143	160	209	97	23	21	78	33	25	19	26	25	19	24	33	25	72	34	26	40	12					
		13.95%	13.11%	14.65%	17.03%	13.39%	10.36%	10.44%	19.30%	10.89%	11.16%	7.19%	19.11%	17.00%	14.84%	12.0%	22.0%	9.25%	18.04%	11.80%	14.13%	9.75%	9.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	183	26	23	21	12	3	2	12	8	9	5	4	3	5	9	2	7	8	5	3	14	2					
		2.23%	2.38%	2.10%	1.71%	1.65%	1.35%	0.99%	2.97%	2.64%	4.01%	1.89%	2.94%	2.04%	3.90%	4.5%	1.33%	2.59%	2.00%	1.73%	1.63%	3.41%	1.50%					
37	"20. ""Политическая партия ""Единая Россия"""	3105	459	439	460	209	82	70	153	78	71	131	39	45	33	95	48	129	166	104	45	190	59					
		37.88%	42.11%	40.20%	37.48%	28.86%	36.93%	34.82%	37.87%	25.74%	31.69%	49.62%	28.67%	30.61%	25.78%	47.5%	32.0%	47.77%	41.60%	36.11%	24.45%	46.34%	44.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	1	4	4	1	0	0	2	0	0	1	0	0	0	1	0	0	0	1	1	1	0					
		0.20%	0.09%	0.36%	0.32%	0.13%	0.0%	0.0%	0.49%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.34%	0.54%	0.24%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	11	1	4	2	0	1	1	0	0	1	1	0	1	0	0	0	2	0	0	1	0					
		0.31%	1.00%	0.09%	0.32%	0.27%	0.0%	0.49%	0.24%	0.0%	0.0%	0.37%	0.73%	0.0%	0.78%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.24%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	653	114	90	106	49	9	12	25	32	21	19	6	11	11	12	10	34	14	35	4	33	6					
		7.96%	10.45%	8.24%	8.63%	6.76%	4.05%	5.97%	6.18%	10.56%	9.37%	7.19%	4.41%	7.48%	8.59%	6.0%	6.66%	12.59%	3.50%	12.15%	2.17%	8.04%	4.51%					
																												
41	Против всех	425	38	57	86	40	13	9	19	28	14	11	13	14	4	5	2	7	9	26	8	19	3					
		5.18%	3.48%	5.21%	7.00%	5.52%	5.85%	4.47%	4.70%	9.24%	6.24%	4.16%	9.55%	9.52%	3.12%	2.5%	1.33%	2.59%	2.25%	9.02%	4.34%	4.63%	2.25%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
