Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Великолукская городская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132					
11	Число полученных открепительных  удостоверений	1705	100	25	25	25	100	100	25	100	25	25	25	25	25	100	25	25	25	100	25	25	55	25	25	25	25	25	25	25	25	25	25	25	100	25	25	25	25	25	25	100	25	25	25	0	0	0					
12	Число выданных открепительных удостоверений	539	0	12	12	6	51	60	10	13	8	11	9	9	5	33	13	6	13	17	17	19	26	13	17	17	15	3	5	3	5	8	5	10	10	2	7	10	5	7	10	21	6	7	3	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	230	5	3	4	6	9	11	13	3	3	4	0	6	7	15	6	6	6	1	8	8	4	2	8	6	7	2	2	5	3	4	12	4	3	4	5	1	2	4	4	3	2	4	4	8	3	0					
14	Число неиспользованных открепительных удостоверений	1166	100	13	13	19	49	40	15	87	17	14	16	16	20	67	12	19	12	83	8	6	29	12	8	8	10	22	20	22	20	17	20	15	90	23	18	15	20	18	15	79	19	18	22	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	9	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	. Глазьев Сергей Юрьевич	2993	69	114	90	93	71	38	62	59	29	67	47	90	79	55	66	89	47	94	75	71	89	97	108	87	127	33	82	65	80	36	53	50	69	33	42	105	84	91	70	77	29	31	35	9	5	1					
		5.87%	7.92%	7.91%	6.10%	5.48%	5.74%	6.79%	6.90%	6.38%	3.25%	6.00%	4.96%	7.28%	5.36%	5.84%	8.82%	6.48%	4.68%	6.84%	5.73%	5.85%	5.26%	6.50%	6.61%	5.71%	8.82%	4.10%	5.35%	5.34%	5.08%	3.85%	5.57%	6.99%	5.64%	4.98%	5.65%	5.90%	6.85%	6.63%	5.47%	4.96%	3.56%	3.97%	4.02%	4.21%	4.42%	1.06%					
19	. Малышкин Олег Александрович	811	13	20	27	29	35	13	19	14	16	12	18	28	10	8	11	13	23	23	27	21	27	16	23	20	19	20	34	24	26	13	14	12	24	20	6	26	12	23	13	14	14	9	20	1	0	1					
		1.59%	1.49%	1.39%	1.83%	1.71%	2.83%	2.32%	2.12%	1.51%	1.79%	1.07%	1.90%	2.26%	0.68%	0.85%	1.47%	0.95%	2.29%	1.67%	2.06%	1.73%	1.59%	1.07%	1.41%	1.31%	1.32%	2.48%	2.22%	1.97%	1.65%	1.39%	1.47%	1.68%	1.96%	3.02%	0.81%	1.46%	0.98%	1.68%	1.02%	0.90%	1.72%	1.15%	2.30%	0.47%	0.00%	1.06%					
20	. Миронов Сергей Михайлович	499	9	15	15	11	12	12	7	10	6	10	11	7	14	9	3	10	8	18	16	11	20	10	12	14	22	7	14	15	25	7	15	11	8	4	9	20	13	8	14	10	7	9	7	1	0	3					
		0.98%	1.03%	1.04%	1.02%	0.65%	0.97%	2.14%	0.78%	1.08%	0.67%	0.90%	1.16%	0.57%	0.95%	0.96%	0.40%	0.73%	0.80%	1.31%	1.22%	0.91%	1.18%	0.67%	0.73%	0.92%	1.53%	0.87%	0.91%	1.23%	1.59%	0.75%	1.58%	1.54%	0.65%	0.60%	1.21%	1.12%	1.06%	0.58%	1.09%	0.64%	0.86%	1.15%	0.80%	0.47%	0.00%	3.19%					
21	. Путин Владимир Владимирович	32813	555	876	964	1096	856	357	571	586	567	714	663	779	945	620	478	818	629	878	819	843	1018	960	1003	928	802	521	961	786	1019	601	576	431	822	448	520	1205	799	936	861	1054	521	538	572	166	85	66					
		64.37%	63.72%	60.75%	65.36%	64.58%	69.14%	63.75%	63.59%	63.35%	63.49%	63.92%	70.01%	62.97%	64.15%	65.89%	63.90%	59.53%	62.59%	63.85%	62.57%	69.44%	60.13%	64.34%	61.42%	60.93%	55.69%	64.72%	62.73%	64.53%	64.70%	64.28%	60.57%	60.28%	67.21%	67.57%	69.99%	67.66%	65.12%	68.22%	67.27%	67.96%	64.00%	68.97%	65.75%	77.57%	75.22%	70.21%					
22	. Хакамада Ирина Муцуовна	1434	19	29	51	43	52	13	22	22	28	40	24	20	46	28	35	37	25	37	34	26	60	47	65	45	34	25	49	41	29	23	27	21	39	17	23	51	41	52	25	36	12	17	20	4	0	0					
		2.81%	2.18%	2.01%	3.46%	2.53%	4.20%	2.32%	2.45%	2.38%	3.14%	3.58%	2.53%	1.62%	3.12%	2.98%	4.68%	2.69%	2.49%	2.69%	2.60%	2.14%	3.54%	3.15%	3.98%	2.95%	2.36%	3.11%	3.20%	3.37%	1.84%	2.46%	2.84%	2.94%	3.19%	2.56%	3.10%	2.86%	3.34%	3.79%	1.95%	2.32%	1.47%	2.18%	2.30%	1.87%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	9944	171	314	238	352	166	103	180	198	201	208	149	271	311	182	115	326	213	277	285	175	357	293	298	345	383	155	252	224	329	212	229	168	201	117	108	288	218	209	229	289	202	147	189	31	19	17					
		19.51%	19.63%	21.78%	16.14%	20.74%	13.41%	18.39%	20.04%	21.41%	22.51%	18.62%	15.73%	21.91%	21.11%	19.34%	15.37%	23.73%	21.19%	20.15%	21.77%	14.42%	21.09%	19.64%	18.25%	22.65%	26.60%	19.25%	16.45%	18.39%	20.89%	22.67%	24.08%	23.50%	16.43%	17.65%	14.54%	16.17%	17.77%	15.23%	17.89%	18.63%	24.82%	18.85%	21.72%	14.49%	16.81%	18.09%					
																																																					
24	Против всех	1982	28	63	76	62	46	21	32	29	39	59	28	39	61	34	36	65	55	41	46	47	79	52	62	70	52	36	45	56	61	37	34	19	47	16	31	83	52	46	63	62	21	24	17	0	4	6					
		3.89%	3.21%	4.37%	5.15%	3.65%	3.72%	3.75%	3.56%	3.14%	4.37%	5.28%	2.96%	3.15%	4.14%	3.61%	4.81%	4.73%	5.47%	2.98%	3.51%	3.87%	4.67%	3.49%	3.80%	4.60%	3.61%	4.47%	2.94%	4.60%	3.87%	3.96%	3.58%	2.66%	3.84%	2.41%	4.17%	4.66%	4.24%	3.35%	4.92%	4.00%	2.58%	3.08%	1.95%	0.00%	3.54%	6.38%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
